"A retired auto worker and a new U.S, 0, 8
citizen on why theyre for Hillary Clinton." "Social Security, 8, 17
Im 62 and I still feel like Ive got a lot of life and a lot of volunteering to do—and I still gotta get paid, 17, 42
Saving our pensions saving social security paying our student loans." "The 2008 auto bailout, 42, 56
After everything that we invested in the auto industry to have it come to that, 56, 71
Thats when I got heavily involved and realized the seriousness of this situation." "Shes a sister, 71, 87
I dont mean African American—a sister meaning a female that understands my pain, 87, 100
Who understands labor and then that your kids—once they grow up you know—theyre still getting paid minimum wage, 100, 118
Shes in touch with being a parent, 118, 125
Shes got more to offer because she is a mother, 125, 135
She feels that mother-child bond and shes a new grandmother so that triples how she feels about children and their welfare, 135, 156
I like everything about Hillary, 156, 161
I like her strength even though she went through some challenges, 161, 172
She stood strong stood firm as a woman, 172, 180
She carried the banner that much higher." "I came to America as an immigrantxa0seven years agoxa0when I was 14 and I became a citizen a few years ago, 180, 208
The first time I voted was the election of 2014—the local election—and I voted in the primary this year, 208, 227
And Ill be voting in every election from now on, 227, 237
Practicing this democratic role is essential for us as citizens to express our views and its a very important thing to practice voting, 237, 260
We have to be active players." "Shes the most qualified, 260, 270
She was first lady for eight years senator secretary of state, 270, 281
She knows whats going on in the country and the world, 281, 292
And we need somebody who accepts everybody, 292, 299
America is all about diversity immigrants—its not about excluding people, 299, 309
We need it to be united always and forever." "I was born blind, 309, 322
When I immigrated I didnt speak the language and I didnt know anything about the U.S, 322, 338
It was a very challenging thing, 338, 344
.., 344, 345
I was able to learn the language and become a citizen, 345, 356
And now I use that motivation in my schooling; Im a 4.0 student." "Im so proud to live in America a country that gave me everything, 356, 382
Im involved in local politics: Im running for the Dearborn Board of Education in November, 382, 397
Im so proud to give back to the country that gave me everything I needed; that gave me opportunity gave me dignity, 397, 419
I always say: I wish nothing but the greatest for America, 419, 430
God bless America." , 430, 433


