 Well have my interview this morning with Donald Trump in just a few minutes, 0, 14
But were going to begin with the Democrats and former secretary of state Hillary Clinton, 14, 29
You liked that "graveyard of pollsters" line didnt you? " Well Ive lived through this twice —" " Youve lived through this." " — in 92 and 2008, 29, 57
And look I know Im behind, 57, 63
And Im going to keep fighting until the very last vote is counted because I care about this primary."  Why do you think you started with such a big deficit this time considering — look this has been a big state to both your husband and yourself very important, 63, 112
 Yes, 112, 113
" Theyve always helped you." " Well look I cant sit here and analyze all the reasons, 113, 130
Obviously one is that the senator has been in public life next door for 25 years, 130, 146
So theres a familiarity with him, 146, 152
I totally respect that, 152, 156
And I just think that whats great about this primary is New Hampshire voters take a first second third fourth fifth look, 156, 178
I mean yesterday as I was crisscrossing from one side of the state to the other talking to voters I literally had people come up say you changed my mind you know who knows, 178, 212
I mean this is whats so exciting about the primary Chuck, 212, 223
I came in in 2008 as I recall like 16 points behind, 223, 235
I remember the night before the primary in 92 Bills pollster saying you know youre in single digits, 235, 253
Its over, 253, 255
Who knows, 255, 257
I love this excitement, 257, 261
And you know Im going to fight as hard as I can, 261, 273
But Im having a great time whatever happens."  All right, 273, 283
Lets — I want to go to the debate a little bit because I would say the foreign policy section is one that you guys wanted to highlight because you felt as if he didnt do so well, 283, 321
You brought up Secretary of State Madeleine Albright to talk about it, 321, 333
But some of the things that you said about Senator Obamas readiness on foreign policy they are very similar to what youve said about Bernie Sanders, 333, 359
In 08 you said "I have a lifetime of experience that I will bring to the White House, 359, 377
I know Senator McCain has a lifetime of experience that he will bring to the White House." Senator Obama has a speech he gave in 2002; it sounds very similar to what you said when youre like OK you had one vote on the Iraq war —  Well you know what — " Whats the difference between what you said about then- Senator Obama and what youre saying about Senator Sanders?" " Theres a very big difference, 377, 454
In 2008 Senator Obama had really done his homework in the Senate, 454, 466
Hed been there by that time a few years, 466, 475
He had developed a network of advisors on national security and foreign policy issues, 475, 489
They were very diligent and focused on making sure he was ready that he had as broad a set of views as possible, 489, 512
And they really went toe-to-toe with all the people supporting me, 512, 523
Thats not happening in this campaign, 523, 529
There really isnt any kind of foreign policy network that is supporting and advising Senator Sanders, 529, 545
Ill let him speak for himself, 545, 551
I think that whats important is this job requires you to be ready on all aspects of it on the first day, 551, 573
And we know we got a particularly complex world right now, 573, 584
And the presidents not going to have the time, 584, 593
Maybe previous presidents in past years could have a little more leeway because of you know the way the world functioned, 593, 614
