"Thank you, 0, 2
Thank you all, 2, 5
Hello everyone, 5, 7
Its great to be here at UNC Greensboro, 7, 15
I want to thank Martha for that wonderful introduction, 15, 24
It means so much to have her here along with her wonderful daughter Sara and her mother Barbara, 24, 42
And the story she told is really one that motivates me every day because it is kids like Sara that led me to politics in the first place to try to make our country and our world better for them, 42, 82
So to see Sara grown up and thriving is very special and your whole familys support really means the world to me, 82, 104
Thank you Martha Sara Barbara "I have to say its great to be back on the campaign trail, 104, 122
As you may know I recently had a cough that turned out to be pneumonia, 122, 137
I tried to power through it but even I had to admit that maybe a few days of rest would do me good, 137, 160
And Im not great at taking it easy even under ordinary circumstances, 160, 172
But with just two months to go until Election Day? Sitting at home was pretty much the last place I wanted to be." "But it turns out having a few days to myself was actually a gift, 172, 209
I talked with some old friends, 209, 215
I spent time with our very sweet dogs, 215, 223
I did some thinking, 223, 227
The campaign trail doesnt really encourage reflection and its important to sit with your thoughts every now and then, 227, 246
And that did help me reconnect with what this whole campaign is about." "People like me – were lucky, 246, 265
When Im under the weather – now I just want to have a conversation and other people can wave their arms and their signs, 265, 289
But I want you to think with me for a minute about how I certainly feel lucky, 289, 306
When Im under the weather I can afford to take a few days off, 306, 320
Millions of Americans cant, 320, 324
They either go to work sick or they lose a paycheck dont they?" "Lots of Americans still dont even have insurance or they do but its too expensive for them to actually use, 324, 357
So they toss back some Tylenols they chug orange juice and they hope that the cough or the virus goes away on its own." "Lots of working parents cant afford childcare which in many states costs as much as college tuition, 357, 398
So for millions of moms and dads if they get sick theres no backup, 398, 412
Theyre on their own arent they?" "Thats the story for too many people still in America, 412, 428
When illness strikes or an accident happens you feel youre on your own, 428, 441
If you lose your job or cant afford college youre on your own, 441, 454
If your aging parent starts needing more help and you dont know what to do youre on your own." "Life events like these are catastrophic for some families but mere bumps in the road for others, 454, 490
I have met so many people living on a razors edge one illness away from losing their job one paycheck away from losing their home, 490, 515
And that goes against everything we stand for as Americans, 515, 525
Because some things should not come down to luck, 525, 534
Some things should be within reach for everyone no matter what, 534, 545
Like financial security, 545, 548
Like affordable health care, 548, 552
Like the peace of mind that comes with knowing that if something goes wrong your family will be okay, 552, 571
And above all the knowledge that no matter what your president is fighting for you and will always have your back." "That right there thats why I got into this race, 571, 602
I am running for everyone working hard to support their families everyone whos been knocked down but gets back up, 602, 622
The factory workers on their feet all day and the nurses looking after patients all night, 622, 638
Im running for young people like so many of you here who dream of changing our world for the better and for all the parents and grandparents supporting those dreams by dedicating every dollar they can spare to your education." "Im running for the LGBT teenager here in North Carolina who sees your governor sign a bill legalizing discrimination and suddenly feels like a second-class citizen, 638, 704
And if anyone wonders what the costs of discrimination are just ask the people and businesses of North Carolina, 704, 723
Look at whats happening with the NCAA and the ACC, 723, 733
This is where bigotry leads and we cant afford it – not here not anywhere else in America." "Im running for women like Janelle Turner, 733, 758
Back in May of last year Janelle was diagnosed with breast cancer, 758, 770
She went through nearly six months of very tough treatments, 770, 780
Last October she brought her eight-year-old daughter to one of our rallies in Iowa and they made a huge sign that read Thirteenth chemo yesterday, 780, 805
Three more, 805, 807
Hear me roar! Wouldnt you want to meet the woman behind that sign? Well I sure did, 807, 824
So we got talking and weve stayed in touch, 824, 833
She keeps promising me shell see me at the inauguration, 833, 843
And I tell her Ill keep working to get there but shed better be there too." "Im running for her and all the mothers and fathers trying to get and stay healthy so they can be there for their kids, 843, 883
But perhaps most of all Im running for those kids, 883, 893
Standing up for children has been the work of my life, 893, 904
