Today Donald J, 0, 3
Trump unveiled the latest campaign add to begin airing in New Hampshire, 3, 15
The ad will appear on TV starting Wednesday and is part of an $850000 spend the campaign made last week, 15, 35
The ad is a compilation of footage from Trump events showcasing massive crowds energy passion and supporters reinforcing Mr, 35, 54
Trumps message to take back the country." Mr, 54, 62
Trump stated "This is a movement, 62, 68
People believe in my vision to make our country better and stronger than ever before and I am so honored to have their support, 68, 92
I am going to make you so proud--- we will take our country back and Make America Great Again!" Mr, 92, 112
Trump continues to dominate all national and local polls including maintaining a massive twenty-six point lead in New Hampshire where he will compete in the first in the nation primary contest on Tuesday February 9th, 112, 147
Mr, 147, 148
Trump is self-funding his campaign and has spent millions on advertising in the first three early states, 148, 165
He also maintains his frontrunner status in South Carolina and all national surveys, 165, 178
You can view the ad here:  , 178, 184


