"Hello Detroit! Thank you! Ill tell you I am so glad to be back in Michigan, 0, 16
And that introduction Im just still vibrating from it, 16, 25
I thank my longtime friend Reverend Wendell Anthony for giving us some of the best lines that weve had in the whole campaign, 25, 48
Thank you Wendell.n" "You know theres something special about this place, 48, 59
And some of you may have recognized the song that was playing when I came in an amazing anthem sung by the talented Andra Day called Rise Up, 59, 87
And that is what Detroit is doing – you are rising up! And that is exactly what were going to do in America, 87, 110
We are going to rise up and make sure the American dream is big enough for everyone.n" "Im looking forward to working with the great team you have here in Detroit and in Michigan, 110, 144
I want to thank your senators Senator Debbie Stabenow and Senator Gary Peters, 144, 157
I want to thank your members of Congress Congressman John Conyers Sandy Levin Congresswomen Brenda Lawrence and Debbie Dingell, 157, 176
I want to thank your great mayor Mayor Mike Duggan and thank you, 176, 189
Wayne County Executive Warren Evans, 189, 194
Sheriff Benny Napoleon, 194, 197
The president of the UAW Dennis Williams, 197, 204
Longtime friends and former colleagues of mine former Senator Carl Levin and his wife Barbara are here, 204, 221
And to all who are present today, 221, 228
And I was delighted that my friend and my supporter Mark Cuban could be here because – hes not only a real billionaire – hes actually shared his profits with his employees.n" Now are you ready to vote on Tuesday? Are you ready to volunteer to get everybody out to vote? Are you ready to choose our next president and commander-in-chief? Did any of you see the three debates that we had? Well I spent four and a half hours standing next to Donald Trump proving once and for all I have the stamina to be the next president.n "Now he kept saying a lot of unusual things didnt he? And you know theres a certain preparation you do to be ready for those debates and of course I did it because I think you should prepare to be president of the United States, 228, 372
And I did practice my composure, 372, 378
People said to me well how did you do that? The things he was saying, 378, 393
And then in that second debate when he was following you around and lurching over you, 393, 409
I said well I did practice, 409, 415
And I had my friends and my family just spend hours saying terrible things to me, 415, 431
So I was ready, 431, 435
But he would say like Well what have you done for 30 years? And you know I dont want to brag, 435, 456
But I do think it matters what youve done and especially what youve done that maybe improves somebody elses life right?n" "And one of the great joys of this campaign has been traveling around our country meeting people who have been affected by what weve been doing, 456, 503
For example as First Lady I helped create the Childrens Health Insurance Program which covers eight million kids, 503, 521
And these are families that theyre not poor families theyre working people but they dont make enough money and they dont work for somebody who provides insurance and so very often their kids were being affected by not getting the health care they should have had, 521, 567
I met a woman whose baby daughter when she was born was diagnosed as totally deaf and the doctor said Were sorry theres really nothing we can do for her, 567, 597
But this mother like many mothers I know did not take that for an answer right? She got on the internet, 597, 618
She began to research and she found that there were treatments that she could maybe provide to her little daughter but they were expensive and she and her husband didnt have that kind of money and they didnt have insurance, 618, 658
She was at her doctors office and just so distraught and the doctor said Well theres this new thing called the Childrens Health Insurance Program, 658, 683
Maybe you should look into it, 683, 689
Turned out she was eligible, 689, 694
She signed up, 694, 697
She started giving her daughter the best health care that every child in this country should be able to have by the way, 697, 720
And when I was in North Carolina I heard about her and I got to meet her but more than that I met her daughter who talked to me and who just graduated from college – because she got the health care and she got the treatment that she deserved to have.n" "Ill tell you what that is how I judge my last 30 years, 720, 785
Have I done something to help somebody else? I am well aware of the blessings that I have had and I want to be sure that all of us figure out a way to pay it forward make it possible for more families more kids to have the chance to live up to their own God-given potential.n" "And I was a Senator in New York on 9/11 so I know what can happen – the evil and the hatred of terrorism, 785, 866
I saw it, 866, 869
And I spent my time helping to rebuild New York City and helping to get health care for the brave first responders who ran toward danger not away from it – our police our firefighters our EMTs, 869, 906
And Ill tell you who else we got covered, 906, 915
We got construction workers who ran with their supplies and their tools and I see one right out there who knows exactly what Im talking about, 915, 941
All across the city people were leaving their job sites and rushing toward danger, 941, 955
That was America at its best, 955, 961
And dont ever forget what we are capable of being who we are, 961, 974
We are not afraid, 974, 978
We are brave courageous people who will do our best if given the chance.n" "As your Secretary of State I went to 112 countries negotiated ceasefires reduced the threat of nuclear weapons stood up for human rights and womens rights and worker rights and LGBT rights, 978, 1024
Im telling you this because I want you to know that I will do everything I can, 1024, 1041
If I am honored to be your president I will get up every day in that White House and I will go to work for you and your families to make it possible for you to get the chances and the opportunities you deserve to have.n" "I want you to have a candidate you can vote for and not just someone to vote against, 1041, 1105
Thats why Tim Kaine and I have run a campaign based on ideas and issues not insults because if you really take a look at what is at stake in this election it is a choice between two very different visions for America, 1105, 1148
Ive got to say when I hear my opponent talk about America I dont recognize the country hes talking about, 1148, 1168
It is so dark so divisive so hateful, 1168, 1176
That is not the America that I believe in, 1176, 1185
I believe that we should have a confident optimistic inclusive vision of where were going and how were going to get there, 1185, 1207
I love our country and I believe in the American people, 1207, 1218
And I think theres nothing we cant achieve if we work together and we set some goals and we go after them, 1218, 1240
You see we believe in an America that is bighearted not small-minded, 1240, 1252
We believe in an America that is already great but can be greater if we do our part, 1252, 1270
And we believe America is great because America is good, 1270, 1280
Never forget that, 1280, 1283
If we lift each other up and not tear each other down we can go even further, 1283, 1300
And I believe with all my heart, 1300, 1307
Thats why the slogan of my campaign sums it up that we are stronger together.n" And so come next January 20th America is going to have a new president, 1307, 1336
I know – I know that – I know that a lot of people say that they want change, 1336, 1355
Well let me tell you this, 1355, 1361
Change is inevitable, 1361, 1364
There will be change, 1364, 1368
The question is what kind of change are we going to have?n Are we going to build a stronger fairer better country or are we going to fear the future and each other? I sure hope not, 1368, 1405
That is not the America that I believe we are.n "And so here is what I want to ask you to do, 1405, 1427
I want you to talk to your friends and your family and your neighbors, 1427, 1441
Michigan is one of these states that doesnt have early voting, 1441, 1452
Ive been all over the country going to states that are already voting, 1452, 1465
In fact I dont know, 1465, 1470
About 31 to 32-3 million people have already voted in those states, 1470, 1482
But Michigan votes on Tuesday.n" "And I imagine – I imagine there are – some of you know people who say theyre going to vote for Donald Trump, 1482, 1510
Right? I know, 1510, 1513
I know, 1513, 1515
I understand that, 1515, 1518
I mean I would hope you would try to stage an intervention before its too late, 1518, 1534
But maybe you could ask them with you to imagine imagine January 20th 2017, 1534, 1548
And imagine that my opponent is taking the oath of office in front of the Capitol, 1548, 1564
Imagine having a president who demeans women and mocks the disabled who insults African Americans and Latinos and Muslims who personally engages in busting unions and preventing people from having the right to bargain collectively, 1564, 1599
Now the truth is we really dont have to imagine what that would be like because everything he has said and done both in his career and in this campaign tells you what could happen.n" "Now Michelle Obama who says so many wise and wonderful things she said the presidency doesnt change who you are; it reveals who you are, 1599, 1659
And I think weve seen who Donald Trump is.n" Maya Angelou another great American Maya Angelou said when someone shows you who he is believe him the first time, 1659, 1688
And if my opponent were to win we would have a president who has only ever been in it for himself.n "Just last year he said again it wouldnt have mattered if we had rescued the auto industry or let it go bankrupt, 1688, 1731
What is he talking about? Im proud that President Obama saved the auto industry, 1731, 1745
And Im even prouder that because of the hard work of people in Detroit and across Michigan and the Midwest the U.S, 1745, 1767
auto industry just had its best year ever.n" "If Donald wins the election wed have a president who wants to ban every Muslim in the world from coming to visit the United States, 1767, 1800
We are a country founded on religious freedom, 1800, 1808
That runs contrary to our Constitution, 1808, 1814
