Today Donald J, 0, 3
Trump announced Senator Jeff Sessions who has advised the GOP frontrunner on issues such as trade and immigration and endorsed Mr, 3, 24
Trump on Sunday in Alabama will serve as Chairman of Mr, 24, 35
Trumps National Security Advisory Committee, 35, 40
Senator Sessions has been on the Armed Services Committee for almost 20 years and is Chairman of the Strategic Forces Subcommittee." Mr, 40, 62
Trump stated "It is an honor to have Jeff as a member of the team, 62, 77
I have such great respect for him and I look forward to working with him on the issues most important to Americans." Senator Sessions added "I am grateful for the opportunity to recommend and facilitate discussions among exceptional and experienced American military and diplomatic leaders to share insight and advice with Donald Trump regardless of their political views, 77, 135
Mr, 135, 136
Trump and the American people know our country needs a clear-eyed foreign policy rooted in the national interest, 136, 154
We need to understand the limits of our ability to intervene successfully in other nations, 154, 169
It is time for a healthy dose of foreign policy realism, 169, 180
In the Middle East this means forming partnerships based on shared interests not merely overthrowing regimes in the dangerous attempt to plant democracies, 180, 203
We must also combat the refugee crisis by creating regional safe zones rather than depopulating the region by migration, 203, 222
The only path to long-term stability and resolution of this humanitarian crisis for the United States and our European allies is to work towards the safe return of migrants to their home countries as Mr, 222, 257
Trump has noted, 257, 260
This strategy will also protect our own national security." Sessions continued "A national-interest foreign policy combined with a military second to none stands in contrast to interventionist ideas that could enmesh us further in the regions chaos, 260, 297
After over a decade of war and conflict this country has a host of smart experienced and proven leaders, 297, 316
That wisdom must be sought, 316, 321
These meetings will be the beginning of a process that Mr, 321, 332
Trump has called for and which he believes must result in a clear and realistic bipartisan global strategy that will guide our nation for years to come." Mr, 332, 360
Trump will continue to announce members of his National Security Advisory Committee and other advisors on key issues over the next few weeks, 360, 383


