Today Donald J, 0, 3
Trump unveiled the latest campaign ad attacking Floridas no-show Senator Marco Rubio to begin airing in Rubios home state of Florida leading up to next weeks winner-take-all primary, 3, 31
The latest polls show Mr, 31, 36
Trump with a significant lead in Florida including the recently released Monmouth survey showing Mr, 36, 51
Trump with 38% support." Mr, 51, 56
Trump stated "Lightweight Senator Marco Rubio is a dishonest person, 56, 66
He has cheated with credit cards and does favors for lobbyists, 66, 77
In my opinion he is a total crook and I am doing the people of Florida a great favor by further exposing him, 77, 100
In addition to everything else he is an absentee Senator with one of the worst voting records in the history of the United States Senate instead preferring to spend his time begging for campaign contributions, 100, 135
He takes his orders from the Republican establishment and Super PACs who are spending millions of dollars to keep their puppet alive and well so he will continue to do what they say, 135, 168
Former Prosecutor and now Governor of New Jersey Chris Christie exposed him on the debate stage for being what he is - a choke artist, 168, 193
We are now going a step further." Marco Rubio has violated numerous campaign promises including on amnesty betraying every Florida voter, 193, 214
Rubio is well-known in Washington as nothing more than a "yes-man" for his corporate benefactors, 214, 229
A vote for Rubio is a vote to put Rubios donors in charge of the country, 229, 245
A close investigation of Senator Rubios friends and finances will reveal that he is one of the most corrupt politicians in Washington D.C, 245, 268
The ad titled "Corrupt Marco" can be viewed here: , 268, 277


