" Some breaking news now: CNN will host a Democratic debate in Flint Michigan on March 6 just two days before that states primary, 0, 24
Hillary Clinton is actually going to leave the campaign trail here in New Hampshire to visit Flint Michigan today, 24, 43
But first shes right here.., 43, 48
"  .., 48, 50
right next to me live, 50, 55
Secretary Clinton thanks so much for being here, 55, 63
" Well Jake congratulations on doing the debate in Flint, 63, 73
Its really important we keep the spotlight on this problem, 73, 83
And youre right, 83, 86
Im leaving here, 86, 89
Im going to Flint, 89, 93
The mayor asked me to come, 93, 99
Theyre trying to you know really have a lot of support because we hope that there will be some good news coming out of Congress in the next few days, 99, 129
And its just — its an issue that I dont want people to forget about, 129, 144
Because its not the only Flint in our country."  Right, 144, 154
" There are other places where these kinds of toxins lead other sorts of pollutants are really affecting peoples lives, 154, 174
And Im just not going to give up on this."  Can I ask you a question? Just a clarification of what you think needs to be done in term of the people there.., 174, 207
 Yes, 207, 208
 .., 208, 209
who need water and need infrastructure built, 209, 216
 Right, 216, 217
" You have called for the citizens of Michigan the State of Michigan to be billed but youre also supporting this bill from senators Stabenow and Peters from Michigan that would make it a federal payment."  Right, 217, 254
 Do you think that it should be a state issue in terms of the money paying for Flint or should it be a federal issue? " It should be both and partly because theres a broad set of needs that have to be addressed, 254, 298
Yes the infrastructure must be repaired and modernized, 298, 306
Yes we do have to get emergency means in to get water get the kind of nutritional support, 306, 324
You know I know something about lead poisoning because of work Ive done in the past and —" " With the Childrens Defense Fund?" " Well and as a senator from New York, 324, 357
We had a lot of you know old housing with lead paint in it, 357, 371
A lot of kids suffered from lead poisoning, 371, 379
And part of the challenge is youve got to intervene early, 379, 390
We need comprehensive health screenings, 390, 395
Then we need to figure out how do we get the right nutrition and vitamins, 395, 410
Youve got to begin to work to counteract the lead, 410, 420
Then weve got to get the educational additional help that kids need, 420, 432
This is a big deal because its not only about fixing the infrastructure but its also about the future, 432, 451
How were going to take care of these kids going forward, 451, 462
So theres a lot of work to be done, 462, 471
And I think it has to be both the state and a federal responsibility." " You know whats really so upsetting is as you know just a little bit of lead can cause permanent damage."  There is no — there is no acceptable level of lead for kids, 471, 519
 Yes, 519, 520
Exactly, 520, 521
 None, 521, 522
" So according to what we know now the state knew at least in February — and the federal EPA knew at least in April and yet it wasnt until months months later, 522, 555
So obviously this is a failing on the local level, 555, 565
But do you also think its a failing by the EPA?" " Well I think it has to be absolutely investigated to figure out what happened, 565, 591
Why wasnt this sounding alarms everywhere? And I dont want to prejudge it, 591, 604
I dont know what the answer to that question is, 604, 614
Im focused on OK what do we do now? The damage has been done, 614, 628
How do we mitigate that damage? How do we help alleviate both intellectual and the physical lasting consequences that children face when theyve been poisoned by lead? So Im trying to look at the future, 628, 663
I know there will be a lot of people focusing on what happened and thats really important because we do have to you know open this inquiry more broadly, 663, 692
You know Ive said that weve got places in our country where we have asthma rates at 500 times higher killing you know young children of color than anybody else because of where they live and what theyre exposed to, 692, 732
You know our childrens health should be the highest priority for our country and so anything I can do and Ill keep doing it to really beat the drums on this but to ask people hey lets look everywhere, 732, 771
You know Flint — weve got to help flint, 771, 780
Its a terrible horrible set of circumstances."  Mm-hmm, 780, 788
" But we also have to be looking at other places to try to make sure that this doesnt happen to other kids." " So I cant help but notice its also the New Hampshire primaries coming up in two day."  Oh it is?    So just to move to politics for one second, 788, 841
Your family has a long history here, 841, 848
You obviously won here in 2008, 848, 854
Your husband staged his comeback here in 1992, 854, 862
Can you win here? Is it possible that you can win here? " I dont know, 862, 878
I dont know, 878, 881
Im just going to work as hard as I can, 881, 891
I love the New Hampshire primary, 891, 897
I love it because the interactions you have with voters in every setting is so rewarding and voters in this state take a first second third fourth look at you, 897, 927
Theyre constantly evaluating, 927, 930
I have been telling voters across the state this is the biggest job interview in the world, 930, 947
Youve got to really think hard about what the job is who can be president who can be commander in chief and then you have to really judge us, 947, 976
And I dont know whats going to happen, 976, 984
I know Im behind, 984, 988
I am in very good spirits about that because I love the process."  So you said the other night at the — I forget if it was the debate or the town hall they all run together in my mind but you said one of them that nobody can point to an example where you took money from a group.., 988, 1048
 Right, 1048, 1049
 .., 1049, 1050
and changed your vote, 1050, 1054
The Sanders campaign afterwards sent out an excerpt from a book from Elizabeth Warren in which she suggests that you took $140000.00 from the banking interests and as a result according to Warren not me changed your vote on the bankruptcy bill, 1054, 1096
 Right, 1096, 1097
Right, 1097, 1098
" Now I want — I would love it if you would address the substance of the allegation, 1098, 1116
And also the fact that Sanders campaign sent it out but Sanders himself backed off from making the charge himself." " Well, 1116, 1138
thats their — thats their typical you know artistic smear, 1138, 1148
You know the campaign sends out something gets people riled up and then they say oh no were running a positive campaign, 1148, 1170
Enough, 1170, 1171
OK Im glad you raised this because I really do want to get this record straight once and for all, 1171, 1191
I worked with Senator Warren with whom I have the highest regard in 2000 to stop a very bad bankruptcy bill, 1191, 1212
And then when I got to the Senate in 2001 early on there was going to be a vote on another bankruptcy bill, 1212, 1235
I was deluged — now as a senator not as a first lady lobbying and working against this bill I was deluged by womens groups and childrens groups because the version of the bill that was going to be voted on did not protect child support did not protect vulnerable women and their children from what would happen to them if their partner their spouse went into bankruptcy and was able to discharge those obligations, 1235, 1310
And you know literally people I had worked with for 30 years came and said nobody else will do this, 1310, 1330
Youve got to help us, 1330, 1335
Weve got to change that provision, 1335, 1341
I took that on, 1341, 1345
And I went to the floor, 1345, 1351
And I buttonholed the Democrats and the Republicans who were leading that bill, 1351, 1364
I said you cant do this, 1364, 1370
Youve got to change that provision, 1370, 1376
And they did, 1376, 1379
But they also put it to me, 1379, 1386
They said if we change this provision you have to vote for the bill, 1386, 1400
Now thats what happens sometimes, 1400, 1405
I didnt like the bill any more than I had liked it before, 1405, 1418
It still had very bad provision, 1418, 1424
But I also pushed hard for a deal to protect women and children, 1424, 1437
So OK I held my nose, 1437, 1443
I voted for it, 1443, 1447
It never became law, 1447, 1451
When it came back in 2005 I was against it, 1451, 1461
I didnt actually get to vote against it because Bill was in the hospital with another heart procedure but I put out a statement on the floor, 1461, 1488
You can look at what I said in 2001, 1488, 1497
You can look at what I said in 2005, 1497, 1506
And so Im glad to set this record straight, 1506, 1515
You know but this kind of attack by innuendo insinuation is really getting old, 1515, 1529
You know hey cant point to anything, 1529, 1536
They are grabbing at straws to make this case, 1536, 1545
But lets ask Senator Sanders campaign why did he vote to deregulate swaps and derivatives? One of the key reasons for the Lehman brothers being over leveraged collapsing and helping to bring down the economy, 1545, 1580
You know this is a debate that we should be having about what our public records are and where we stand, 1580, 1601
I have the toughest most effective campaign plan to take on the entire financial industry, 1601, 1616
I dont understand why he doesnt join me, 1616, 1624
Because it goes a lot further than anything he is proposing, 1624, 1635
We have to look at the shadow banking industry, 1635, 1644
Everybody knows where I stand on this, 1644, 1651
So I think we should end with the smear and the insinuation and talk about our respective plans." " A lot of your supporters were very upset this last week when some older male pundits suggested that you are a shouter, 1651, 1692
Now I would observe — I would observe that Bernie Sanders doesnt exactly talk in a whisper, 1692, 1709
