Thank you so much wow it is great to be here.n And thank you, 0, 14
I am so honored to be introduced by Mae Wiggins and someone who made such a contribution throughout her life as a nurse to so many people and who as you can tell just feels still the pain of being rejected on the basis of her race.n It took a lot of courage to come here Mae, 14, 71
Thank you, 71, 73
Thank you for being with us.n "I also want to thank a long-time friend of mine a great activist extraordinary advocate in Congress and thats U.S, 73, 99
Representative Eleanor Holmes Norton, 99, 103
I want to thank Mayor Allen Thomas for welcoming me here, 103, 114
And either youre all related to him or you think hes doing a good job.n" Well I told him I want to be a good partner with mayors like him, 114, 144
And work to help communities like Greenville that are growing and striving and attracting young people, 144, 160
He told me that the average age in the residents here in Greenville was 26 years old.n I also want to acknowledge Josh Stein candidate for North Carolina attorney general, 160, 190
Patsy Keever chair of the North Carolina Democratic Party, 190, 199
And State Senator Don Davis.n And I saved the best for last someone who Ive gotten to know over the years; someone who I really look forward to working with, 199, 229
First thing that Congressman Butterfield said to me is "I have to talk to you about our farmers." Very first thing he said, 229, 252
Proceeded to tell me that he was out on a 200-acre sweet potato farm earlier today, 252, 268
We talked about the damage that Hurricane Matthew has done; the lives lost; the homes lost; and also the agricultural damage with all the flooding, 268, 293
And my heart goes out to everyone who has been affected, 293, 304
Weve got to be really focused on what were going to do with this extreme weather, 304, 320
Were getting more of it in more places, 320, 328
And Im going to make that a priority for my presidency to make sure communities are well prepared, 328, 346
Theyre resilient, 346, 348
But that we also work to try to limit the damage by taking on the challenge of climate change and changing weather patterns.n "And nobody knows more about weather than our farmers, 348, 380
And I am very committed to supporting farms of all sizes but particularly small farms, 380, 395
You know I think you said the farm you went to this morning G.K, 395, 409
was 200 acres, 409, 412
You know thats a lot of land but thats not a gigantic multi-thousand-acre farm, 412, 426
And sometimes I think that we spend too much time and money looking after the big giant farms and not enough taking care of the smaller farms the family-owned farms farms that have been in peoples families for generations.n" "And I will do my very best working with G.K, 426, 475
and Eleanor and others in Congress to focus federal attention and resources on places that need it, 475, 492
And eastern North Carolina is a place that needs it, 492, 502
There are still too many people who feel like they have been left out and left behind, 502, 519
And so weve got to spend time thinking about how we bring everybody along.n" "That is my goal as your president, 519, 540
I want to knock down the barriers that stand in the way of people and places getting ahead, 540, 558
Now also on a personal note I was in Arizona last night and had a great rally there, 558, 576
I dont know -- 15000 16000 people, 576, 583
It was just extraordinary, 583, 587
But I was a little anxious during my speech because the Cubs were playing in the World Series.n" "And you know Ive been a fan all my life; started watching baseball with my dad; went to Wrigley Field, 587, 625
And you know its been a long time 108 years to win a championship and make history, 625, 642
And I only wish that my late father and the great Ernie Banks Mr, 642, 656
Cub could have seen it happen, 656, 662
So last night was very special on lots of fronts, 662, 672
And who knows? Maybe well see even more history made in a few days, 672, 686
You know the last time the Cubs won women couldnt vote, 686, 697
And I think women are making up for that in this election.n" So thank you, 697, 712
Thank you so much for being here, 712, 719
Are you ready to vote? How many -- how many folks have already voted?  n "Well thats really impressive, 719, 738
Are you ready to volunteer these last few days? Are you ready to elect Ray Cooper your governor? Have a governor who puts families first and your needs, 738, 766
I know hell do a terrific job.n" "Are you ready to elect Deborah Ross to the United States Senate? She will be the independent voice that North Carolina families deserve, 766, 796
And unlike her opponent shes never been afraid to stand up to Donald Trump, 796, 810
And then are you ready to elect our next president and commander in chief?n" You know did any of you -- any of you see those debates? Well you know I spent four-and-a-half hours standing next to Donald Trump proving conclusively I have the stamina to be the next president and commander in chief.n But you know he kept saying things like "Well you know what have you done for 30 years?" Well we know what hes done for 30 years starting with discriminating against African Americans and denying them housing back in the 1970s.n I chose a different path, 810, 910
I have spent my career fighting for kids and families, 910, 920
And I helped to create the Childrens Health Insurance Program as first lady, 920, 933
That now provides healthcare to 8 million children a year, 933, 943
And I have to tell you I know it doesnt make headlines, 943, 955
Its not going to you know get a big Twitter war going but when I travel around and shake hands like Ill do after my remarks and somebody says to me "The Childrens Health Insurance Program saved my sons life." I met a woman here in North Carolina whose daughter was born deaf, 955, 1008
And the doctor said "You know shes never ever going to be able to talk; shes not ever going to be able to hear." Her mother who is determined began doing investigations; she found out that there were some possible treatments, 1008, 1049
But they were expensive, 1049, 1053
She didnt know what she was going to do, 1053, 1062
And she took her daughter to the doctor and the doctor said "I just heard about this new program the childrens health insurance program, 1062, 1086
Maybe you can qualify for that."n "Because its really for families that arent poor but dont have much money and a lot of families isnt it, 1086, 1112
And families that dont have an employer that provides health insurance self employed independent contractors.n" "So the mom found out about this thing call the childrens health program and low and behold they did qualify and they started the treatments for their daughter, 1112, 1155
I met that young woman and she said hello to me and she talked to me, 1155, 1171
She just graduated from college right here in North Carolina, 1171, 1181
So dont let anybody tell you it doesnt matter what you stand for what you fight for and who you are trying to help, 1181, 1205
When you make your decision about who to vote for in this election.n" As a Senator from New York I worked to rebuild New York City after the 9/11 attacks and to provide healthcare to the brave first responders who ran toward danger not away from it, 1205, 1252
And many of them—n   n " Where you there? God bless you, 1252, 1264
Thats another thing I meet people all over who were there and who worked there and I meet people who got sick because they worked there, 1264, 1290
And as your Secretary of State I traveled to 112 countries negotiated cease fires reduced the threat of nuclear weapons stood up for human rights and womens right and LGBT rights around the world.n" And everything Ive done its because Ive been listening to people and again I know thats not very exciting, 1290, 1343
I plead to that, 1343, 1347
You spend time listening not talking you know what are the poor journalists going to say "Uh there Hillary Clinton was listening again" right?n "But Ill tell you it is what motivates me to hear peoples stories to hear the tribulations and triumphs, 1347, 1390
You get good ideas, 1390, 1394
Bring people together; find common ground even with people we disagree with, 1394, 1406
I disagree with people on lots of issues but I believe the only way we can get things done is to actually listen and respect each other and try to find common that common ground, 1406, 1441
And that will enable us to get results for people, 1441, 1451
And if you elect me next Tuesday that is the kind of President Ill be.n" "And from the first day of this campaign Ive been telling you what I want to do, 1451, 1483
Putting forth my ideas about what I think will help you, 1483, 1494
I truly believe that you deserve a candidate that you can vote for not just someone to vote against, 1494, 1513
And so if we are gonna make this choice we have got to be clear, 1513, 1528
The positives and the negatives because one way or the other come this January America is going to have a new President, 1528, 1550
