(New York NY) April 22 – Today Donald J, 0, 9
Trump announced he has accepted an invitation from The National Interest Magazine and its parent institution The Center for the National Interest to address the organization at the National Press Club in Washington D.C, 9, 43
on Wednesday April 27 at 12:00 p.m, 43, 50
Mr, 50, 51
Trump stated "I am honored to be invited to speak at an organization founded by former President Richard Nixon and look forward to sharing my views on the many serious foreign policy issues facing our country and our allies around the world, 51, 93
Trade immigration and security policies are critical concerns of all Americans and we must develop a clear consistent long-term foreign policy for making America safe and prosperous." Mr, 93, 121
Dimitri Simes the President of the Center for the National Interest and Publisher of the magazine commented "We are delighted to have Mr, 121, 144
Trump share his views on key global policies at such an important time during the 2016 presidential race, 144, 162
Engaging the foreign policy community and top experts is essential for the United States to develop an effective foreign policy agenda and we applaud Mr, 162, 187
Trump for his commitment to this important arena." The Center was established by former President Richard Nixon to serve as a voice for strategic realism in U.S, 187, 214
foreign policy, 214, 216
The Center seeks to stimulate debate and promote public understanding of U.S, 216, 228
foreign policy and international affairs, 228, 233
"Mr, 233, 234
Trumps speech will focus on several critical foreign policy issues facing our nation including global trade and economic and national security policies, 234, 256
The event will be presided over by The Honorable Zalmay Khalilzad former U.S, 256, 269
Ambassador to the United Nations Afghanistan and Iraq and an Advisory Council Member of the Center for the National Interest." , 269, 289


