Today Donald J, 0, 3
Trump received the endorsement of Jeff DeWit State Treasurer of Arizona, 3, 14
DeWit is a well-respected Republican leader in Arizona where he was first elected in 2014, 14, 29
In addition to Mr, 29, 33
DeWit Mr, 33, 35
Trump received the endorsement of seven other community leaders including the former State Attorney General and NRA President Bob Corbin former State Senator Lori Klein Corbin former State Senator Senator President Pro Tempore and House Majority Whip Robert Blendu former Arizona State Republican Chairman Tom Morrissey former Maricopa Country Republican Chairman Lyle Tuttle former National Committeewoman Lori Urban and former State Treasurer of Arizona former Arizona State Senator and former Yavapai County Supervisor Carol Springer, 35, 110
Mr, 110, 111
Trump stated "Jeff is a terrific guy, 111, 118
He has been supportive of my campaign since the very beginning and it is a honor to receive the endorsement of such an intelligent high quality individual committed to my vision to Make America Great Again!" Mr, 118, 155
Trump has campaigned in Arizona on two occasions, 155, 163
His first rally in Phoenix where he spoke about illegal immigration was attended by thousands and he most recently Mr, 163, 183
Trump visited Mesa Arizona for a campaign event with more than 12000 people in attendance, 183, 198
He continues to dominate all Arizona state polls and lead by wide double digit margins in all national polls, 198, 217
Treasurer DeWit added "Our countrys political elite have forgotten that this country was built with grit and hard work and dont seem to understand the economic ramifications of the laws they pass, 217, 249
As a businessman turned State Treasurer I am a big believer that we cannot rely on politicians to put our country back on the path to prosperity, 249, 276
We need a conservative political outsider with financial savvy and success who understands what it means to build a business make payroll and flourish during tough times, 276, 303
America is fortunate to have this and more in Mr, 303, 313
Donald J, 313, 315
Trump." DeWit continued "As someone who has spent one on one time with him I can tell you that Mr, 315, 335
Trump is one of the smartest and quickest minds of our time, 335, 347
His business success is extraordinary, 347, 352
His passion for America our veterans and protecting our freedoms is inspiring, 352, 364
But what may be his most admirable quality is his willingness to give back and serve our country and fight to see that our children and our grandchildren will have the same opportunities to live work and raise a family in the greatest country ever known to man the USA, 364, 414
I have been proud to stand with Mr, 414, 422
Trump since before his campaign for President was announced and in every step along the way and I am excited to now serve as his campaign Chairman in Arizona to ensure victory in 2016, 422, 456
Together lets Make America Great Again!" In addition to these key endorsements the Trump campaign has expanded its Arizona operation with new hire Thayer Verschoor Former State Senator Senate Majority Leader Senate Pro Tempore who will serve as Deputy State Director under Arizona State Director Charles Munoz, 456, 503


