Today Donald J, 0, 3
Trump is announcing that Duncan Hunter and Chris Collins will serve as co-chairs of his campaigns U.S, 3, 20
House Leadership Committee, 20, 23
Congressmen Hunter and Collins will lead outreach efforts to their fellows Members of Congress in support of Mr, 23, 41
Trumps message to Make America Great Again." Mr, 41, 49
Trump stated "Congressman Hunter and Congressman Collins are conservative stalwarts, 49, 59
I am honored to have the support of these two well respected Members of Congress who share my vision of securing our borders strengthening our military treating our veterans with the respect and care they deserve and putting Americans first again." "Mr, 59, 101
Trump is conducting meetings today in Washington D.C, 101, 109
Earlier in the week he announced that his campaign will be opening a Washington DC based office to coordinate his campaigns work with the Republican National Committee Congress and his convention and delegate operations." , 109, 143


