Today Rep, 0, 2
John J, 2, 4
Duncan Jr, 4, 6
one of the most senior Republicans in the House and the only Republican remaining in Congress who voted against the Iraq War today endorsed Donald Trump for President, 6, 34
"With only four percent of the worlds population we buy 25 percent of the worlds goods, 34, 50
Every country wants into our markets, 50, 56
We have tremendous leverage on trade we have not used, 56, 66
Donald Trump will do that." "With 58 percent of the people in this world having to get by on less than $4.00 a day hundreds of millions want to come here, 66, 97
Our economy and infrastructure could not handle all these people and this means our immigration laws must be enforced, 97, 116
Donald Trump will do that." "Finally almost all Americans now believe it has been a horrible mistake to spend trillions fighting no-win wars in the Middle East, 116, 143
We must start rebuilding our own Country, 143, 150
Donald Trump will do that." "For all these reasons I enthusiastically endorse Donald Trump for President." "I am pleased to have the support of Representative Duncan (TN) who is one of the most fiscally conservative Members of the House, 150, 189
If more Members voted like Rep, 189, 195
Duncan we wouldnt be wasting trillions of the taxpayer dollars in foreign countries" said Trump, 195, 210


