Hillary for America Senior National Spokesperson Glen Caplin released the following statement today after Donald Trumps comments saying he "Could see myself meeting with Putin and meeting with Russia prior to the start of the administration." "Its unclear why Donald Trump needs to meet with Vladimir Putin onxa0November 9thxa0since hes already repeating all his talking points pushing his policy agenda and taking advantage of his espionage operation, 0, 67
Rest assured that as president Hillary Clinton will stand up to Putin in the face of his unacceptable behavior not coddle him." "Hillary for America previously released a new video cataloguing Trumps disturbing connections to Russia and why they are so concerning, 67, 109
Watch itxa0" , 109, 111
The campaign also recently released a Medium post on the Russian hack that Donald Trump refuses to admit or condemn laying out an important question that voters deserve to know - "What did Trump know and when did he know it?" Read itxa0 , 111, 154
xa0 - top Russian officials meanwhile shifted away from denying a role in separate hacking of the Democratic National Committee, 154, 174
xa0Stone unwittingly admitted the Russians are the source for WikiLeaks when he said "The DNC heist documents…were hacked and first made public by Guccifer 2.0 almost a month ago and when that did not get the appropriate traction he took them to WikiLeaks who then leaked them." xa0 4) According toxa0 xa0"several current and former officials who have worked in the Justice Department xa0Despite that information Trump stood on the debate stage and claimed to 80 million Americans that it could be anyone including someone "sitting in their bed who weighs 400 pounds." Why? "Russia if youre listening I hope youre able to find the 30000 emails that are missing" Trump said, 174, 286
"I think youll be rewarded mightily by our press!" "xa0Because Donald Trump wont release his taxes the full extent of his Russian business interests that could conflict with American national security interests is largely unknown, 286, 321
But just some of the recent headlines have revealedxa0" xa0of dollars related to Russian business interests; connections to business groups with ties to the Kremlin likexa0 xa0business dealings with alleged Russian mobsterxa0 xa0and axa0 xa0of pursuing business with Russia including the Miss Universe pageant, 321, 365
Trumps son has said that "Russians make up a pretty disproportionate cross-section" of the Trump Organizations assets and that "we see a lot of money pouring in from Russia." "Trump campaign surrogates are fueling a conspiracy theory that a murdered Democratic National Committee staffer was connected to the hacking of the DNC a theory being pushed by WikiLeaks and the Russian state-controlled press.xa0 xa0"They viewed Mr, 365, 431
Trumps comments on NATO as an abandonment of Americas most significant alliance relationship, 431, 444
Mr, 444, 445
Trump has said throughout his campaign that he intends to upend Republican foreign policy orthodoxy on everything from trade to Russia where he has been complimentary of President Vladimir V, 445, 475
Putin saying nothing about its crackdown on human rights and little about its annexation of Crimea." 14) Top Democrats on four House committees that oversee national securityxa0on Fridayxa0 "xa0Donald Trumps purported ties to the Russian government and its alleged hacking of Democratic groups and operatives." , 475, 520


