During a meeting hosted by the Puyallup Tribe she received two very special gifts In Washington Hillary was joined by 19 tribal leaders from around the state at the Chief Leschi School on the Puyallup Indian Reservation During the meeting Hillary heard from Tribal leaders on a range of issues—from cleaning up Puget Sound to the future of the salmon in the Northwest to what we can do to improve health care and education in Native communities, 0, 77
Connie McCloud the culture director of the Puyallup Tribe explained what the blanket represents, 77, 91
"It will heal you, 91, 95
It will give you strength, 95, 100
It will help you to continue on your path .., 100, 110
that youve embarked on" McCloud said, 110, 116
Hillary also received a Lushootseed Indian name: tsiw?l?x??i, 116, 124
Pronounced "tsee-wuh-luh-x?wee" which means "Strong Woman." "It all began to change" Sterud said, 124, 137
"The night before the inauguration parade I got a call that said ?Want to be in the parade? .., 137, 156
We are the first Natives in the inaugural parade since the late 1800s—Sitting Bull, 156, 170
It was an honor." President Clinton also held the first tribal summit at the White House since President George Washington was in office, 170, 193
And President Obama built on that by hosting annual White House Tribal Nations Conferences—something Hillary will continue to do as president, 193, 214
Sterud joked "And so in 2017 a little over a year—when shes elected the next president maybe perhaps—well get a call ..." Hillary responded: "If I am so fortunate enough to be inaugurated in January of 2017" she told the room of Tribal leaders "I will expect a delegation from the tribes of Indian Country in this state in that inaugural parade." , 214, 276


