" Thank you Madam Secretary, 0, 5
This is a big interview for us, 5, 12
Twenty-two years weve been doing this and this is one of our big ones, 12, 26
I want to tell you—want to ask you about 12 questions tonight..."  OK, 26, 39
 .., 39, 40
in two segments, 40, 43
I hope we get through them all, 43, 50
 Thanks Chris, 50, 52
" Back in 2001 when we had 9/11 and you were a senator from New York there was a different spirit in this country including the Republican Party, 52, 80
You had a Republican president who went on the air and made it clear time and again this is not a battle between the West and the East, 80, 108
Its not about Muslims, 108, 112
Its about terrorism, 112, 115
And he did it so effectively." "And now we have the leading candidate for the Republican nomination for president basically declaring a war on Muslims saying theyre not allowed in the country the whole works, 115, 150
What do you make of this?" " Well its deeply distressing to me because I as you know well remember what happened after 9/11, 150, 174
And I have publicly given President Bush a lot of credit for the way that he set the tone and his entire administration echoed that." "And now we need to have a sense of unity and purpose in combatting terrorism, 174, 214
I view it as a threat, 214, 220
I believe ISIS cannot be contained, 220, 226
It has to be defeated, 226, 231
But in order to do that we need to work within our own country with Muslim Americans so that what Im hearing from the other side is not only offensive and shameful its dangerous counterproductive, 231, 266
And of course we have to work with countries around the world in order to have a unified coalition against terrorism." "And Ive laid out very clearly what I think needs to be done and it does include an American-led air alliance and were doing that, 266, 312
And were supporting troops on the ground that are not Americans special forces but we do need to have the Kurds and the Arabs with special forces support but not American combat troops." And we need to go after the arc of instability that fuels this terrorist ideology from North Africa to Pakistan Afghanistan and go after their funding and their foreign fighters and their very effective use of the Internet, 312, 383
"But then the third pillar of my approach is we have to be safe here at home, 383, 400
We have to work with our friends and allies around the world, 400, 412
And I know you just got back from Israel, 412, 421
We have a lot of important work to do with countries from one end of the globe to the other, 421, 441
And we need to do it in alliance with Muslims here in America and elsewhere, 441, 456
And thats what Im advocating." " Thats why Im concerned about the Republican Party because this ethnic way of going at this situation the way they seem to be going at the Muslim people rather than the terrorists—this started—remember when the man whose name we dare not speak anymore Donald Trump—I mean the fact is Trump started his sort of initiation in politics by saying the president of the United States was an illegal immigrant he was probably a Muslim he had a—he almost was an identity thief who created a notion of himself through a phony birth certificate a phony birth announcement and he was somehow—in fact he used to say things—Trump would say things like Nobody knew him in school like hes some phantom impersonator usurper." The Republican Party every time he did that said nothing, 456, 594
 Right, 594, 595
" Boehner the speaker of the House who was pretty much respected wouldnt—isnt this a Republican Party problem that started with Trumps first arrival on the world stage as some sort of politician that its ethnic with them? The president of the United States is one of the bad guys one of the—if not the terrorists one of the sneaker-in-ers who snuck into the country and assumed an identity, 595, 664
Its pretty sick." " Well its very divisive and I think counterproductive, 664, 676
It undermines our values who we are as a people, 676, 686
We are a nation of immigrants which you know so well, 686, 697
And when I hear whats coming from the other side—and its not just one person, 697, 712
Theres an echo chamber there, 712, 717
And its very troubling to me to try to divide and conquer divide and conquer and you know a house divided against itself cannot stand." "We need to be united, 717, 747
And we should not reward people who use inflammatory rhetoric who use the kind of derogatory comments whether its about Muslims or Mexicans or women or people with disabilities whoever it might be, 747, 780
That is not a sign of leadership, 780, 787
Thats a sign of you know showmanship of desperation that should be rejected roundly by the American people."  By the way you know my grandmother spoke Irish when I grew up, 787, 818
I had an Irish accent in the house, 818, 826
 Yes?  Let me ask you about guns.., 826, 833
 I would have guessed that, 833, 838
" Yes, 838, 840
Well lets talk about guns because youve shown a lot of guts out there, 840, 854
And we know all the politics of guns, 854, 862
You know it, 862, 865
You ran with your husband, 865, 870
You ran before for president." There are states that have a real gun culture including the state I grew up in Pennsylvania, 870, 892
And you come from that part of the world in a way, 892, 904
And you do come from   Scranton.., 904, 910
 My father comes from right, 910, 915
" So you know theres a gun culture, 915, 923
How do you deal with that in Electoral College situations where youve got to beat a Republican come next November hopefully for you? How do you—how do you make sure that the gun people dont emotionally say Oh shes an enemy of guns?" " Well I think its important to be focused on what we can do together and thats why I do support comprehensive background checks and to close the gun show loophole and the on-line loophole and whats called the Charleston loophole..."  Right, 923, 1008
 .., 1008, 1009
and to prevent people who are on the no-fly list from getting guns, 1009, 1022
And in fact what I am proposing is supported by a great majority of the American people and a significant majority of gun owners, 1022, 1046
"Just today at Osage—you were here when I was speaking to the crowd—and then afterwards I always take time so people can come up to me, 1046, 1072
Sometimes I do it publicly a lot of times I do it privately whats on their minds." "And a man came up, 1072, 1094
He had a veterans cap on, 1094, 1100
And he said you know Im a gun owner he said but I dont see any reason why we cant do more to keep guns out of the wrong hands."  Yes, 1100, 1131
 And he asked me What can I do? I said Well please stand up against the NRA and the gun lobby, 1131, 1152
And please talk to your friends because what we are proposing is consistent with constitutional rights, 1152, 1168
"But I agree with you Chris its going to be part of the—you know the political debate and frankly the battle in a lot of parts of our country going forward."  Yes, 1168, 1200
" But it is so important when we lose 90 people a day 33000 Americans every year and when you have met as many victims of gun violence as I have when youve sat there and youve listened to their stories about losing a child losing a husband losing a parent—and Ive met with the mothers who have lost children to gun violence by police hands by you know more likely gun and gang—deadly combination, 1200, 1275
Ive just so many people from Columbine to Sandy Hook." "I just cant remain silent, 1275, 1290
And I think we are at a turning point, 1290, 1299
And what I said to the man here is you know There needs to be a rival organization to the NRA of responsible gun owners who know that their hunting rights..."  Moms Demand Action, 1299, 1333
" .., 1333, 1335
their collecting rights all of that is not going to be affected, 1335, 1347
So Im going to keep beating the drum and Im delighted that the president announced the actions he did today." " Well youre back in this fight."  I am, 1347, 1376
 You know you were here eight years ago, 1376, 1384
Here you are again, 1384, 1388
 I am, 1388, 1390
I am, 1390, 1392
 And I do wonder sometimes at you sometimes your ability—your.., 1392, 1402
  To use the word "stamina" that hasnt been used correctly lately, 1402, 1413
You know Im a student of history like you are and I remember Nixon back in 1950 ran against Helen Gehagen Douglas, 1413, 1435
And she was one of the first women liberal to go out there.., 1435, 1448
 She is, 1448, 1450
 .., 1450, 1451
progressives to try to win a big seat, 1451, 1459
Right, 1459, 1460
"And he used to—he said things like You know its awfully hard on a woman, 1460, 1475
"  He used these little shots at her, 1475, 1483
 Yes, 1483, 1484
 Here we are two thirds of a century later.., 1484, 1493
 Right, 1493, 1494
" .., 1494, 1496
and the leading Republican candidate is out saying that you dont have the stamina the strength—is this sexism? Is it what it is?" " Well you know I have a new years resolution..." " I know, 1496, 1532
Ive heard this.., 1532, 1535
"   I will not respond to his you know.., 1535, 1544
 What does it say about the Republican.., 1544, 1551
 .., 1551, 1552
personal attacks, 1552, 1554
 Well let me try to phrase it—I feel like a lawyer now, 1554, 1566
How do I rephrase?   "How does the Republican Party deal with the fact theyre voting for this guy that 35 percent of people are supporting him and even though hes making these charges which a lot of people would say are—why would he go after your stamina rather than Bills stamina or George McGoverns stamina or anybody elses except youre a woman?"  Well look.., 1566, 1630
