   I hope you will fight for me, 0, 7
And I promise you this I will stand up and fight for you every single day of this campaign, 7, 26
And then when we win I will fight for you in the White House, 26, 40
Thank you and god bless you, 40, 46
  " A powerful close to Hillary Clintons last campaign event of the night Sunday, 46, 60
Former secretary of state spent most of the day making her way through Iowa in a last ditch effort to rally caucusgoers ahead of tonights vote, 60, 86
Democratic presidential candidate Hillary Clinton joins us now, 86, 94
Secretary Clinton good morning."  Good morning Alisyn, 94, 101
 Okay, 101, 102
How are you feeling and how do you plan to spend the next 12 hours? " I am feeling great, 102, 122
I am so proud of the campaign we have run here in Iowa, 122, 135
Ive got the most dedicated campaign team the organizers who have been on the ground the thousands of volunteers, 135, 154
We actually knocked on 125000 doors this weekend, 154, 162
So there is just a lot of excitement and energy, 162, 172
Im urging everybody to come out and caucus tonight to be part of this unique American process, 172, 189
I hope they will come out and caucus for me." " So Secretary lets talk about the issue that has bedeviled your campaign, 189, 212
That of course is the ongoing investigation into your e-mails, 212, 222
On Friday the State Department withheld 22 e-mails, 222, 230
They didnt release them, 230, 234
Because of material deemed top secret, 234, 240
I know you have been asked this six ways to Sunday along the campaign trail and I know that youve always said there is nothing there but your opponents have said that this is big, 240, 275
Its is a big deal, 275, 280
How do you convince voters today not to be concerned about this?" " Well Alisyn there is nothing new, 280, 299
And I think the facts are quite helpful here, 299, 308
Its a little bit like what the Republicans and others have tried to do with respect to Benghazi, 308, 326
Just a lot of innuendo a lot of attacks, 326, 335
I just know that after I testified for 11 hours answered every question nothing new came up, 335, 352
Most voters have made up their minds, 352, 359
And Im grateful for that, 359, 364
The same here, 364, 367
And I think most of the voters who have followed this know exactly whats going on here, 367, 384
I never made any different explanation than the one that I have made over and over again, 384, 401
I take classified information seriously, 401, 406
I did not send or receive any material marked classified and I want all of these released, 406, 423
This is a dispute about retroactive classification quite a mouthful, 423, 433
So what people talk to me about is how Im going to get incomes up how Im going to make sure the Affordable Care Act works and get prescription drug costs down and make college affordable and relieve student debt, 433, 473
Thats whats on voters minds, 473, 478
And thats what Im talking about and that seems to be what is exciting and energizing people as they move toward the caucus tonight."  Um but Secretary Clinton something does seem to be happening with this investigation or at least the FBI seems to be talking about it more because in the past week several media outlets have said that their sources in the FBI say quote "somethings going to happen." What does that mean to you? " It means people are selectively leaking and making comments that have no basis in anything Im aware of, 478, 574
And you know I regret that that seems to be part of the atmosphere because we need to let this inquiry run its course get it resolved, 574, 601
But I can tell you Alisyn that is not on the minds of the literally thousands of people that I have seen in the last few weeks, 601, 628
And Im glad it isnt, 628, 633
Because the facts are the facts, 633, 639
No matter how much selective leaking or anonymous sourcing and all that kind of stuff that goes on what people want to know is what I can do to be the best possible president for them and their families, 639, 678
And Ive been thrilled at the kind of reaction and response Ive been getting the crowds that we had, 678, 697
That last event last night was just overwhelming, 697, 705
Im looking forward to people coming out expressing their opinion about who can be the best president and commander in chief for the Democratic Party and then getting on to win the Democratic nomination and being successful next November."  Yesterday "The New York Times" endorsed you, 705, 751
They wrote that you are the right choice in terms of experience and vision, 751, 765
Im sure that was music to your ears, 765, 773
Do you think "The New York Times" endorsement plays in Iowa?  Well I dont know, 773, 788
But I know "The Des Moines Register" does and they endorsed me, 788, 800
I know "The Boston Globe" matters and a lot of the newspapers in New Hampshire that have endorsed me and this is very gratifying because yeah there is a lot of static that goes on and the Republicans and their allies are determined to do everything they can to try to bring me down, 800, 854
They dont know me very well, 854, 860
Because I dont quit when Im fighting for what I believe in, 860, 872
And I believe that I can be the president who makes progress with people, 872, 886
And Im just going to stick with it, 886, 894
And so when very respectable and responsible outlets like "The Register" or "The Times" or "The Boston Globe" and others look at all the candidates interview us ask us really hard questions and conclude that Im their choice for president I find that incredibly validating, 894, 939
And I do hope that voters pay attention to it because its a pretty tough vetting process they go through, 939, 959
" Secretary Clinton thats talk about the Republicans and whats going on in terms of how the electorate feels, 959, 978
I know that you know that this campaign has been about how angry and how anxious people are feeling out there and of course all of the division in this country, 978, 1009
Some people say we have never seen anything like it, 1009, 1019
Youve made a point during the campaign of talking about how you dont really like how the Republicans do become in many ways, 1019, 1042
So how would you bring the country together including Republicans?" " Well the same way I always have, 1042, 1060
When Im not actually running for office I work closely with everybody including Republicans to find common ground, 1060, 1078
Thats what I did when I helped to create the Childrens Health Insurance Program that insures 8 million kids, 1078, 1097
I worked with Democrats and Republicans, 1097, 1103
Its what I did when I got to the Senate and you know worked with Republicans to get health care for our National Guard and Reserve members when they werent being deployed, 1103, 1135
I worked on responding to 9/11, 1135, 1141
I found common ground on a number of issues with respect to health care and the like, 1141, 1158
As secretary of state the same thing, 1158, 1165
So Alisyn I think that youve got to work at it every single day, 1165, 1179
There is no shortcut, 1179, 1183
You have to build the relationships and you have to be willing to try to meet people where they are and move them over, 1183, 1207
Thats the way politics works in America, 1207, 1214
Thats the way our system is set up to work, 1214, 1224
Now we can get frustrated by it, 1224, 1231
We can wish that it were smoother, 1231, 1238
But Im very proud of the record that President Obama has compiled, 1238, 1250
You know the Affordable Care Act the Dodd-Frank regulations on Wall Street getting our economy out of the ditch, 1250, 1269
