Could, 0, 1
Not, 1, 2
Be, 2, 3
Easier, 3, 4
"The early states are behind us, 4, 10
Super Tuesday has come and gone, 10, 16
And Hillary Clintons leading Bernie Sanders in votes delegates and states, 16, 27
But winning isnt the same as won—and Hillary needs your help to get out the vote in Michigan and Mississippi today." "Think you dont know anyone in those states? Give it a shot anyway, 27, 61
I bet you do." "Everyone has their own reason why theyre supporting Hillary, 61, 74
But if youre looking for a little inspiration here are two things I think every Democratic voter should see in these two states:" "Hillary was back in Flint Michigan Sunday night for the 7th Democratic debate—and she nailed it, 74, 113
Your friends in Michigan should see what she had to say, 113, 124
Heres a link to a blog post summing it all up:?" "Civil rights activist and Mississippi native Myrlie Evers-Williams just threw her support behind Hillary Clinton—and its one of the most powerful endorsements Ive ever read, 124, 160
Heres a link to Myrlies endorsement: " Make sure they know how easy it is—and how important, 160, 177


