 Secretary Clinton thanks so much for sitting down with us here in Iowa, 0, 13
 Thank you Alisyn, 13, 16
 We are in Ames Iowa --  Yes, 16, 23
—where the temperature as we speak is one degree, 23, 32
 Uh-hm, 32, 33
" And I know that you have been going to countless campaign events here and Im wondering when you get up in the morning in Iowa if there are ever times you question your life choices?" " Absolutely no, 33, 72
You know I grew up in Chicago, 72, 79
Im used to cold weather, 79, 84
It doesnt bother me, 84, 88
In fact Im somewhat reassured that there is a real winter that we are actually seeing snow and lower temperatures, 88, 108
But I get up every day whether Im in Iowa in New Hampshire wherever I am in the country and I really look forward to the day because I find the opportunity to go out and listen to people hear their stories give them my views about what I think the next president should do very energizing and very you know reinvigorating all the time."  So lets talk about the tightening race between you and Bernie Sanders, 108, 185
Bernie Sanders is speaking to reporters on Monday night here in Iowa, 185, 197
And he said that your campaign is in quote "serious trouble." Is that how you feel? " Not at all, 197, 217
In fact I have always known that if you are going to run to be president particularly in the Democratic Party its a long hard challenging road, 217, 244
And so Ive been in these elections before, 244, 252
They always tighten up as people begin to make up their minds as they look at the candidates totally predictable, 252, 272
I feel really really good about the campaign organization that I have, 272, 284
A caucus is different from a primary, 284, 291
It takes a lot of intensive work to convince people to come out on a cold Monday night spend a couple of hours in order to stand up for your candidate but Im asking Iowans if theyll stand up for me on caucus night, 291, 335
I will be standing up for them all through my presidency." " There is a new Quinnipiac poll out just about one hour ago in which Bernie Sanders is now beating you in Iowa, 335, 369
It is 49 percent to 44 percent, 369, 376
It is the first time that this has happened that hes been beating you in Iowa since September, 376, 394
We are 20 days out, 394, 399
Does he have more momentum than you?" " Well the funny thing Alisyn is after that poll came out about an hour later there was a PPP poll where I was leading him by the same margin about six points up, 399, 440
I dont pay any attention to this, 440, 447
I dont feel that its a good reflection about who will actually come out on caucus night, 447, 464
I can only tell you that the energy the enthusiasm the excitement of my volunteers my organizers the voters who come who sign up on commit to caucus cards is just building, 464, 496
Thats my experience, 496, 499
So Ill let people poll and try to figure out who is going to show up, 499, 515
Im looking at people who are showing up making up their minds and trying to you know convince them to come out and caucus for me." " Why dont you feel that the polls are good reflection of whats going to happen in the caucus?" " Because they are so unpredictable, 515, 566
And its gotten increasingly difficult to poll, 566, 573
And I think you would have to add a degree of difficulty to polling for a caucus, 573, 590
So thats been my experience, 590, 595
Ive watched this a long time, 595, 601
Ive had a prior election where I campaigned in Iowa, 601, 611
So I just put that aside, 611, 617
Ill let pundits and others worry about whos up and whos down, 617, 629
I just get up every day like we were saying going out there making my case drawing the contrast because I have the highest regard for my two opponents but there are real differences, 629, 663
And we need a spirited debate, 663, 669
Because after the first of the year a lot more people start paying attention, 669, 683
And now I know its you know the make or break time people make up their minds."  Bernie Sanders is also winning in New Hampshire, 683, 708
Not surprising, 708, 710
He is from a neighboring state, 710, 716
Have you considered what would happen if he wins in Iowa and New Hampshire what your plan is? " I dont think about that, 716, 740
Im going to do everything I can to win as bigger margin as possible in the caucus and then go to the primary, 740, 763
But this is a national campaign, 763, 769
Weve been organizing in South Carolina in Nevada a lot of the March 1st states the March 15th states, 769, 788
Remember I campaigned all the way into June last time, 788, 798
And I have always thought that given the unpredictability and the you know changes in peoples concerns going into this election that we wouldnt know exactly how the outcome would be for you know a couple of cycles of these primaries and caucuses, 798, 841
So Im going to do my best to convince more Iowans to come out and caucus for me, 841, 859
And even though as you say Senator Sanders as a neighbor and a neighbor never lost in New Hampshire Im going to take that challenge on and do the best I can to get people in New Hampshire to support me as well."  Vice President Joe Biden offered his thoughts to CNN on why he thinks Bernie Sanders is resonating, 859, 919
He said that he thinks its about Senator Sanders positions on income inequality, 919, 932
And the Vice President said quote "Its relatively new for Hillary to talk about that, 932, 947
Thats been Bernies, 947, 950
No one questions Bernies authenticity on those issues." Whats your reaction? " Well the Vice President who I deeply respect and regard as a friend went on to say as I recall, 950, 982
But you know Hillary Clinton has a lot of very good economic policies that are thoughtful and on and on, 982, 1002
Look I have been working toward closing the gaps between people poor people and well-off people primarily all my adult life, 1002, 1023
I went to work for the Childrens Defense Fund, 1023, 1032
I helped to reform the education system in Arkansas, 1032, 1041
I was a legal services lawyer defending poor people, 1041, 1050
I went to work to try to make sure that we got health care in the beginning of my husbands administration because of so many people who were left out and were uninsured." "I have been on this issue in many different ways, 1050, 1093
How do we make education more equal? How do we make health care more equal? Of course thats tied to income equality but there is also a broader range of issues that I have a long record of addressing, 1093, 1132
And when I was in the Senate I took on corporate executive pay, 1132, 1145
A lot of the abuses that I thought were there, 1145, 1155
I took on these derivatives and credit default swaps that contributed to the collapse of the economy and the great recession, 1155, 1176
I stood up to Wall Street, 1176, 1182
I called them out, 1182, 1186
So I have a very long record, 1186, 1193
I have a broader agenda, 1193, 1198
Its not the only thing I talk about because I think you have to view equality of opportunity and how we deliver that in the 21st Century for many different perspectives and thats what I tried to do." " And since you have been devoting much of your career to talking about this why do you think the Vice President would say its more in Bernies wheelhouse and its about his authenticity?" " Oh I dont know, 1198, 1275
But you know I have a lot of regard for the vice president, 1275, 1288
And I think today he clarified what he said and said he was talking about me when I was Secretary of State, 1288, 1310
Well when I was Secretary of State I couldnt talk about domestic policy, 1310, 1323
There is an unwritten rule you do not meddle in domestic policy when you are secretary of state or for that matter secretary of defense, 1323, 1348
So yes for four years despite a long career both in and out of public service where I have been relentless in talking about these issues there were four years when I did not, 1348, 1382
I talked about how we were going to get Iran to the negotiating table and try to prevent them from getting a nuclear weapon how were going to you know deal with a rising China what were going to do about womens rights something that goes to the heart of inequality, 1382, 1433
So I had a different agenda because I had a different job." " So you didnt take Bidens comments as a slight?"  No, 1433, 1456
Not at all, 1456, 1459
 OK, 1459, 1460
You are introducing your tax plan, 1460, 1466
One of the headlines is that you would impose a four percent surcharge on incomes over $5 million, 1466, 1484
And I believe that that would raise about $150 billion over ten years, 1484, 1497
