I am going to fight so hard for all of you and I am going to bring back the jobs that have been stripped away from you and your country, 0, 30
In 39 days we are going to win the state of Michigan and we are going to win the White House, 30, 51
It is going to be a victory for YOU the American people, 51, 63
We are going to take on the special interests the lobbyists and the powerful politicians that have stolen your jobs your wealth and your middle class, 63, 89
We are going to take on the arrogant corrupt corporate media that have enabled the global theft of American prosperity – a theft that has left behind crumbling schools roads bridges and a depleted military, 89, 124
It is time to rebuild Detroit, 124, 130
It is time to rebuild Michigan, 130, 136
It is time to rebuild the United States of America, 136, 146
"Hillary Clinton has made a living raking in donations from special interests that have ripped the jobs right out of Michigan, 146, 167
These are the people whose policies raided the jobs from Detroit, 167, 178
Thats how she gets rich – by taking your jobs and your money away from you." Thats why Hillary Clinton if she ever got the chance would 100% approve the Trans-Pacific Partnership, 178, 210
The deal she called the "Gold Standard." The TPP will economically devastate Michigan New Hampshire North Carolina Pennsylvania Wisconsin and so many other states across this country, 210, 237
"Hillary Clintons donors want the TPP – and their wish is her command." "These special interests pay her for speeches, 237, 257
They pay her Foundation, 257, 261
They pay her husband, 261, 265
In return they GET YOUR JOBS, 265, 271
Like Ive been saying all week when it comes to Hillary Clinton all you have to do is remember these words: FOLLOW THE MONEY." "Hillary Clinton praised or pushed TPP on 45 separate occasions, 271, 305
Her close associate and confidant Terry McAuliffe said shed pass it, 305, 316
Her husband has talked it up, 316, 322
Everyone knows shes for it because she doesnt believe in protecting American Sovereignty." Hillary Clinton only believes in protecting one thing: her donors, 322, 345
Of the 262 companies that lobbied for the passage of TPP 82 or nearly 1 in 3 donated between $21 and $67 million to the Clinton Foundation, 345, 372
9 companies that lobbied for the passage of TPP paid Hillary Clinton $2.7 million for paid speeches, 372, 389
Of the 12 signatory countries that are parties to TPP 3 gave between $6 and $15 million to the Clinton Foundation, 389, 410
At least 4 lobbyists who are actively lobbying for TPP passage have raised more than $800000 for her campaign, 410, 429
On November 8th We are going to end the Clinton Corruption and we are going to do something that has been a long long time coming: WE ARE GOING TO PUT AMERICA FIRST, 429, 462
Hillary Clinton is an insider fighting only for herself and for her donors, 462, 475
I am an outsider fighting for you, 475, 482
Hillary Clinton is the one who rigged the system, 482, 491
"We are the ones who are going to change the system so its fair and just for every American." We have a movement, 491, 514
The corrupt establishment is panicking because they know how hard it is to stop us, 514, 529
The news anchors and the donors and the lobbyists who are used to getting their way are trying to do everything they can to help Hillary Clinton and to cling to their power and prestige, 529, 564
"The arrogant political class doesnt believe in protecting jobs and wages for Americans." "They dont believe in secure borders and strong walls." "These Washington and Wall Street insiders dont believe in hiring more police producing more American energy or giving school choice to poor children trapped in failing schools." "For decades weve talked about the corruption incompetence and failures of our leaders, 564, 626
2016 is our long-awaited chance to fix the problem – and to hold our politicians accountable, 626, 642
If you do this one simple thing you can deliver justice for every single person who has been wronged by the system: show up and vote." "When you cast that ballot just picture a Wall Street boardroom filled with the special interests who have been bleeding this county dry and imagine the look on their faces when you tell all of them: youre fired." In their place will be a new government, 642, 714
We are the Party of Abraham Lincoln and once again we will have a government of by and for the people, 714, 735
We are going to do it together, 735, 742
In 39 days everything is going to change, 742, 750
"Now the media doesnt want to talk about Hillary Clinton and her corruption, 750, 763
So we are going to spell it out for them today." The large corporations who support terrible trade deals that ship your jobs overseas – they are donating to Hillary Clinton, 763, 794
Follow the money, 794, 797
The Wall Street investors who have rigged the regulations against the middle class – they are donating to Hillary Clinton, 797, 817
Follow the money, 817, 820
The wealthy donors who want to shut down American energy – they are donating to Hillary Clinton, 820, 837
Follow the money, 837, 840
The special interests who want open borders are donating to Hillary Clinton, 840, 852
Follow the money, 852, 855
In her campaign for President Hillary Clinton has received $100 million dollars in contributions from Wall Street and the hedge funds, 855, 876
She and Bill were paid $150 million for speeches since Bill left the Oval Office, 876, 891
The same groups paying Bill and Hillary for their speeches were lobbying the federal government, 891, 906
Twenty-two groups paying Bill Clinton for speeches lobbied the State Department while Hillary was Secretary of State, 906, 923
Favors and access were granted to those who wrote checks, 923, 933
"She put the office of Secretary of State up for sale – and if she ever got the chance shed put the Oval Office up for sale too." She deleted and bleached 33000 emails after a Congressional subpoena, 933, 971
13 phones missing several destroyed with a hammer, 971, 979
Her staffers taking the fifth amendment and her ringleaders getting immunity deals, 979, 991
Foreign enemies with easy access to hack her server, 991, 1000
Lies to Congress under oath about turning over her work-related emails, 1000, 1011
"We are going to call them the FBI Immunity Five, 1011, 1021
So heres my question for Hillary Clinton: can you promise that not one of the five people who were granted criminal immunity will ever be allowed to serve in a Clinton Administration?" And here is the demand I am making today to President Obama: will you pledge here and now not to issue a pardon to Hillary Clinton and her co-conspirators for their many crimes against our country and society itself? No one is above the law, 1021, 1098
Not even Hillary Clinton, 1098, 1102
Clinton and her cronies will say anything do anything lie about anything to keep their grip on power – to keep their control over this country, 1102, 1128
Remember the Clinton pardon of fugitive Marc Rich in exchange for unknown and undisclosed amounts of money? The American people have had it with years decades of Clinton Corruption and scandals, 1128, 1159
They are tired of the lies they are tired of the trivial politics they are tired of being talked down to looked down upon and treated like second class citizens, 1159, 1189
This will be the year the American people say: Enough is enough, 1189, 1201
Hillary Clinton has been a disaster for so many communities but especially for African-American communities, 1201, 1216
I dont think African-Americans are going to come out and vote for Clinton – they are too smart and they know they are being used, 1216, 1241
They also know that shell do nothing for them once the election is over – she never does and that will never change, 1241, 1264
Many of them will never forget her calling young African-American men "super-predators." To the African-American community let me ask you this question: are you better off than you were eight years ago? If not vote for Donald Trump, 1264, 1302
I will bring jobs great education and safe neighborhoods, 1302, 1311
If you keep voting for the same people you will keep getting the same results, 1311, 1326
