"Hello! Hello CHCI! It is so great to be back here with so many friends and to see so many young people here because that fits the theme this year: educate engage vote, 0, 33
And I cant think of better marching orders for the next 54 days, 33, 46
Cheers, 46, 47
And anyone who just heard the congresswoman knows we cannot be on the sidelines, 47, 61
This is the most consequential election in our lifetimes, 61, 70
"I want to recognize the Institute for all you do to inspire the next generation of Latino leaders, 70, 88
Last year I had the chance to spend time with some of the CHCI interns and fellows, 88, 105
It really was like seeing the future of America in one room, 105, 117
I cant wait to see everything that they achieve, 117, 126
And I cant wait if Im fortunate enough to be president to put some of them to work!" "And I want to thank all my friends in the Congressional Hispanic Caucus, 126, 157
You fight every single day to lift up the Latino community – when the cameras are rolling and when the cameras are off at home in your districts and here in Washington, 157, 189
And no one understands better than you the pivotal moment were at right now – not just for Latinos but for our country." "My friends in the caucus have traveled to every battleground state registered voters, 189, 225
Youve stayed focused no matter what kind of outlandish and offensive comments we have heard from my opponent and his supporters, 225, 246
By the way I personally think a taco truck on every corner sounds absolutely delicious." "Now heres a confession: Running for president is never easy but it shouldnt be right? But tonight I have the ultimate challenge: speaking after President Obama, 246, 287
Hes always a tough act to follow in more ways than one." "I for one dont think the President gets the credit he deserves for rescuing our economy from another Great Depression, 287, 319
Think of what weve achieved these last eight years, 319, 328
American businesses have created 15 million new jobs since the recession, 328, 339
Twenty million Americans have health coverage – and no one has seen a bigger drop in uninsured rates under the Affordable Care Act than Latino Americans, 339, 365
We got more good news this week, 365, 372
A report came out showing that poverty is going down and incomes for American families are going up and Latino families have seen the biggest increase of all." "Now that doesnt mean we rest on our laurels by any stretch, 372, 412
Our work is far from finished, 412, 418
But I am more confident than ever that our best days are still ahead of us, 418, 434
I believe with all my heart that the American Dream is alive and its big enough for everyone to share its promise, 434, 456
That doesnt mean that lots of people are still not hurting because I know they are, 456, 472
And when you hear a presidential candidate spewing bigotry and hate its easy to get discouraged, 472, 488
But were here because we know this election is a choice between not just two people but two very different visions for our Americas future." "Either were going to make our economy work for everyone or just those at the top." "Either were going to fear our differences or embrace and celebrate our diversity." "Either were going to pit Americans against each other and deepen the divides or were going to be stronger together." "Today as you know were in the midst of Hispanic Heritage Month, 488, 574
