Hillary Clinton released the following statement about the announcement that the United Food and Commercial Workers havexa0 , 0, 17
Clinton now has the endorsement of 20 national labor unions or labor alliances representing over 12 million American workers, 17, 36
"I am honored to earn the endorsement of the United Food and Commercial Workers and their more than 1.3 million members, 36, 57
"American workers built the greatest middle class in history by fighting for higher wages safer working conditions retirement security and the right to bargain collectively, 57, 82
The UFCW has been there every step of the way, 82, 92
Theyve fought to raise the minimum wage and reform our broken immigration system, 92, 105
Theyve stood strong to protect the rights and safety of workers across the country, 105, 119
And theyve advocated for policies that would help working families get ahead like paid sick days fair scheduling and more full-time shifts, 119, 141
"As president getting incomes rising for working Americans will be my number-one priority, 141, 154
Ill stand up for workers and fight attacks on collective bargaining, 154, 165
Ill protect Social Security from Republican efforts to privatize it and Ill fight to ensure more hardworking Americans can retire with dignity, 165, 187
Ill protect and build upon President Obamas executive actions on immigration and will work my hardest to achieve comprehensive immigration reform once and for all, 187, 212
And every day Ill proudly stand with the men and women of UFCW to help working families get ahead and stay ahead." , 212, 234


