Today Donald J, 0, 3
Trump for President Inc, 3, 7
announced the campaign has officially filed to be on the ballot of the May 10th 2016 West Virginia Republican Presidential Primary, 7, 28
The Trump campaign also filed a full slate of delegates for the Republican National Convention which will take place in Cleveland July 18-21 2016, 28, 52
The Trump campaign filing is the first of any candidate and was submitted weeks ahead of the deadline, 52, 70
Mr, 70, 71
Trump stated "It is my honor to be on the ballot in West Virginia, 71, 85
We have received tremendous support from so many people in the Mountain State and are leading in all the polls by double digits, 85, 108
In fact my support in West Virginia is higher than in any other state in the nation, 108, 125
I look forward to visiting soon and sharing more about my message and my plans to Make America Great Again!" "Mr, 125, 146
Trumps campaign also filed a full slate of delegate candidates for the Republican National Convention, 146, 161
The delegate candidates will also appear on the ballot of the May 10 primary, 161, 175
Two of the delegate candidates State Senator Mark Maynard (Wayne County) and former West Virginia GOP Chairman Mike Stuart (Kanawha County) will serve as co-chairs of the campaigns leadership team in the state.The slate of delegates committed to Mr, 175, 214
Trump includes current and former state legislators activists and party leaders from every region of the state." , 214, 231


