This is not a new fight for her, 0, 8
In a speech in Harlem on Tuesday Hillary Clinton laid out   to address systemic racism and expand opportunity for African Americans, 8, 29
She outlined a range of proposals—including ending the era of mass incarceration protecting the right to vote and revitalizing communities that have been left out or left behind, 29, 57
"Hillarys record as an elected official speaks volumes about her commitment to racial justice."  She introduced a bill to make it easier for every American to vote and know that their vote would count, 57, 91
The   called her legislation the "gold standard for election reform" that would "strike a blow against vote suppression."  She worked to restore voting rights for those who had been convicted of a crime and served their sentences, 91, 128
 She co-sponsored legislation to eliminate the unjust sentencing disparity between crack and powder cocaine, 128, 142
 She fought to ban racial profiling and to help people re-enter society after being incarcerated, 142, 157
 She worked to reform the juvenile justice system and help at-risk youth access mental health and substance abuse treatment and other delinquency prevention services, 157, 181
 She co-sponsored legislation to require criminal background checks on purchases at gun shows and all events that sell firearms, 181, 200
 She co-sponsored legislation to extend and reinstate the assault weapons ban, 200, 211
 She voted against legislation that shields gun manufacturers and dealers from legal accountability when they endanger Americans—a bill the NRA called "the most significant piece of pro-gun legislation in 20 years."  She introduced a bill to address the disproportionate impact of environmental pollution on communities of color and a bill to keep families in public housing safe from lead poisoning, 211, 271
 She worked with then-Senator Barack Obama on legislation to keep kids safe from lead poisoning at child care facilities, 271, 290
 She introduced legislation to create a new fund that would address health disparities for people of color, 290, 307
 She worked to expand and improve pre-K programs nationwide, 307, 316
 She introduced a bill?to give historically black colleges and universities (HBCUs) grants that would help underrepresented students enter health professions, 316, 336
 She?introduced legislation to create a $1 billion fund to help people avoid foreclosure build subsidized rental housing and support nonprofit housing developers, 336, 358
 She defended Community Development Block Grants—which help local governments create affordable housing and public services—when President Bush tried to eliminate them from the budget, 358, 382
 She co-sponsored or introduced bills to raise the minimum wage in every full session she served in Congress, 382, 400
 She fought for legislation that would ensure the Small Business Administration was providing services to minority-owned businesses, 400, 417
"Read more about Hillarys plan." , 417, 422


