Hillary Clinton released the following statement after earning the   of the The Office and Professional Employees International Union (OPEIU) AFL-CIO, 0, 20
The OPEIU represents over 110000 workers from all 50 states, 20, 30
Clinton now has the endorsement of 25 national labor unions or labor alliances representing more than 13 million employees, 30, 49
OPEIU and their members make our economy run, 49, 57
American workers built the middle class by fighting for higher wages retirement security and the right to collectively bargain, 57, 76
Now working families are under attack by Republicans who want to strip workers of their hard-won rights and keep stacking the deck for those at the top, 76, 103
As President I will stand up for workers and fight attacks on collective bargaining, 103, 117
I will fight to protect retirement security and finally secure equal pay for women and paid family leave for all—because when unions are strong families are strong and when families are strong America is strong." , 117, 152


