Today Donald J, 0, 3
Trump received endorsements from four prominent and highly respected businessmen in New Hampshire: Ben Gamache Bruce Breton Arthur Sullivan and Sam Tamposi Jr, 3, 26
These four individuals are responsible for driving the majority of economic development in the state for the last several years and they recognize Mr, 26, 50
Trumps unparalleled abilities and leadership as one of the most successful entrepreneurs of all time." Mr, 50, 66
Trump stated "I am honored to receive these important endorsements from such accomplished businessmen in the great state of New Hampshire, 66, 87
Their support and the support of so many incredible people all over the state means so much to me, 87, 106
It is time to Make America Great Again and with your help on February 9th we will do just that." A strong supporter of the local community Gamache has served the Manchester Chamber of Commerce Chairman of the Board for Intown Manchester and proudly served as Chairman of the Board for Easter Seals New Hampshire from 2007 to 2009, 106, 165
His strong professional reputation charitable endeavors and active participation in Manchester city politics have made him a coveted community endorsement and he is proud to support Donald J, 165, 193
Trump as the Republican nominee for President of the United States, 193, 204
Bruce Breton served as Chair of Windham GOP in 2015 and is a Selectman in the Town of Windham, 204, 223
Breton a former Pataki supporter proudly endorses Donald J, 223, 232
Trump, 232, 233
Arthur Sullivan is co-owner of Brady Sullivan properties which owns some of the most iconic properties in the state of New Hampshire including City Hall Plaza Brady Sullivan Plaza and Brady Sullivan Tower, 233, 266
Sam Tamposi Jr, 266, 269
is President of the Tamposi Company a well-known Republican Party activist member of the Rivier College Board of Trustees and Heritage Club Member of the Boys and Girls Club of Greater Nashua, 269, 301
His father Sam Tamposi Sr, 301, 306
was part owner of the Boston Red Sox, 306, 314
Mr, 314, 315
Trump visited New Hampshire again today where he had a capacity crowd at his rally in Windham New Hampshire and has several more visits planned prior to February 9th, 315, 344
Mr, 344, 345
Trump continues to hold a commanding lead in all New Hampshire state polls as well as nationally as the first in the nation primary contest approaches, 345, 371
The most recent poll just released by Monmouth University shows Mr, 371, 382
Trump with a wide double digit point lead over his closet rival with 26% support, 382, 397
Also recently released polls from NBC/WSJ FOXNews and NH1 show similar double digit leads for Mr, 397, 413
Trump who continues to be the definitive front runner for the Republican nomination for President of the United States, 413, 432


