 Madam Secretary thank you for joining us, 0, 7
It was quite a night last night and I was taken with your moment of candor there before the cameras when you said you had a sigh of relief, 7, 36
Tell us about that sigh of relief and what it meant to you, 36, 49
" Right, 49, 51
Oh Chris it meant the world to me, 51, 59
As we all remember I was not successful in Iowa last time and I know how hard that caucus process is, 59, 80
So proud of our organization our volunteers all my supporters, 80, 90
Everybody said if there were a big turnout that would advantage Senator Sanders, 90, 103
There was a big turnout and we won, 103, 111
And now Im in New Hampshire looking forward to the primary next Tuesday and continuing to make my case in this contest of ideas between me and the senator."  Well you know "The New York Times" ran this story this morning that you were disappointed and I think its possible to be both disappointed and relieved, 111, 167
You could have been disappointed at 9:00 but very relieved at 11:00, 167, 179
I mean the times change during the course as the results come in, 179, 192
Are both those possible? You thought you could have done better with your field operation but youre also glad you came out ahead? " Look Chris I really believe that during the last few weeks leading up to the caucus I could feel the energy building, 192, 238
Its a tough process and what I was seeing on the ground as people were telling me they were changing their minds that they were supporting me what my organizers were reporting was all consistent that it was going to be close but if we did our work and we did we would win, 238, 292
So I was thrilled by winning and getting that boost out of Iowa here in New Hampshire where I am in Senator Sanders backyard as you know as a political expert of your many years that New Hampshire votes for neighbors, 292, 333
And so I have to really get out there make my case which I intend to do this week." " I just love the way you snuck that in, 333, 362
Its his backyard therefore he has an advantage geographically and we shouldnt put too much stock into it, 362, 380
But let me ask you about this because Im looking at these polls, 380, 393
Theres a range in the polling over the last couple weeks in New Hampshire and it is his back yard, 393, 413
Look at the map its Vermont and New Hampshire right next to each other twin there, 413, 429
Between 6 and 33 points hes got a lead on you up there and I wonder how much ground you can make in a week because we only have a week now." " I feel really good about my campaign in New Hampshire and I remember getting off the plane in New Hampshire after the Iowa caucuses last time where I did not win and I was way behind going into what was then just five days before the primary, 429, 509
And the work that was done on my behalf the people who came out to support me the incredible excitement — I saw that today in Nashua, 509, 536
I got here it was amazing Chris, 536, 543
The level of enthusiasm people who were with me before people who were with President Obama in 08 everybody working so hard to support me to get to that primary to do everything we possibly can, 543, 579
Were not leaving anything on the ground, 579, 586
