,sentence,start,end
0,"""Tonight Mike Pence said Donald Trump would stand with our allies",0,65
1,Tonight Donald Trump flatly contradicted him,511,555
2,For decades the United States has given an ironclad guarantee to our NATO allies: we will come to their defense if they are attacked just as they came to our defense after 9/11,1001,1177
3,Donald Trump was asked if he would honor that guarantee,1508,1563
4,He said… maybe maybe not,1966,1990
5,Ronald Reagan would be ashamed.xa0Harry Truman would be ashamed,2396,2459
6,Republicans Democrats and Independents who help build NATO into the most successful military alliance in history would all come to the same conclusion: Donald Trump is temperamentally unfit and fundamentally ill-prepared to be our Commander in Chief,2806,3055
7,"""The President is supposed to be the leader of the free world",3367,3428
8,"Donald Trump apparently doesnt even believe in the free world."" ""Over the course of this campaign Trump has displayed a bizarre and occasionally obsequious fascination with Russias strongman Vladimir Putin",3767,3972
9,And he has the policy positions – and advisors – to match,4298,4355
10,Just this week we learned that the Trump campaign went to great lengths to remove a plank from the GOP platform about aid to Ukraine that would have offended Putin bucking a strongly held position within his own party,4636,4853
11,Previously he celebrated the Brexit vote and in turn casually predicted the disintegration of Europe,5134,5234
12,And now he wont even commit to protecting our NATO allies against a Russian invasion,5597,5681
13,"It is fair to assume that Vladimir Putin is rooting for a Trump presidency."" ""More broadly Trump has apparently decided that America lacks the moral authority to advance our interests and values around the world",5990,6201
14,He has adopted the logic and positions of China Russia and Iran,6500,6563
15,"And there will be plenty of time in the days ahead to address his strategy to strengthen our coalition against ISIS which apparently can be summed up in one word meetings."" The choice in this election is clear",6839,7048
16,Hillary Clinton will defend our allies,7359,7397
17,She will protect our people,7832,7859
18,"And she will uphold a bipartisan tradition of American foreign policy that has made us the greatest force for peace progress and prosperity the world has ever known."" ",8294,8460
