,sentence,start,end
0,"""In 21 days we are going to win the state of Colorado and were going to win the White House",0,91
1,Were going to take it back,481,507
2,""" n ""And while Im at it make sure you mail in those ballots before election day",897,976
3,Early voting starts on the 24th youve got to mail them in,1312,1369
4,"But get there November 8th.n"" ""Id like to also start today by recognizing the incredible military contributions of Colorado Springs a place I actually know very well",1672,1837
5,One of the most beautiful places by the way,2160,2203
6,We have such amazing people working at Fort Carson Peterson Air Force Base the United States Space Command NORAD Schriever Air Force Base and the United States Air Force Academy,2527,2704
7,Good place,3029,3039
8,""" n ""Ive got many friends that went to the Air Force Academy all very smart",3409,3484
9,They love their airplanes that I can tell you,3824,3869
10,The courage and selflessness of our service members and their devotion to each other and to their country are the traits that we need to make America great again,4168,4329
11,""" n ""Great people",4644,4661
12,Together were going to deliver real change that puts America first,5021,5087
13,You dont hear that term very much,5433,5466
14,We dont hear that term very much anymore do we? America first right? If I win its going to be America first every single time that I can tell you,5747,5892
15,Believe me,6183,6193
16,""" n ""Were going to end the government corruption and were going to drain the swamp in Washington D.C",6532,6632
17,""" n We are going to renegotiate our terrible trade deals end illegal immigration stop the massive inflow of refugees from other countries reduce surging crime cut taxes big league and end regulations",6914,7113
18," n ""Unleash job-producing American energy rebuild our great military which sadly has become very depleted but the greatest people on Earth",7432,7569
19,Were going to take care of our veterans like they have never been taken care of before,7899,7985
20,And repeal and replace the disaster known as Obamacare,8336,8390
21,""" n Your jobs will come back under a Trump administration",8750,8807
22,Your incomes will go up under a Trump administration,9158,9210
23,Your taxes will go down under a Trump administration,9559,9611
24," n ""Your country and I tell you your country is so proud of you but right now we have to help our country",9918,10022
25,We have to help our country,10333,10360
26,It is under siege in so many ways,10707,10740
27,By the way you could almost stay especially from the dishonest media thats for sure,11074,11157
28,""" n ""Very dishonest",11510,11529
29,Your companies wont be leaving Colorado under a Trump administration,11886,11954
30,Theyll be expanding and there will be new companies coming in,12300,12361
31,Right now were not growing at all as a nation,12718,12763
32,You look at our jobs report a disaster,13122,13160
33,Last week a jobs report total disaster,13512,13550
34,"Look at our GNP total disaster.n"" ""Under my plan were going to grow at 4 percent",13864,13944
35,Right now were at about 1 percent,14247,14280
36,""" n ""Chinas at 7 percent",14615,14639
37,Indias at 8 percent,14973,14992
38,Were at 1 percent and its going to be going down if we keep if Hillary Clinton gets in you will set record lows believe me,15263,15385
39,That I can tell you,15654,15673
40,""" n ""Were going to create at least 25 million new jobs in 10 years",15982,16048
41,And by the way did you see the protesters yesterday where they call them,16331,16403
42,The protesters are paid a lot of money by the DNC,16701,16750
43,"And I kept saying I wonder why those people are here? Because they never seem to have much on their mind other than stand up and protest.n"" ""And yesterday it came out but it was barely covered by the media",17010,17215
44,But its all over the media,17480,17506
45,They were busted,17864,17880
46,They were paid $1500 each and were given cell phones go up and disturb Trump rallies,18209,18293
47,And I sort of always knew it in Chicago even last night,18591,18646
48,We had people stand up for no reason,18961,18997
49,Its like what are they doing here? And can you imagine thats a big story hardly covered by the media,19291,19391
50,""" n ""So bad",19714,19725
51,Were also going to create a new government that answers to the people,20069,20138
52,Hillary Clinton—Hillary Clinton is the most corrupt person ever to run for the presidency,20462,20551
53,""" n ""She shouldnt be allowed to run for the presidency after what shes done",20878,20953
54,Ill tell you,21342,21354
55,Its true,21783,21791
56,Newly released two days ago FBI documents reveal just how deep the corruption goes,22173,22255
57,The undersecretary of state Patrick Kennedy illegally pressured the FBI to unclassify e-mails from Hillary Clintons illegal server,22597,22727
