,sentence,start,end
0,"""Paul Manaforts resignation is a clear admission that the disturbing connections between Donald Trumps team and pro-Kremlin elements in Russia and Ukraine are untenable",0,168
1,But this is not the end of the story,619,655
2,Its just the beginning,1106,1128
3,You can get rid of Manafort but that doesnt end the odd bromance Trump has with Putin,1525,1610
4,Trump still has to answer serious questions hovering over his campaign given his propensity to parrot Putins talking points the roster of advisers like Carter Page and Mike Flynn with deep ties to Russia the recent Russian government hacking and disclosure of Democratic Party records and reports that Breitbart published articles advocating pro-Kremlin positions on Ukraine,1839,2213
5,"Its also time for Donald Trump to come clean on his own business dealings with Russian interests given recent news reports about his web of deep financial connections to business groups with Kremlin ties."" ""In early June a little-known adviser to Donald Trump stunned a gathering of high-powered Washington foreign policy experts meeting with the visiting prime minister of India going off topic with effusive praise for Russian President Vladimir Putin and Trump",2267,2730
6,The adviser Carter Page hailed Putin as stronger and more reliable than President Obama according to three people who were present at the closed-door meeting at Blair House — and then touted the positive effect a Trump presidency would have on U.S.-Russia relations,2837,3102
7,A month later Page dumbfounded foreign policy experts again by giving another speech harshly critical of U.S,3386,3494
8,"policy — this time in Moscow."" A globe-trotting American investment banker whos built a career on deals with Russia and its state-run gas company Carter Page says his business has suffered directly from the U.S",3805,4015
9,economic sanctions imposed after Russias escalating involvement in the Ukraine,4340,4418
10,When Donald Trump named him last week as one of his foreign-policy advisers Page says his e-mail inbox filled up with positive notes from Russian contacts,4767,4921
11,"""So many people who I know and have worked with have been so adversely affected by the sanctions policy"" Page said in a two-hour interview last week",5194,5342
12,"""Theres a lot of excitement in terms of the possibilities for creating a better situation."" Like Trump Flynn has advocated forging closer ties with Russia",5631,5785
13,In interviews with The Washington Post Flynn acknowledged being paid to give a speech and attend a lavish anniversary party for the Kremlin-controlled RT television network in Moscow last year where he was seated next to Russian President Vladixadmir Putin…,6066,6323
14,Asked why he would want to be so closely associated with a Kremlin propaganda platform Flynn said he sees no distinction between RT and other news outlets,6583,6737
15,"""Whats CNN? Whats MSNBC? Come on!"" said Flynn who also has appeared occasionally as an unpaid on-air analyst for RT and other foreign broadcasters",7030,7176
16,At a moment of semi-hostility between the U.S,7528,7573
17,and Russia the presence of such an important figure at Putins table startled current and former members of the Obama administration,7924,8055
18,"""It was extremely odd that he showed up in a tuxedo to the Russian government propaganda arms party"" one former Pentagon official told me",8374,8511
19,Three former U.S,8871,8887
20,officials said that a trip Flynn took last December to Moscow—where he was filmed sitting at the head table next to Russian President Vladimir Putin during a formal dinner—set off alarms within military and intelligence circles over whether Flynn had notified the U.S,9219,9486
21,government about his foreign travel as his security clearance requires,9805,9875
22,"""Donald Trumps campaign chairman Paul Manafort is not the only Trump aide to have been involved in lobbying for Ukraines pro-Russian ex-president",10267,10412
23,"Mike McSherry a senior vice president at Mercury Public Affairs who helped lead the Trump campaigns convention committee strategy last month is listed in Mercurys lobbying disclosure forms as having represented a Brussels-based nonprofit group linked to former Ukrainian president Viktor Yanukovych the European Centre for a Modern Ukraine."" This week Donald Trump released a new roster of economic advisers including a businessman with extensive investments in Russia who tried to get a Trump Tower built in Moscow",10571,11086
24,Its the latest in a long list of relationships that give Trump a financial stake in warm U.S.-Russian relations,11246,11357
25,"Businessman and investor Howard Lorber already donated $100000 to the Trump Victory fund has been named as one of Trumps ""best friends"" and even appeared once on ""The Apprentice."" He is also president and chief executive of the Vector Group a holding company that has various business interests in Russia",11607,11911
26,In 1996 Lorber brought Trump to Moscow to look for opportunities for Trump to lend his famous name to development projects there,12141,12269
27,"""Howard has major investments in Russia"" Trump told Russian politician Alexander Ivanovich Lebed after his trip to Moscow with Lorber according to a 1997 profile of Trump in the New Yorker",12564,12752
28,And theres also Boris Epshteyn a Trump surrogate who frequently appears on television and describes himself as a senior adviser to the campaign,13044,13187
29,"The Russia-born investment banker and attorney moderated a panel at an October 2013 conference in New York City called ""Invest in Moscow!"" The panel was mainly comprised of Moscow city government officials like Sergey Cheremin a city minister who heads Moscows foreign economic and international relations department…",13439,13756
30,"""In Russia where business and the state are so closely linked business dealings automatically imply ties to people high up in government as well"" said Kathryn Stoner an expert in U.S.-Russia relations at Stanford University",13999,14222
31,A surrogate for Donald Trumps campaign argued on Sunday that Russia has not seized Crimea from Ukraine even though Vladimir Putin seized the region more than two years ago,14500,14671
32,"While discussing the GOP nominees recent remarks about Putin on CNN Sunday campaign surrogate Boris Epshteyn said ""First of all Russia did not seize Crimea."" ""I was asked to contribute material"" for Trumps April 27 speech at the Center for the National Interest a Washington D.C",14897,15175
33,think tank said Richard Burt,15470,15498
34,Richard Burt a former Reagan White House official who now works at the lobbying firm McLarty Associates serves on the US-Russia Business Council board,15862,16012
35,According to the Wall Street Journal Burt who has argued against unilateral sanctions against Russia..,16352,16454
36,An adviser who helped run Trumps efforts in the New York primary Michael Caputo lived in Russia in the 1990s,16805,16913
37,Caputo also had a contract for several months in 2000 with the Russian conglomerate Gazprom Media to improve Putins image in the United States,17231,17373
