,sentence,start,end
0,Thank you,0,9
1,Thank you,375,384
2," n I love that sign ""Blacks for Trump."" I love that sign thank you",750,815
3, n There are a lot of those signs,1181,1213
4,Thank you,1579,1588
5,"""Women for Trump.""  n ""Hispanics for Trump.""  n Theres one ""Women and Hispanics for Trump.""  n Thank you very much",1948,2059
6,In six days we are going to win the great state of Florida and we are going to win back the White House 100 percent,2321,2436
7," n ""Were on the cusp of an incredible historic change that transfers power from a failed political establishment and returns that power to our families communities and citizens to you.n"" ""The system is rigged remember that",2679,2900
8,The system is rigged,3228,3248
9,Right now its rigged,3668,3688
10,"Were going to change it.n"" ""Theres some breaking news about that subject that were going to discuss right now",4058,4167
11,"As I mentioned yesterday on of the—and you probably saw this and maybe some of you have just read it.one of the top Department of Justice officials involved in the e-mail investigation Assistant Attorney General Peter Kassig "" n is a close associate of John Podesta",4408,4673
12,The two met for dinner after Clinton testified about Benghazi and Podesta who by the way said Hillary Clinton has terrible instincts on WikiLeaks described him as the man who kept him Podesta out of jail.n Kadzik is also the one who helped lead the effort to confirm Attorney General Loretta Lynch,4809,5106
13,"Now today in a newly released e- mail—through WikiLeaks again—we learned that Kadzik was feeding information about the investigation into the Clinton campaign and that  n right? And that Kadzik said quote ""It will be a while before the State Department posts the e-mails."" Remember they were waiting for the e-mails",5253,5567
14," n ""Podesta forwarded the e-mails to Clintons top staff and said additional chances for mischief",5816,5911
15,These are the people that want to run our country folks,6276,6331
16,""" n ""The spread of political agendas into the Justice Department—theres never been a thing like this that has happened in our countrys history—is one of the saddest things that has happened to our country",6638,6842
17,But with your vote you can beat the system the rigged system and deliver justice,7131,7211
18,So show up early and vote,7556,7581
19,Show up early,7958,7971
20,You know the lines are incredible,8340,8373
21,The polls are all saying were going to win Florida,8720,8770
22,Dont believe it,9123,9138
23,Dont believe it,9514,9529
24,Get out there and vote,9898,9920
25,Pretend were slightly behind,10279,10307
26,"You got to get—we dont want to blow this.n"" ""This is the one chance we have itll never happen again",10635,10734
27,Its not going to happen,11053,11076
28,In four years its not going to happen—it cant happen again,11422,11480
29,This is a movement like we have never seen in this country before,11808,11873
30,These crowds the enthusiasm the love,12221,12257
31,""" n Got to get out and vote",12613,12640
32,Real change begins with immediately repealing and replacing Obamacare,13001,13070
33," n ""And Hillary is not going to be the answer because she wants to make it more expensive",13414,13502
34,Shes doubling down,13867,13885
35,Its just been announced that the residents of Florida—sorry to tell you this folks—are going to experience a massive massive double digit premium hike,14224,14374
36,""" n ""Now I know what that hike is but I want you to leave here happy I want you to be happy people",14632,14730
37,I want you to think about the future after we take back the White House so Im not going to tell you what your hike is but let me just say its going to be very substantial,14929,15099
38,And Obamacare doesnt work on top of everything else,15361,15412
39,As an example in the great state of Arizona—which I just left—premiums are going up more than 116 percent,15737,15842
40,"Its out of control.n"" ""Over 90 percent of the counties in Florida are losing Obamacare insurance next year",16164,16270
41,Lots of luck in your negotiation,16630,16662
42,In Minnesota where the premium increase will be close to 60 percent the Democratic governor said the Affordable Care Act is no longer affordable,17028,17172
43,Premiums are surging companies are leaving insurers are fleeing doctors are quitting and deductibles are absolutely through the roof,17507,17639
