,sentence,start,end
0,"""It is a glorious night here at the university in Columbus in the great state of Ohio",0,85
1,And I am thrilled to be here with all of you,482,526
2,And I want to thank Tony for his introduction,923,968
3,He made the greatest case against my opponent didnt he? Thank you Tony,1336,1406
4,And thanks to Mayor Ginther and Congresswoman Beatty and to my great friend your former governor and with your help the next senator Ted Strickland,1711,1858
5,"""Any of you see that debate last night? Ill tell you what Im not sure youll ever see anything like that again",2133,2242
6,At least I hope you wont,2543,2567
7,It was such a clear display of whats at stake in this election,2888,2950
8,And I am thrilled to have the chance to talk with all of you about what we can do together because I truly believe we are stronger together,3216,3355
9,"To move our country forward."" ""Now the one thing I thought about last night and said was as I was standing there on the stage with my opponent was to remember what Michelle Obama had said",3572,3759
10,To paraphrase her one of us went low and one of us went high,3999,4059
11,I want you to understand I want to be a president for all Americans,4359,4426
12,I think the American dream is big enough for everybody,4750,4804
13,"And I am honored to have support not just from Democrats but from independents and Republicans because weve got to pull this country together if were going to move into the future together creating what we need for ourselves and our children."" ""Now I got to tell you tomorrow is a big day in Ohio for this election because tomorrow October 11th is the last day to register in Ohio",4999,5379
14,And I hope every one of you will take your phones out go to iwillvote.com to confirm that you are registered,5518,5626
15,"Because we want everybody to vote and we particularly want young people to vote because this is your election more than anybody elses."" ""When I think about the challenges that were facing I dont think any one person has all the answers",5871,6106
16,"I think we have to listen to each other and respect each other and celebrate our diversity because that makes us smarter as well as stronger."" ""Donald Trump spent his time last night attacking me when he should have been apologizing",6280,6512
17,We all heard on that tape what he thinks of women and how he treats women,6767,6840
18,And last night he doubled down on his excuse saying that well its just locker room banter,7145,7234
19,You know whats happened today which is so interesting is that a lot of athletes and coaches from the NBA from Major League Baseball from the NFL and more have been coming forward tweeting theyve been saying no thats not what happens in our locker rooms,7464,7716
20,"And I just happen to think that our athletes and our coaches know a lot more about what happens in locker rooms than Donald Trump does."" ""But it wasnt just this one video that was so disturbing even shocking",7889,8096
21,We have seen this kind of behavior throughout this entire campaign and its not just about women,8356,8451
22,Yes hes insulted and demeaned women; weve seen it over and over again,8801,8870
23,But he has targeted others as well,9269,9303
24,Hes disrespected and denigrated African Americans and Latinos Muslims and POWs people with disabilities and immigrants,9674,9792
25,"He is an equal-opportunity insulter if there ever was one."" ""That is not what we are in America",10111,10206
26,And it may be who he is but this election is our chance to show who we are,10495,10569
27,We are better than that,10864,10887
28,We are bigger than that,11210,11233
29,And I want to send a message to every boy and girl every man and woman in our country indeed to the entire world that that is not who America is,11495,11639
30,And we can do that by making sure that we turn out in the biggest numbers ever,11886,11964
31,Some analysts are saying we may have the biggest presidential election than weve had in a really long time,12260,12366
32,"And the main reason is because your generation the young people of America are the most tolerant open and generous generation in American history."" ""You know whats at stake but you also know what you believe",12641,12848
33,And you dont want someone who says that hes going to appoint Supreme Court justices who will reverse marriage equality; who will – who will keep Citizens United one of the worst decisions ever made that allowed dark unaccountable money in our electoral system; that will reverse a womans right to make her own health care decisions; who will defund Planned Parenthood,12990,13357
34,You know better than that,13602,13627
35,You are helping us move toward a more perfect union,14011,14062
36,That has been the story of America at our best,14411,14457
37,We keep widening the circle of opportunity and inviting more people in,14801,14871
38,"If youre willing to do your part youre willing to make your contribution there is a place for you in this nation of ours."" ""We dont have to make America great",15149,15307
39,"Weve got to do what we can to make sure it remains great and it becomes greater because we keep broadening that circle of opportunity."" ""And please never forget America is great because America is good and if we deviate if we deviate from our fundamental values – and thats indeed the kind of campaign my opponent has run",15463,15784
40,He has said he would order our men and women in uniform to commit war crimes,15973,16049
41,He has said he would impose a religious test on who could come into our country – a nation founded on religious freedom and liberty,16327,16458
42,This is turning the clock back not just a few years but centuries,16743,16808
43,The only way to rebuke this is to vote,17143,17181
44,"Use the single most important fundamental right you have as citizens of America."" ""And when you do I want you to know what youre voting for because I dont want you just to vote against something",17443,17637
45,I want you to vote for something,17922,17954
46,"And heres what were going to do."" ""I believe our economy should work for everyone not just those at the top",18256,18363
47,So I am ending this campaign the way I started my career all those years ago when I went to work for the Childrens Defense Fund,18622,18749
48,As soon as I got out of law school I said I dont want to do anything else other than work hard and advocate for kids and families,18978,19107
49,So I was fortunate to have the chance to be really on the front lines of a lot of change helping to get the law that enabled people kids with disabilities to go to school,19314,19484
50,Now most of you may not have any reason to remember this because you werent born but – there was a time in our country not so long ago when if you had a disability if you lived in a school district there was no requirement that they make accommodations for you,19645,19905
