,sentence,start,end
0,Our criminal justice system is out of balance,0,45
1,Shortly after launching her campaign for president Hillary Clinton delivered a speech at Columbia University about the inequities in our criminal justice system—and she laid out a broad plan for reform,547,748
2, Unnecessary incarceration tears families apart,1222,1268
3,We need to reform mandatory minimum sentences and support mental health and drug treatment programs so that low-level nonviolent offenders who stay clean can avoid prison,1661,1831
4,"""Policing has to be constitutional to be effective",2215,2265
5,Period,2718,2724
6,"Thats why Hillary is calling for smart policing strategies that will help rebuild trust between law enforcement and the communities they serve like:"" Hillary believes police body cameras will go a long way to improve transparency and accountability on both sides of the lens",3049,3323
7,We need to end to racial profiling once and for all—and prohibit law enforcement from relying on race in routine stops and investigations where there is no information linking a person to a crime,3527,3722
8,"""Hillary will make new investments to ensure law enforcement officials are properly trained on issues like implicit bias conflict resolution and use of force so theyre equipped to protect their own safety and the safety of others."" We need to reform mandatory minimum sentencing guidelines that keep nonviolent drug offenders in prison longer than they need to be",3907,4270
9,Hillary will give judges more discretion over sentencing cut the mandatory minimum sentences for nonviolent drug offenders in half and eliminate the disparity between sentences for crack and powder cocaine possession,4469,4685
10,"""Our prison system is the federal governments responsibility—and shouldnt be contracted out to private corporations",5059,5174
11,"As president Hillary will close private prisons and immigrant detention centers."" Many job and housing applications require people to check a box if they have a criminal record",5538,5714
12,That closes opportunities for former prisoners,6081,6127
13,"As president Hillary will ""ban the box"" so that applicants for jobs with the federal government and federal contractors have an opportunity to demonstrate their qualifications before being asked about their criminal records",6493,6716
14,"""Fixing our criminal justice system isnt enough—we have to address the underlying challenges that families face like finding affordable child care and quality schools",7045,7211
15,"Thats why Hillary is fighting to raise incomes make college affordable and provide better economic opportunities for every American."" ""Hillary has fought inequality throughout her career",7559,7745
16,As a young attorney working for the Childrens Defense Fund she saw first hand how our legal system can sometimes fail those who need it most,8151,8291
17,"And she has been been working to change that ever since."" ",8763,8820
