,sentence,start,end
0,"""The mothers of Trayvon Martin Eric Garner Sandra Bland Dontre Hamilton and Jordan Davis share what its like fight for justice alongside one another."" I have joined together with several other mothers who have lost children",0,223
1,We are the Mothers of the Movement,646,680
2,We have decided that we are going to band together and were going to tell the world our personal stories,1025,1129
3,This movement is about getting up and moving! Its about changing whats going on in our criminal justice system whats going on with policing in our communities,1418,1576
4,I know this is what I need to be doing because there are many people who are so angry with the state of whats going on in the world that theyre not going to vote,1808,1969
5,"So I can get out there and say ""Hey Im still standing",2207,2260
6,"Even in the midst of all this grief I can get up and move so you can too."" Thats why we say were Mothers of the Movement",2513,2633
7,We are moving,2921,2934
8,Were not parked we are going,3274,3302
9,Thats it,3642,3650
10,"""You know when youre a mom and youre grieving and youre missing your child even after youre done with the crying you still have to go home and deal with your regular life which is hard",3928,4112
11,And so when we get together it is one of the most powerful things you ever can imagine,4351,4437
12,We catch up and we hear whats going on with the legislature in each persons state,4709,4790
13,And we try to have fun,5099,5121
14,We try to at least laugh,5455,5479
15,Because there is a lot of crying sometimes,5807,5849
16,We keep tissue available,6175,6199
17,We will talk about our kids of course but we also talk about all the things that are going on in the world,6500,6606
18,And now with all of us endorsing Hillary were in this movement to get her in there,6876,6958
19,"We dont care what we have to do were going to do it."" Well first of all I wasnt even going to go to that meeting",7197,7309
20,It was one of those days where I woke up and it was a bad day,7533,7594
21,"I was having a ""Sandy day"" all day",7865,7899
22,"I was crying and I said ""Im not going ok?"" And then my daughter said ""What do you mean youre not going? Oh no were going."" So I get there and all the other moms are there and its like this big reunion",8114,8314
23,We just hugged each other,8561,8586
24,Might not have said a word but we just hugged each other and you could feel that energy,8901,8988
25,Then Hillary Clinton comes in she sits down,9310,9353
26,And immediately it was like shes at our kitchen table,9693,9746
27,There was this overwhelming sense that this is family,10084,10137
28,"She said ""Im honored to be here with you guys",10475,10520
29,"Tell me about your daughter your son."" And we were like ""My God."" She took her time and listened to each one of us around the table",10803,10934
30,"And then around the end of the meeting she said ""You guys really need to unify."" And thats what we did",11184,11286
31,"Then she said ""I will be getting back with you."" And to talk with all the ladies and find out thats literally what she did—you cant fake that",11537,11678
32,Thats not phony,11984,11999
33,Were just rolling with Hillary,12354,12384
34,Period,12740,12746
35,Well I guess you can call me an unwilling participant,13091,13144
36,I dont think any of the mothers that I come to the table with want to be on that side of the table,13432,13530
37,I would not have signed up for this I would not have trained for this,13798,13867
38,"This is something that happens in your life and you feel like ""I have to do something about it",14135,14229
39,I cant just continue to be broken,14516,14549
40,"I must do my part."" And so this is me doing my part not only for my son whos in heaven but for my son whos here on earth too",14801,14925
41,Ill always have two boys,15187,15211
42,But I will continue to do the work to try to fight against senseless gun violence,15502,15583
43,I will try to do what I can and Im dedicated to this fight,15863,15921
