,sentence,start,end
0,"""In a dogfight Id want Hillary Clinton on my side."" The?  and   two of New Hampshires daily newspapers just published a glowing joint endorsement of Hillary Clintons candidacy for president calling her ""by far the most qualified candidate seeking the Democratic nomination."" Here are six of the reasons Hillary is their presidential pick",0,334
1,"""As president there would be no learning curve",685,731
2,She would be in full command of the geopolitical challenges facing our nation from day one,1111,1201
3,"And given the concerns about global instability and terrorism we place a high value on this competence."" ""Granite State Democrats and independent voters having seen and heard Clinton with their own eyes and ears have rejected the decades of distortions peddled by her political opponents",1477,1764
4,"We know the real Hillary Clinton and we admire and respect her."" ""She is credited as the architect of the crippling sanctions against Iran that led to the recent nuclear deal",1982,2156
5,She brokered a ceasefire between Israel and Hamas,2471,2520
6,She was on the front lines of the tragedies and triumphs of the Arab Spring learning hard and valuable lessons,2876,2986
7,"Henry Kissinger President Richard Nixons secretary of state said she ?ran the State Department in the most effective way that Ive ever seen."" ""When Clinton saw a chance to improve relations with Burma she approached then-Senate Majority Leader Mitch McConnell because she knew of his admiration for Aung San Suu Kyi the nations embattled human rights leader",3203,3560
8,"Together Clinton and McConnell made progress opening up this country that had been closed to the United States for decades."" ""As first lady she led the White Houses effort to implement health care reform and she took a beating as vested interests pushed back against ?Hillarycare",3703,3982
9,But Clinton proved resilient,4274,4302
10,The defeat taught her valuable lessons and she put that knowledge to work in her husbands second term working with Massachusetts Democratic Sen,4682,4825
11,Ted Kennedy and Utah Republican Sen,5230,5265
12,"Orrin Hatch to pass the Childrens Health Insurance Program which insured millions of previously uninsured children."" ""But unlike her opponent Clintons plans are not all centrally planned and run by the government",5621,5833
13,They are collaborations: college students work to help pay for their education; energy companies have incentives to change for the good while a safety net is built for displaced coal-state workers,6118,6314
14,In the spirit of John F,6698,6721
15,Kennedy government leads the nation toward big goals and taps the aspiration and ingenuity of individuals and the private sector,7178,7306
16,"This is how America makes its greatest progress."" ",7763,7812
