,sentence,start,end
0,"""Fifty-one years after the Voting Rights Act was signed into law Americans are now facing the most systematic effort to curtail those rights since the era of Jim Crow",0,166
1,Make no mistake new voter restriction laws in seventeen states have replaced poll taxes and literacy tests as a thinly veiled attempt to achieve an old objective: disenfranchising African Americans Latinos low-income people young people and people with disabilities,571,836
2,"""But we are fighting back",1186,1211
3,Last week a court struck down North Carolinas voter ID requirement saying it was designed to target African Americans with almost surgical precision,1635,1783
4,Similar restrictions have recently been overturned in Wisconsin Texas Michigan North Dakota and Kansas after courts found they were intended to discriminate as well,2127,2291
5,"""This November the notion that every American has a voice in shaping our future is at stake",2653,2744
6,Donald Trump supports discriminatory voting restrictions – and actually claims that without them in place the results of American elections should be questioned,3091,3251
7,Its a dangerous attempt to undermine the legitimacy of our democracy,3606,3674
8,"""I have a very different view",4073,4102
9,I believe America is stronger when we expand access to the ballot box not restrict it,4477,4562
10,Thats why Ill fight to repair the Voting Rights Act expand early voting and introduce universal automatic voter registration,4905,5029
11,"xa0? ""Upon signing the Voting Rights Act in 1965 President Johnson said the right to vote is one which no American true to our principles can deny",5450,5596
12,"""He was right."" ",6029,6044
