,sentence,start,end
0,It is great to be here in Charlotte to discuss an issue that means so much to me,0,80
1,That is the issue of urban renewal and the rebuilding of our inner cities,484,557
2,Today I want to talk about how to grow the African-American middle class and to provide a new deal for Black America,938,1054
3,That deal is grounded in three promises: safe communities great education and high-paying jobs,1385,1479
4,My vision rests on a principle that has defined this campaign: America First,1854,1930
5,Every African-American citizen in this country is entitled to a government that puts their jobs wages and security first,2294,2414
6,"""Im asking today for the honor of your vote and the privilege to represent you as your President",2738,2834
7,Here is the promise I make to you: whether you vote for me or not I will be your greatest champion,3122,3220
8,"I have no special interest I take no orders from donors or lobbyists – I work for you and only you."" Our campaign is about change optimism and the future",3469,3622
9,I am asking people to break from the bitter failures of the past and to imagine the amazing possibilities for our future,3880,4000
10,Our opponent represents the rigged system and failed thinking of yesterday,4338,4412
11,Her campaign offers only the depressing pessimism that says this is as good as it gets that nothing can ever really change,4752,4874
12,"""Hillary has been there for 30 years and hasnt fixed anything – shes just made it worse."" American politics is caught in a time loop – we keep electing the same people who keep making the same mistakes and who keep offering the same excuses",5083,5323
13,The fact that our corrupt Washington establishment has tried so hard to stop our movement is just more proof that we represent the kind of change that arrives only once in a lifetime,5527,5709
14,"""Every day Im out on the trail proposing fresh solutions and new thinking",6001,6074
15,"And every day the same people getting rich off our broken system tell us that we cant change and that we cant try anything new."" ""I have a message for all the doubters in Washington: Americas future belongs to the dreamers not the cynics."" ""And its time to extend that dream to every African-American citizen in this country."" African-American citizens have sacrificed so much for this nation",6257,6649
16,They have fought and died in every war since the Revolution and from the pews and the picket lines they have lifted up the conscience of our country in the long march for Civil Rights,6810,6993
17,Yet too many African-Americans have been left behind,7289,7341
18,45% of African-American children under the age of 6 live in poverty,7732,7799
19,58% of African-American youth are not currently employed,8189,8245
20,African-Americans compromise roughly 13 percent of the population yet make-up 60% of murder victims under the age of 22,8623,8742
21,"""In 2015 violent crime in Charlotte increased by 18 percent – and its expected to rise 24% in 2016."" In the city of Chicago nearly 3500 people have been shot since January of this year",9020,9204
22,The conditions in our inner cities today are unacceptable,9504,9561
23,"""The Democrats have run our inner cities for fifty sixty seventy years or more",9926,10004
24,Theyve run the school boards the city councils the mayors offices and the congressional seats,10385,10478
25,"Their policies have failed and theyve failed miserably."" ""Theyve trapped children in failing government schools and opposed school choice at every turn."" ""The Clintons gave us NAFTA and Chinas entry into the World Trade Organization two deals that de-industrialized America uprooted our industry and stripped bare towns like Detroit and Baltimore and the inner cities of North Carolina",10734,11119
26,"This state has lost nearly half of its manufacturing jobs since Bill and Hillarys NAFTA decimating the African-American middle class."" Democratic policies have also given rise to crippling crime and violence",11308,11515
27,Then there is the issue of taxation and regulation,11885,11935
28,Massive taxes massive regulation of small business and radical restrictions on American energy have driven jobs and opportunities out of our inner cities,12330,12483
29,Hillary wants to raise taxes on successful small businesses as high as 45 percent – which will only drive more jobs out of your community and into other countries,12780,12942
30,One of the greatest betrayals has been the issue of immigration,13272,13335
31,Illegal immigration violates the civil rights of African-Americans,13755,13821
32,No group has been more economically-harmed by decades of illegal immigration than low-income African-American workers,14229,14346
33,"Hillarys pledge to enact ""open borders"" – made in secret to a foreign bank – would destroy the African-American middle class",14730,14854
34,"""At the center of my revitalization plan is the issue of trade",15226,15288
35,Massive chronic trade deficits have emptied out our jobs,15668,15724
36,Just look at what has happened to Baltimore Detroit Pittsburgh Cleveland and right here in North Carolina,16089,16194
