,sentence,start,end
0,The cost of pharmaceutical price gouging,0,40
1,"""At 19 she woke up one morning to find that she couldnt move",471,531
2,"Or talk."" ""At the hospital she was diagnosed with Wilsons Disease an illness so rare it was once featured on an episode of House",962,1090
3,"The disease wreaks havoc on the body and while there is no cure the symptoms are manageable—with the right medications."" After two years of full-time treatment and grueling physical therapy Elena is back in art school—and walking again",1388,1623
4,Once a month she walks to the pharmacy down the street using a green cane to steady herself,1899,1990
5,The pharmacist knows her well smiles and rings her up,2361,2414
6,"""Elenas most recent receipt."" ""Managing the symptoms of Wilsons Disease hinges on a drug called Syprine",2776,2879
7,"Valeant Pharmaceuticals bought the rights to it in 2010—a year before Elena was diagnosed—and raised the price astronomically."" The practice of jacking up drug prices to make a profit is all too common",3192,3393
8,"And recently the outrageous actions of companies like Valeant and Turing Pharmaceuticals  "" have landed them the in headlines",3685,3809
9,"A new investigation in Congress by Representative Elijah Cummings reveals they boasted about their actions—treating human beings as a price play and putting profits before patients."" ""Predatory pharmaceutical companies like Valeant and Turing are profiting on people like Elena",4140,4417
10,Her disease is rare and with virtually no other treatment options drug companies know they can drive up the price of lifesaving medications because people will have no choice but to pay,4668,4853
11,"So in some cases thats exactly what they do."" Recently   for their predatory practices—and made it clear that she is ready willing and eager to take them on as president",5103,5270
12,"""Hillarys policy proposals to address this problem in addition to decades of experience and intricate knowledge of health care policy mean that people like Elena can focus on whats important: getting and staying healthy."" Glow by Elena Luisi ""Elena and me",5508,5763
13,"Even though shes seven years younger—shes almost a foot taller than I am even in 5-inch heels."" ""After Elena was diagnosed I was lucky that I could afford to leave the workforce temporarily to help care for her",5965,6175
14,I cant imagine what that must be like for family members who arent as fortunate,6437,6516
15,"Hillary has proposed a "" ""Growing up Elena could never ride a bike thanks to what we now know is Wilsons Disease",6806,6918
16,"About a year and a half into her recovery I bought her a giant tricycle and took this picture of her first bike ride—ever.""  Before Elena would have blown through her lifetime cap in months and you can bet that Wilsons Disease would have qualified as a ""pre-existing condition."" ""In three years at 26 shell be too old to stay on our dads insurance—which will put her at the mercy of another insurance company",7056,7463
17,"In fact the cost of her medication went up another $2000 over the holidays alone and nobody knows when the insurance company will start passing that outrageous price tag on to our family."" My family deserves better",7566,7780
18,And I know that Hillary Clinton will fight—and win—for Elena for me and for thousands of families like mine,8206,8313
