,sentence,start,end
0,Thank you,0,9
1,In 19 days we are going to win the state of Ohio and we are going to win the White House,374,462
2,Early voting is underway so make sure to mail in your ballot or vote in-person,827,905
3,Ladies and Gentlemen I want to make a major announcement today,1246,1308
4,I would like to promise and pledge to all of my voters and supporters and to all of the people of the United States that I will totally accept the results of this great and historic Presidential election – if I win! ALTERNATE: Ladies and Gentlemen I want to make a major announcement today,1523,1812
5,I would like to promise and pledge to all of my voters and supporters and to all of the people of the United States that when the results come in on election night I will accept – without delay or hesitation – the concession speech of Hillary Rodham Clinton,1937,2194
6,Now seriously the debate last night was amazing and everybody said I won including every single online poll some by 90-10,2424,2545
7,The question of voter fraud came up during the debate,2876,2929
8,We want fairness in the election having nothing to do with me and having to do with the future of the country,3254,3363
9,"""John Podesta Hillarys Campaign Chairman was quoted in WikiLeaks as saying illegal immigrants could vote as long as they have Drivers Licenses."" One of the big issues that came up last night was the fact that the Clinton Campaign has paid people to disrupt our rallies and incite violence",3583,3871
10,This is criminal behavior that violates centuries of tradition on peaceful Democratic elections,4141,4236
11,"""A campaign like Clintons that will incite violence is truly a campaign that will do anything."" And a candidate like Hillary Clinton who will lie to the Congress and the FBI destroy 33000 emails put her office up for sale and put our confidential information in reach of our enemies – is a candidate who is truly capable of anything",4467,4799
12,"""In addition it was just learned Hillary was given the exact debate questions word for word by Donna Brazile – who is now under tremendous pressure to resign",4964,5121
13,"But I ask you why shouldnt Hillary Clinton resign from the race – she was given the questions used the questions and never said that she did something that was totally inappropriate?"" Years ago there was a show called the $64000 question – he got the questions in advance his life was ruined",5308,5599
14,This is even bigger because we are playing for the presidency of the United States,5831,5913
15,Hillary Clinton is the most corrupt person ever to seek the office of the Presidency,6238,6322
16,"""So its in that context I was asked a question about whether I would agree in advance to concede the results on election night",6627,6753
17,This is an unprecedented question,7081,7114
18,If Al Gore or George Bush had agreed 3 weeks before the election to concede the results and waive their right to a legal challenge or a recount then there would be no Supreme Court case and no Bush V,7396,7595
19,"Gore."" ""In effect Im being asked to waive centuries of legal precedent designed to protect the franchise of voters."" According to Pew there are 24 million voter registrations in the United States that are either invalid or significantly inaccurate",7788,8035
20,1.8 million dead people are registered to vote (some of whom vote even though they are dead – which is a hard thing to do but easy if fraud is involved),8273,8425
21,2.8 million people are registered in more than one state,8713,8769
22,And 14% of non-citizens are registered to vote,9104,9150
23,"""So what Im saying is we have to be vigilant and we have to be careful."" America is a Constitutional Republic with a system of laws",9455,9586
24,These laws are triggered in the case of fraud or in the event a recount is needed,9853,9934
25,Of course I would accept a clear election result but I would also reserve my right to contest or file a legal challenge in the case of a questionable result,10189,10345
26,I will follow and abide by all of the rules and traditions of all the candidates who came before me,10600,10699
27,But none of this will matter since we are going to win big on November 8th,10991,11065
28,Together we are going to deliver real change that puts America First,11390,11458
29,We are going to renegotiate our terrible trade deals end illegal immigration stop the massive inflow of refugees reduce surging crime cut taxes and regulations unleash job-producing American energy rebuild our military and take care of our Vets and repeal and replace the disaster known as Obamacare,11751,12050
30,"""Your jobs will come back under a Trump Administration",12344,12398
31,Your incomes will go up under a Trump Administration,12810,12862
32,Your taxes will go way down under a Trump Administration,13234,13290
33,"Your companies wont be leaving Ohio under a Trump Administration."" ""Right now our economy isnt growing at all",13630,13739
34,"Im going to get us to 4% growth and create 25 million jobs over 10 years."" Many workers are earning less today than they were 18 years ago they are working harder and longer but making less",14004,14193
35,Some of them are working two three jobs but still taking home less money,14467,14539
36,"""Companies like Carrier are firing their workers and moving to Mexico",14882,14951
37,Ford is moving all of its small car production to Mexico,15304,15360
38,When Im President if companies want to fire their workers and leave for Mexico then we will charge them a 35% tax when they want to ship their products back in,15653,15812
39,"That means the companies wont leave in the first place and if they do well at least make money when they ship their products across the border."" ""Right now our politicians dont do anything to keep our companies from leaving because they are controlled by lobbyists and special interests – Hillary Clinton has raised countless millions of dollars from big donors who want to ship our jobs to other countries."" That is why I am proposing a package of ethics reforms to make our government honest once again",15884,16388
40,"""Its time to drain the swamp of corruption in Washington D.C."" Those reforms include the following: A 5 year-ban on executive branch and congressional officials lobbying the government after they leave government service",16465,16685
41,A lifetime ban on former executive branch officials lobbying on behalf of a foreign government,17024,17118
42,A ban on foreign lobbyists raising money for American elections,17516,17579
43,Additionally I am going to push for a constitutional amendment to impose term limits on all members of Congress,17948,18059
44,"""Its about time."" Not only will we end our government corruption but we will end the economic stagnation",18383,18487
45,My plan for the economy can be summed up in three simple words: jobs jobs jobs,18804,18882
46,At the center of my historic jobs plan will be fixing our terrible trade deals,19204,19282
47,47 million Americans are in poverty and 45 million Americans are on Food Stamps,19602,19681
48,We have nearly an $800 billion annual trade deficit in goods with the world and the worst so-called recovery since the Great Depression,19999,20134
49,"""Ohio has lost 1 in 4 manufacturing jobs since NAFTA and Chinas entrance into the World Trade Organization – two Bill and Hillary-backed disasters."" We are living through the greatest jobs theft in the history of the world",20404,20626
50,A Trump Administration is going to renegotiate NAFTA stand up to foreign cheating and stop the jobs from leaving our country,20898,21022
51,I also have another major announcement I am going to make today that concerns manufacturing in the United States and how we are going to bring jobs back to Ohio Michigan Pennsylvania North Carolina and all across this great nation,21270,21500
52,American trade policy is currently mismanaged by dozens of competing bureaucracies spread across the Departments of Agriculture Commerce Labor State and Treasury Department and the U.S,21765,21949
53,Trade Representative,22352,22372
