,sentence,start,end
0,"""It makes no sense",0,18
1,It breaks up families,469,490
2,..,941,943
3,"And were going to end it."" Hillary Clinton has vowed to make immigration reform a top priority as president—and last week she pledged to repeal a law that is tearing immigrant families apart",1394,1584
4," The law Hillary was referring to—commonly known as the ""three- and 10-year bar""—restricts undocumented immigrants pursuing a green card based on their family relationships to leave the country for a period of three or 10 years depending on how long they have been in the United States",1879,2163
5,"""Blanca Gamezs family is one of them",2432,2468
6,"She first told Hillary her story at a ""  with other DREAMers last May",2798,2866
7," ""Blancas younger sister is a U.S",3208,3240
8,citizen and her father is a legal permanent resident,3602,3654
9,But her mother is still undocumented—and if she applies for a green card shell be separated from her husband and two daughters in the U.S,3967,4104
10,until she can get permission to come back,4423,4464
11,""" ""Hillary told Blancas story at a Democratic town hall in Las Vegas—and promised to end the three- and 10-year bar that is devastating families like hers",4772,4926
12,""" ""I knew she was listening",5232,5259
13,"And I know shes going to go in there and take action and do something to change this"" she said",5585,5679
14,"""And it confirmed what shed known since she first met Hillary at the roundtable last spring."" ""I went into there thinking this is going to be just a roundtable where we share our stories",5922,6108
15,But we had an open dialogue with her,6390,6426
16,We threw every single question to her and she answered all of them,6816,6882
17,"She talked about the topics that are rarely spoken about like family detention centers and she was clear about what actions shell take."" ",7293,7429
