,sentence,start,end
0,Thank you,0,9
1,I always look forward to coming back to Iowa a state where I have so many friends – including your incredible governor Terry Branstad,377,510
2,We are doing so well in Iowa a recent Reuters poll had us up by 10 points,878,951
3,On November 8 we are going to win this state and we are going to win the White House,1248,1332
4,"""Its going to be a victory for YOU the American people."" We are going to take on the special interests the lobbyists and the corrupt corporate media that have rigged the system against everyday Americans",1579,1782
5,We are going to create a new government that serves you your family and your country,2073,2157
6,Lower taxes less regulation more affordable childcare fair trade deals secure borders thriving family farms and millions and millions of new jobs,2492,2637
7,We are going to end the Clinton Corruption and restore dignity and honesty to government service,2980,3076
8,Hillary Clinton is an insider fighting only for insiders,3456,3512
9,I am an outsider fighting for you,3912,3945
10,Everything you need to know about Hillary Clinton can be understood with this simple phrase: Follow The Money,4335,4444
11,In her campaign for President Hillary Clinton has received $100 million dollars in contributions from Wall Street and the hedge funds,4779,4912
12,She received $4.1 million in speaking fees from financial firms,5293,5356
13,The same groups paying Bill and Hillary for their speeches were lobbying the federal government,5765,5860
14,Twenty-two groups paying Bill Clinton for speeches lobbied the State Department while Hillary was Secretary of State,6247,6363
15,"""And dont forget the Clinton contributors were appointed to advisory boards by Secretary Clinton – or all the favors and access granted to those who wrote checks",6704,6865
16,"She even gave up 20% of American Uranium to Russia."" ""She disgraced the office of Secretary of State by putting it up for sale - and if she ever got the chance shed put the Oval Office up for sale too."" ""We cant let that happen",7066,7293
17,"Thats why you have to go out and vote on November 8th and early voting in Iowa starts tomorrow."" She deleted and bleached 33000 emails after a Congressional subpoena",7464,7629
18,13 phones missing several destroyed with a hammer,7971,8020
19,Her staffers taking the fifth amendment and her ringleaders getting immunity deals,8422,8504
20,Foreign enemies with easy access to hack her server,8927,8978
21,Lies to Congress under oath about turning over her work-related emails,9397,9467
22,The Clintons have perfected the politics of profit,9881,9931
23,The large corporations who support terrible trade deals that offshore jobs – they are donating to Hillary Clinton,10310,10423
24,The Wall Street investors who have rigged the regulations against the middle class – they are donating to Hillary Clinton,10759,10880
25,The wealthy donors who want to shut down American energy – they are donating to Hillary Clinton,11213,11308
26,"""The special interests who want open borders are donating to Hillary Clinton",11669,11745
27,"Thats why Hillary Clinton is pushing for a 550% increase in Syrian refugees."" She and her financial backers will say anything do anything lie about anything to keep their grip on power – to keep their control over this country",12034,12260
28,The American people have had it with corrupt Clinton ways,12535,12592
29,They are tired of the lies they are tired of the trivial politics they are tired of being talked down to looked down upon and treated like second class citizens,12883,13043
30,How many more Clinton scandals can this country take - one after another after another? They are the sordid past,13310,13422
31,We are the bright future,13778,13802
32,While our campaign outlines big changes and bold solutions to make your life better the Clinton campaign focuses only on small and petty distractions,14158,14307
33,Never in American history have so many serious challenges been met with so unserious a campaign as the campaign of Hillary Clinton,14616,14746
34,This will be the year the American people say: Enough is enough,15075,15138
35,"""Its time for real change – a new foreign policy a new economic policy a new immigration policy a new trade policy."" Hillary Clinton has been a disaster for so many communities but especially for African-American communities",15412,15636
36,I dont think African-Americans are going to come out and vote for Clinton – they are too smart and they know they are being used,15906,16034
37,They also know that shell do nothing for them once the election is over – she never does and that will never change,16300,16415
38,"Many of them will never forget her calling young African-American men ""super-predators."" Same thing goes for Hispanic voters – they are tired of being used by people like Hillary Clinton that have no intention of doing anything for them once the election is over",16650,16912
39,Hillary Clinton is a vessel for the special interests trying to strip this country of its wealth its jobs and its status as a sovereign nation,17130,17272
40,She is a globalist who has made a career taking jobs from our country and giving them to other countries,17543,17647
41,I am not running to be President of the World,17943,17988
42,I am running to be President of the United States of America,18307,18367
43,"""From now on its going to be America First."" Have you ever wondered why it is that all things that the American people want never seem to happen? ""Why cant we have the schools we want and the borders we want and the security we want? Why cant we have policies that support small business or family farms or the miners and the steelworkers?"" ""The answer is simple",18545,18907
44,"Because the financial interests who control our politics and our media dont want these changes to happen."" ""These special interests control Hillary Clinton",19081,19236
45,She is their chosen representative,19620,19654
46,You can disregard everything she says and just remember this phrase: Follow The Money,20050,20135
47,"Shes there for only one reason to protect her donors."" ""Look at her career",20493,20567
48,Shes been there for 30 years and has never done anything for you and your family,20896,20976
49,Shes failed at everything,21313,21338
50,She failed in Iraq in Libya in Syria in Iran in Egypt,21686,21739
51,"She failed on Russia on China on North Korea."" She failed upstate New York",22066,22140
52,She failed the inner cities,22500,22527
53,"""Shes failed women and children",22919,22950
54,Ive created thousands of jobs for women in this country of incredible talent,23315,23391
55,"Hillary Clinton has been in Washington for 30 years and now 70 million American women and children are in poverty or on the brink of poverty."" And she has been a disaster on our borders",23676,23861
56,"""Id like to invite on up here Michelle Root the mother of Sarah Root who was killed by an illegal immigrant released into the country under the Obama catch-and-release policies championed by Hillary Clinton."" Hillary Clinton supports Sanctuary Cities",24047,24297
57,Where was the Sanctuary for Sarah? The only people Hillary Clinton has ever delivered for are her donors,24599,24703
58,Just Follow The Money,25115,25136
59,Her single greatest achievement may be getting away with her massive e-mail scandal and criminal cover-up,25525,25630
60,"""Our campaign is taking on big business big media and big donors – were taking them on for YOU",25952,26046
61,"So you can have the future you want."" That includes keeping your family safe",26373,26449
62,"""New FBI statistics shows that homicide rose 15% last year in Americas large cities and that its the largest single-year increase in 45 years."" More than 3000 people have been shot in Chicago since January",26731,26936
63,60% of murder victims under the age of 22 in this country are African-American,27234,27312
64,45% of African-American children under the age of 6 are living in poverty,27659,27732
65,I will never back down from fighting to save American lives,28085,28144
66,I will never back down from fighting to create safety and wealth for our inner cities,28487,28572
67,My economic agenda can be summed up in three very beautiful words: jobs jobs jobs,28900,28981
68,We will cut your taxes reduce regulations – including on our farmers – negotiate great trade deals unleash American energy and we are going to repeal and replace Obamacare,29285,29456
69,We are also going to end common core and offer school choice to every disadvantaged child – including every poor Hispanic and African-American child in America,29749,29908
70,The people getting rich off the rigged system are the people throwing their money at Hillary Clinton,30236,30336
71,Remember: Follow the Money,30758,30784
72,"""Our campaign is about breaking-up the special interest monopoly in Washington D.C",31209,31291
73,"Were trying to disrupt the collusion between the wealthy donors the large corporations and the media executives."" ""Theyre all part of the same political establishment",31656,31822
74,They go to the same restaurants they attend the same conferences they have the same friends and connections,32156,32263
75,"And they nod along when Hillary Clinton slanders you as deplorable and irredeemable."" I call you hardworking American Patriots and together we are going to save this country",32582,32755
76,Government will start working again,33094,33129
77,Fixing things is what I do,33540,33566
78,Just look at my projects in New York and around the world where I revitalized neighborhoods and lifted up skylines,33928,34042
79,"An article in the New York Post was published recently called ""How Donald Trump helped save New York City."" The article said quote: ""Trump waded into a landscape of empty Fifth Avenue storefronts the dust-bowl mugging ground that was Central Park and a Wall Street area seemingly on its last legs as companies moved out… Trump — almost by force of will — rode to the rescue",34218,34591
80,"Expressing rare faith in the future he was instrumental in kick-starting the regeneration of neighborhoods and landmarks almost given up for dead."" ""Thats what I want to do for our country – I want to go into the neglected neighborhoods the failing schools the forgotten stretches of this nation and unlock their potential for all of our people."" Together we can accomplish anything we want",34638,35028
81,But that means you need to show up and vote on November 8th – and it means you need to start voting early,35221,35326
82,Early voting is so important,35631,35659
83,You have to knock on doors,35995,36021
84,You have to pick up that phone,36345,36375
85,You have to campaign on the streets,36701,36736
86,Spread the love that we have in this room to the people of our country,37051,37121
87,To beat the system you have to lift your voice pound the pavement and get out the vote,37399,37485
88,Visit our website to find out how you can help,37778,37824
89,You have six weeks until the election,38164,38201
90,You have six weeks to make every dream you ever dreamed for your country come true,38535,38617
91,You have one magnificent chance to deliver justice for every forgotten man woman and child in this nation,38926,39031
92,The arrogance of Washington D.C,39382,39413
93,will soon come face to face with the righteous verdict of the American voter,39778,39854
94,This November 8th we are going to show the whole world that America is Back – Bigger and Better and Stronger than Ever Before,40147,40272
95,Here is just some of what will happen starting in January of 2017: I am going to lower your taxes; eliminate every unnecessary regulation; repeal and replace Obamacare; unleash American energy; end illegal immigration; keep Radical Islamic terrorists out of our country; save the 2nd amendment; support the men and women of law enforcement; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,40426,40873
96,We will rebuild our roads bridges tunnels highways airports schools and hospitals,41063,41144
97,American cars will travel the roads American planes will soar in the skies and American ships will patrol the seas,41500,41614
98,American steel will send new skyscrapers into the clouds,41993,42049
99,American hands will rebuild this nation – and American energy harvested from American sources will power this nation,42406,42522
100,American workers will be hired to do the job,42878,42922
101,We will put new American steel into the spine of this country,43275,43336
102,I will fight for every neglected part of this nation – and I will fight to bring us all together as Americans,43641,43750
103,Imagine what our country could accomplish if we started working together as One People under One God saluting One American Flag,44035,44162
104,It is time to break with the bitter failures of the past and to embrace a new inclusive and prosperous American future,44462,44580
105,Once more we will have a government of by and for the people,44888,44948
106,We Will Make America Wealthy Again,45347,45381
107,We Will Make America Strong Again,45780,45813
108,We Will Make America Safe Again,46212,46243
109,And We Will Make America Great Again,46642,46678
110,Thank you and God Bless! ,47077,47101
