,sentence,start,end
0,"""When Vice President Biden lost his beloved son Beau to cancer he found strength in his sorrow",0,94
1,He resolved to do everything he could to ease others suffering and prevent other families from going through what he had,563,683
2,"""Since the launch of the Cancer Moonshot initiative Vice President Biden has spurred unprecedented cooperation between federal agencies and leaders in the private and nonprofit sectors",1071,1255
3,Together they are creating new protocols to promote the sharing of research data pushing for more enrollment in clinical trials and providing new tools for patients,1582,1746
4,And all of this effort is taking advantage of the incredible strides we have made in recent years to grapple with this disease,2042,2168
5,We know more than we ever have about the biology of cancer how to prevent it and how to treat it,2435,2531
6,We need to do more to build on these developments advance our understanding and develop more effective treatments,2835,2948
7,Simply put if we make the right investments today we can save lives,3296,3363
8,"""To start Congress should fulfill the administrations request for moonshot funding next year",3747,3839
9,Cancer does not discriminate and I believe leaders of both parties can come together to tackle this disease as part of a comprehensive effort to improve medical research across diseases both by restoring robust funding to the National Institutes of Health including the National Cancer Institute and by harnessing the power of the private sector,4105,4450
10,And we will continue to build on Vice President Bidens work to mobilize the cancer community make sure that scientists work together and enable more patients to enroll in clinical trials,4648,4834
11,By combining new funding with creative approaches we will not only catalyze progress against cancer: We will strengthen the nations entire scientific enterprise,5148,5308
12,"""I could not be prouder to stand with Vice President Biden in this fight and as President I will take up the charge",5628,5743
13,My Administration will carry out the mission the Vice President has set and continue to call on his advice leadership compassion and sheer strength of will,6068,6223
14,Together we will seize this moment,6650,6684
15,"Together we will make cancer as we know it a disease of the past."" ",7111,7177
