,sentence,start,end
0,Thank you,0,9
1,Thank you very much,407,426
2,  Thank you very much,824,843
3,So amazing,1241,1251
4,Rudy just left,1649,1663
5,"He just said ""I dont believe this",2061,2094
6,"This is unbelievable."" Nobody believes it.n ""The crowds were getting -- Im the messenger but Ill tell you what the message is the right message",2492,2635
7,Were tired of incompetence,2972,2998
8,Were tired of not taking care of our military,3370,3415
9,"Were tired of not taking care of our vets who are being taken care of very poorly.n"" Were tired of so many different things",3719,3842
10,And this is what happens,4154,4178
11,"So our mayor my friend Rudy Giuliani just walks Im telling you he said ""I dont believe this",4503,4594
12,"This is incredible.""n ""And what he hasnt seen and your governor by the way whos a great guy.n"" And hes now seeing it theyre walking outside because there are thousands of people outside that cant get in",4849,5051
13,"I said ""Rudy you think this is bad go take a look outside.""n So I just want to thank Pat and Rudy and I want to thank everybody for being here",5260,5402
14,And we are going to have a good time,5657,5693
15,We love North Carolina,6011,6033
16,We love North Carolina  n We did really well in the primaries if you remember and I hear we are doing really well now,6322,6438
17,We have to win,6739,6753
18,"That November 8 day is so important.n ""You know I bring things up like the judges right? Supreme Court Justices we have to get - you know you could have as many as four? I guess its a scenario where this president could pick five Supreme Court Justices.n"" ""And if you pick two that are left left left its going to be a disaster for our country",6941,7284
19,Your Second Amendment the National Rifle Association endorsed and they endorsed me early a long time ago,7471,7575
20,And theyre great people Wayne and Chris they are great people,7892,7953
21,""" n ""But if you - if you do something with these - Ill tell you what Justices right now you lost a great one with Scalia",8240,8360
22,We want to replace with Justices very much like Justice Scalia and thats going to happen,8620,8708
23,"It is so important.n"" ""So if for no other reason I mean its such an important - its one of the most important elections for a lot of reasons not just that but for a lot of reasons",8951,9130
24,But thats so obviously because for whatever reason they say this could be the presidency,9379,9467
25,This next four years is where you will pick more Supreme Court Justices than anybody has every had the opportunity to do,9766,9886
26,Believe me Ill make you very proud of those Justices everyday,10192,10253
27,""" n ""So we had an incident a few days ago with the $400 million - all cash right -- $400 million in all cash anybody know what that looks like? Thats a lot of cash",10510,10673
28,"Thats a lot of case.n"" ""And honestly its so sad",10919,10966
29,Think of it going to Iran a terrorist state,11286,11329
30,"Now I happen to think they have plenty of money weve given then $150 billion so the $400 million is just you know - I happen to think it goes into their accounts in Switzerland personally.n"" Now a lot of people say ""no no its used for terror"" and they use it for terror because its the number one terror funder - not even close",11518,11845
31,But I also think that when you have $400 million in cash different denominations do you see the size of this? I guess they did release the pictures after all,11977,12134
32,"They released pictures.n ""And interesting Ill tell you I sort of think it goes into bank accounts right? You know I sort of think they take it they probably use some for this some for that",12362,12550
33,"You can do a lot of things.n"" ""And Obama said that he did it because we dont have a working account with Iran",12762,12871
34,"Do you believe that? How long does it take to set up an account? Right? You dont have a working account you set up an account right?n"" ""You set up an account and it takes about - look whats going on in this country - folks folks whats going on in this country is insane",13050,13319
35,And we have people running our country that dont know what theyre doing theyre grossly incompetent and its time,13509,13620
36,We have to make change real change,13954,13988
37,"Not Obama change we have to make change.n"" ""Whether its Bergdahl we get Bergdahl who was a traitor and they get five of the greatest killers that theyve wanted for eight years",14292,14467
38,We get Bergdahl -- I call it the five for one trade,14734,14785
39,"For the Iran deal where we get nothing we get nothing.n"" ""They get ultimately they have the path beautiful path theyll get way way earlier than that",15082,15230
40,Theyll get nuclear weapons so if you get Trump youre going to see a lot of changes to that deal,15497,15592
41,Thatll happen fast,15910,15928
42,""" n Youre going to see some big changes and what I really -- I mean I saw where President Obama said that the $400 million in cash was not had nothing to do with the release of the hostages right? It really doesnt work does it? Does it? I mean remember Obamacare ""youre going to keep your doctor youre going to keep your plan over and over again youre going to keep your doctor."" It was a lie.n ""And in fact if he didnt make the lie he would have never gotten it approved because most Democrats many of the Democrats didnt want to do it",16027,16563
43,It was only that that got them to sign it and to approve it,16624,16683
44,"And it was a lie.n"" ""And the $400 million and from what the rumor is and from what the reports are the hostages couldnt leave the airport until this other plane arrived",16933,17101
45,They dont know why but I think we all have a pretty good reason why,17353,17420
46,"It was all a big lie it was all a big lie.n"" ""And its so sad to see and let me tell you Hillary Clinton is going to be four more years of Obama but maybe worse",17638,17797
47,Maybe worse,18052,18063
48,Therell be four more years,18387,18413
49,Four more years of ISIS four more years of high taxes,18724,18777
50,You know yesterday I had a -- at a big event really,19072,19123
51,"It turned out to be a very big event in Detroit "" n ""Good event very good",19407,19480
52,And we got wonderful reviews and a lot of good comments,19779,19834
53,But the thing Im doing Im cutting taxes big league,20180,20230
54,Especially for the middle class and especially for businesses,20603,20664
55,Because businesses are dying and that means small businesses businesses period,21045,21123
