,sentence,start,end
0,"""I could keep you here until tomorrow morning telling you these stories."" President Bill Clinton has been by Hillarys side since law school—and as he puts it shes the ""single best changemaker"" hes ever known",0,207
1,At a recent campaign stop he shared a few lesser-known stories about Hillarys ability to make things happen,610,717
2,When he was governor of Arkansas he put Hillary in charge of coming up with new state educational standards,1037,1144
3,She traveled to every county in the state to talk to parents and teachers and she came up with a plan to improve the public schools:  And her hard work paid off for the students of Arkansas; the state became one of the most improved school systems in the nation,1358,1618
4," ""As one of her first jobs out of law school Hillary went to work for the Childrens Defense Fund",1832,1927
5,She traveled to prisons in South Carolina to investigate why African American teenagers were being jailed as adults—and her work helped to change federal law,2231,2388
6,""" ""When he became governor a lot of poor and rural Arkansas counties didnt have preschool or kindergarten meaning many kids werent getting off to the strongest possible start",2680,2854
7,Hillary made it her mission to change that,3168,3210
8,"She came home one day and told him: "" The program was called HIPPY (Home Instruction for Parents of Preschool Youngsters) and Hillary was determined to bring it to Arkansas children",3543,3724
9, Hillary got the program started in Arkansas and soon it became a model for states across the country,4010,4110
10," ""The story is a classic example of Hillarys determination and ability to make change happen",4460,4551
11,And President Clinton has plenty more examples where that came from,4895,4962
12,""" She is the best qualified person for this moment in history I have ever seen",5322,5400
13,And I have studied all my predecessors,5769,5807
14,"""The average person who gets elected president is intelligent hardworking and honestly tries to do what they say theyre gonna do when they get there but theres a big difference in a who can do and who cant."" ""Heres what I know about Hillary",6077,6317
15,"Shes the single best changemaker Ive ever met in my life and we need a changemaker not a change talker a changemaker."" ""So Ill tell you a couple of stories you may not know",6487,6659
16,A court said our schools werent properly financed in Arkansas and we were going to have to reallocate the money,6903,7014
17,I put Hillary in charge of coming up with new standards; she went to every county in the state made all the people who didnt want to change mad presented it to the legislature,7260,7435
18,The crusty old head of the education committee in the legislature said it was so good that maybe we had elected the wrong member of our family,7670,7812
19,Theres something to be said for that,8132,8168
20,"Anyway."" Nine years later I come to Iowa running for president telling you one reason you ought to vote for me is that the same guy had just given us a report saying the two most improved school systems in America were in Arkansas and South Carolina",8415,8664
21,She did that not me,8913,8932
22,She had never been elected to anything; she just always made something good happen,9286,9368
23,"""She went to South Carolina to see why all these African American teenagers were being jailed as adults; 13 14 15 years old being kept for years in adult prisons",9653,9814
24,And she went back and they changed that too,10115,10158
25,She hadnt been elected to anything but she was making change,10519,10579
26,"Thats just the beginning I could keep you here until tomorrow morning telling you these stories."" ""Its hard work",10920,11032
27,Its policy,11389,11399
28,"The country needs somebody who can actually get something done."" She comes in one day just jumping up and down happy",11745,11861
29,"She said ""You know Ive been so worried we have six of the 20 poorest counties in America."" She said ""These kids are going to school theyre not able to learn",12125,12281
30,Theres no kindergarten theres certainly no pre-kindergarten and theres no preschool,12583,12666
31,I found it,13054,13064
32,I found a preschool program in Israel that teaches people to be their childrens first teachers even if theyre illiterate,13421,13541
33,"I think it would work here."" I said ""Well what are we gonna do?"" She said ""I did it",13839,13922
34,"I called the woman who started it shell be here in 10 days and were gonna start this program."" Now ..",14205,14306
35,"""Heres what happened",14629,14649
36,Next thing I know Im going to these little graduations for preschoolers,15004,15075
37,Next thing you know its in 26 states its still thriving,15414,15469
38,And there are thousands of people in this country today who have learned more and grew up just because of her,15781,15890
39,And they have no clue and she didnt care and she hadnt been elected to anything,16188,16267
40,"She just made something good happen."" ""Youre entitled to give all these remarks the love discount if you want",16568,16677
41,But everything I have told you I believe with all my heart,16995,17053
42,Shes the best person to win the election the best person to implement the changes we need economically and socially the best person to preserve the gains weve made under President Obama,17341,17526
43,But mostly I want you to do whats best for you,17816,17862
44,"Most of the people in this audience have more tomorrows than yesterdays."" Those of us who have more yesterdays than tomorrows believe it or not spend most of our time thinking about the future",18146,18338
45,And I believe it would be a gift that would keep on giving because she made everything she ever touched better,18715,18825
46,Thank you very much,19229,19248
