,sentence,start,end
0,"""Wow tremendous",0,15
1,Wow,379,382
2,Thank you very much,746,765
3,Thank you,1129,1138
4,Unbelievable,1502,1514
5,"People dont know I worked in Ohio did you know that? "" n And I had a great experience",1878,1963
6," n ""And if I didnt have a great experience starting out when I was very young maybe I wouldnt be here right now who knows? You need that it was great for confidence also",2277,2445
7,"In 12 days were going to win Ohio "" n And we are going to win back the White House",2673,2755
8, n A brand new poll from Remington Research highly respected has just a few minutes ago come out and in Ohio we are right now four points up,2996,3135
9," n ""Early voting is underway so make sure get out and vote we dont wanna we dont wanna give this away.n"" AUDIENCE: No!n You know we have a movement going on like theyve never seen before in this country",3335,3536
10,"Drain the swamps youve gotta a ""drain the swamp"" sign back there were going to drain the swamp believe me",3776,3881
11," n ""But this is a movement like theyve never seen in this country before and every place is packed and the greatest people on Earth and were going to turn our country around were going to turn it around fast",4111,4317
12,""" n ""Seventy-five percent of the people think our country is headed in the wrong direction",4567,4657
13,We know its headed in the wrong direction,4973,5014
14,Were going to fix it were going to take our country back and its going to be put very quickly on the right track,5320,5432
15,""" n Real change begins with immediately repealing and replacing Obamacare",5757,5830
16," n ""Its just been announced that Americans are going to experience another massive double-digit hike in Obamacare you see that",6174,6299
17,""" n ""Including premiums like in the great state of Arizona where theyre going to go up at 116 percent",6622,6723
18,Dont worry youll be there very soon unless I win in which case youre not going to have to worry about it,6984,7088
19,""" n Even Bill Clinton admitted that Obamacare is quote ""The craziest thing in the world where people wind up paying their premiums which double and their coverage is cut in half.""n Job killing  n Job killing Obamacare is just one more way the system is rigged",7299,7557
20,"Remember the name Jonathan Gruber the architect of Obamacare?  n ""He said they could pass Obamacare when he didnt know he was being recorded he said they could pass Obamacare because the stupidity of the American voter will allow it to take place",7728,7973
21,""" n The only stupidity was that incredible stupidity shown by our politicians when they forced this bill through over the furious objection to many politicians in all fairness many many politicians but really the American people",8175,8403
22,And it was very very sad,8717,8741
23,And in all fairness to the Democrats had our President not lied 28 times remember you can keep your plan you can keep your doctor it passed by this much they would not have gone for it,9026,9210
24,"But they believed him too like everybody else believed him.n ""Theyve caught them in a lot of lies lately folks",9446,9556
25,"Hillary Clinton talking about liars wants to double down "" n ""Hillary Clinton wants to double down on Obamacare and make it even worse",9835,9969
26,So here Im going to repeal it replace it,10271,10311
27,Were going to have a replacement that is so much less expensive and so much better,10627,10709
28,You dont even get to use Obamacare because the deductible is so high and you know its just Look it is so it is so out of control youll never get to use it,10949,11103
29,Four or five thousand dollars before you can start taking Just this and just happened Hillary Clinton declared that Obamacare do you remember this not so long ago as one of the greatest accomplishments of President Obama of the Democratic Party and of our county,11289,11551
30,Its a total disaster,11842,11862
31,""" n ""Here in Ohio another five insurance companies are dropping out of Obamacare",12234,12314
32,Good luck good luck in negotiations folks,12699,12740
33,That means that all the residents covered by plans from these companies will be getting cancellation notices very soon,13104,13222
34,Obamacare is really and you know this a catastrophe its a catastrophic event for Ohio workers and is making it impossible for many parents to pay their bills support their families or get quality medical care to their children,13495,13721
35,Repealing Obamacare is one of the single most important reasons we must win on November eighth,13992,14086
36,""" n Have to win",14462,14477
37,Real change also means getting rid of the corruption in Washington D.C,14848,14918
38," n ""Hillary Clinton bleached and deleted 33000 e-mails lied to Congress under oath made 13 phone calls I mean 13 13 phones made them disappear sometimes with a hammer",15216,15381
39,Right? Wrong wrong,15715,15733
40,"Lets get rid of these And then told the FBI she could remember 39 different times.n"" ""The Clinton crew gave more than $675000 to the wife of the Deputy Director of the FBI and the man who was overseeing the investigation into Hillarys illegal server a server we now know Obama knew about",15988,16275
41,Just found that out yesterday,16542,16571
42,WikiLeaks,17007,17016
43,"The more e-mails WikiLeaks releases the more lies between the Clinton Foundation the Secretary of States office and the Clintons personal finances they all get blurred.n"" Just today we read about Clinton confidante Doug Brand bragging that he had funneled tens of millions of dollars to Bill Clinton Inc",17333,17636
44,through the Foundation donations paid speeches and consulting contracts,17927,17998
45,Mr,18412,18414
46,Band called the arrangement unorthodox,18851,18889
47,The rest of us call it outright corrupt,19301,19340
48,"In fact the Clinton Foundation even hired a law firm to find out if their pay to play scheme would jeopardize their charitable status with the IRS.n ""If the Clintons were willing to play this fast and loose with their enterprise when they werent in the White House just imagine what theyll do given the change to once again control the Oval Office",19554,19901
49,And weve had enough,20128,20147
50,Honestly I think weve had enough of the Clintons in all fairness,20490,20554
51,"Right? Dont you agree? "" n Had enough",20882,20919
52,I mean at what point at what point do we say it? Hillary Clinton is the most corrupt person ever to seek the office of the presidency,21206,21339
53," n ""I propose a contract with the American voter that will end the corruption and give the government back to the people",21599,21718
54,I want the entire corrupt Washington establishment to hear and to heed the words Im about to say,22006,22102
55,"If we win on November eighth when "" n OK OK",22399,22442
56,When we win on November eighth,22757,22787
57," n ""We dont want to take it for granted but we are winning in a lot of states I have to say",23061,23151
58,The media now theyre going wild,23444,23475
59,The medias going wild,23816,23837
60,Because theyre saying you know this guys winning in Florida hes winning in North Carolina hes winning in Iowa hes winning in Ohio,24148,24277
61,All right,24590,24599
62,When we win right we are going to Washington D.C,24955,25003
63,and we are going to drain the swamp,25333,25368
64,""" n ""A lot of spirit in this room its a good one",25688,25736
65,That includes a constitutional amendment to impose term limits on all members of Congress,26040,26129
66,At the core of my contract is my economic plan,26452,26498
67,"That plan can be summarized in three very beautiful words especially for the people in this area and this room jobs jobs jobs.n"" ""No its terrible whats happened whats happened in this area whats happened in this country with jobs is terrible",26764,27005
68,Hillary Clinton promised to bring upstate New York 200000 jobs when she ran for Senate,27270,27356
69,Instead the jobs left,27724,27745
70,They didnt come in they left,28146,28174
71,She been there for 30 years and hasnt fixed anything,28552,28604
72,"Shes just made things worse except for herself and her husband.n"" Forty-seven million Americans are on food stamps and 45 million Americans live in poverty",28927,29082
73,Nearly one in four Americans in their prime earning years are not working or able to work,29405,29494
74,"Seventy million American women and children are in poverty or on the brink of poverty and nearly half of African-American children under the age of six are living in abject povertyn ""Our national debt has doubled in eight years and our infrastructure throughout our country is crumbling bad shape",29732,30028
75,Our airports our roads our bridges our tunnels our schools our hospitals,30301,30373
76,Our trade deficit with the world is now nearly $800 billion a year,30728,30794
77,We are living through the greatest jobs theft in the history of the world,31123,31196
78,Think of it,31550,31561
79,And thats so true,31938,31955
80,"The single greatest jobs theft in the history of the world.n"" What our politicians have allowed to happen to this area but to all areas of our country",32251,32401
81,NAFTA TPP they want to approve,32698,32728
82,A disaster,33112,33122
83,Ohio has lost one in four manufacturing jobs since NAFTA a deal signed by Bill Clinton and supported strongly by Hillary Clinton,33467,33595
84,Remember every time you see a closed factory a wiped out community in Ohio it was essentially caused by the Clintons,33889,34005
85,It was NAFTA,34345,34357
86,It was caused by the Clintons,34730,34759
87,"Why a deal like that was allowed.n ""Weve lost 70000 factories",35113,35174
88,Think of that one 70,35552,35572
89,I tell everybody its a typo,35961,35988
90,Cant be 70000,36385,36398
91,It is,36802,36807
92,Weve lost 70000 factories since China entered the World Trade Organization another Bill and Hillary-backed disaster,37178,37293
93,Just this year Eaton Corporation in Ohio closed its plant laid off 152 workers and moved their jobs to Mexico,37608,37717
94,And youve had many,38074,38092
95,"I could I could name them all day long.n"" Under my contract if a company wants to fire their workers move to Mexico or other countries and ship their products back into the United States we will put a 35 percent tariff on those products",38357,38593
96," n ""And folks just in case you have any questions when that happens youre not losing your companies anymore",38826,38932
97,And if you do at least the countrys gonna make a lot of money,39237,39298
98,OK? We will immediately begin renegotiating NAFTA and if we dont get the deal we want - right now its a one-way highway,39587,39706
99,We lose our jobs we lose our companies we lose everything,39996,40053
100,We lose our cash,40391,40407
101,They get the cash they get the jobs they get the companies,40733,40791
102,We get the drugs we get the unemployment,41116,41156
103,Thats what we get,41507,41524
104,We get nothing,41889,41903
105,"We get less than nothing.n"" ""We will terminate NAFTA and get a much better deal for our workers if we cant renegotiate it properly",42216,42346
106,Were gonna get a better deal for our workers and for our companies,42643,42709
107,Because we cannot continue to be the people led by stupid people,43023,43087
108,We cant,43427,43434
109,We cant,43799,43806
110,""" n As part of our plan to bring back American jobs we will lower taxes on our businesses from 35 percent down to 15 percent",44108,44232
111,We will also cut taxes for middle class families by 35 percent and massively simplify taxes for all Americans,44494,44603
112,We will be a rich nation once again,44922,44957
113," n ""But to be a rich country we must also be a safe country",45294,45352
114,Hillary Clinton unleashed ISIS onto the world you know that story,45691,45756
115,And spreading violently its spreading now into the United States,46105,46169
116,There are now 1000 open ISIS investigations in the United States,46523,46587
117,ISIS is on a campaign of genocide against Christians in the Middle East or what they call the Nation of the Cross,46917,47030
118,OK,47384,47386
119,"The Nation of the Cross.n"" They are crucifying drowning and beheading their victims",47773,47856
120,This is something that we would read about in history books,48215,48274
121,And not since medieval times right? Have you heard the beheadings and all the things that are happening,48601,48704
122,So we have no choice,49047,49067
123,We will stop ISIS and we still stop them fast,49422,49467
124, n And unlike what theyve done in Mosul which is turning out to be very difficult were not giving three and four months notice,49760,49885
125,Were coming in,50199,50213
126,Were coming in,50610,50624
127,"You think General George Patton would say ""Were coming in in three or four months get ready""? What a bunch",50984,51090
128,Theyre throwing people off buildings hanging their victims from meat hooks,51436,51510
129,Theyre hanging their victims from meat hooks,51911,51955
130,The New York Post just published reports about ISIS crushing children to death and burning adults alive.n Now Hillary wants massive immigration from the most dangerous regions of the world where ISIS operates including a 550 percent increase in Syrian refugees over and above the thousands and thousands that President Obama is taking,52244,52578
131," n ""We dont want ISIS in our country",52846,52881
132,The Hillary refugee plan would leave us with generations of terrorism radicalism and extremism inside of our shores,53238,53353
133,I only want to admit people who will support this country and love its people,53682,53759
134,SO important,54157,54169
135,""" n Keeping our families safe is the highest obligation of the president of the United States",54562,54655
136,A Trump administration is going to suspend immigration from terror-prone regions,55006,55086
137,And we will suspend the Syrian refugee program,55451,55497
138,That was easy,55871,55884
139," n ""Were not going to take the risk when it comes to the safety of the American people",56228,56313
140,No longer,56653,56662
141,So let me state this as clearly as I can,57007,57047
142,If Im elected president I am going to keep radical Islamic terrorists the hell out of our country,57341,57438
143,""" n Hillary also said she wants totally open borders",57754,57806
144, n No one who supports open borders can ever serve as president of the United States,58144,58227
145,Totally open borders,58577,58597
146,A Trump administration will also secure and defend the borders of the United States,58953,59036
147,And yes we will build a wall,59374,59402
148, n Have to,59775,59784
149,We have to.n Audience: Build that wall,60153,60191
150,Build that wall,60564,60579
151,"Build that wall.n And who is going to pay for the wall?  n ""One hundred percent",60910,60988
152,Mexico in terms of our trade deficits is making a fortune off the United States,61288,61367
153,Their leaders are doing a much smarter job,61704,61746
154,But you know what? Well be happy with Mexico,62095,62139
155,Mexicos gonna be wonderful were going to have a great relationship with Mexico with China and with other - we dont even have good relationships now,62444,62591
156,They rip us off and we still dont get along,62882,62925
157,At least they should be nice to us,63290,63324
158,Theyre not even nice,63709,63729
159,"Theyll be nice.n"" Thousands of Americans have been killed by illegal immigrants",64096,64175
160,Right here in Ohio,64536,64554
161,Sixty-year old Margaret Costleman was murdered in cold blood by an illegal immigrant,64924,65008
162,Earlier that day her killer shot another woman in the arm while she was with her children in a nearby park,65350,65456
163,"Police encountered the man more than three weeks before the crime scene but federal authorities refused to take him into custody even though people were saying ""Please please dont let him out",65732,65923
164,"Please take him in.""n ""Then there is the case of 90-year old Earl Olander a Minnesota farmer who was brutally beaten by illegal immigrants and left to bleed to death in his home",66167,66344
165,Earls body was found with his hands bound behind his back with duct tape,66613,66685
166,A blunt force injury to his head,67037,67069
167,His killers had criminal records but they did not meet the Obama administrations priorities for removal,67408,67511
168,""" n But others that knew him and others that knew them were pleading were pleading ""Dont let them out",67813,67914
169,"Dont let them into our society."" I have a message for the cartels the drug dealers and the gang members",68205,68308
170,When I win your long reign of crime and terror and horror will come to a very beautiful crashing end,68601,68701
171," n ""We will also repeal Obama-Clinton defense cuts and rebuild our badly depleted military",69010,69099
172,Our Air Force is the smallest and oldest its ever been,69439,69493
173,Did you know that? Because I know what you have here,69844,69896
