,sentence,start,end
0,The stories behind the votes Tens of millions of votes will be cast during the 2016 presidential election,0,105
1,"""And behind the vote totals the margins of victory and the delegate counts are the individual votes themselves",525,635
2,Each one of those votes tells a story,1036,1073
3,"A vote represents a persons beliefs concerns hopes and dreams for the future—and every person has his or her own journey to the ballot box."" n n I taught in Harlem",1375,1538
4,That job showed me the horrifying reality of the school-to-prison pipeline,1833,1907
5,We are on the verge of entering a world where we have the most unequal generation ever—and I am not talking about income inequality,2216,2347
6,I am talking about unequal in terms of opportunity for kids,2678,2737
7,And this inequality is sickening when you look at it from a racial perspective because it appears to me that black kids are being automatically set up to be fed through this pipeline—which sets them up for lifelong inequality,3013,3238
8,"""Before I started teaching I never understood what the school-to-prison pipeline even meant",3532,3623
9,But I had one student who was incredibly intelligent and I sort of saw it through him,3977,4062
10,A lot of what happened to him has to do with the structural inequalities that are in place in our laws policies and communities in general,4357,4495
11,But part of it is that black boys are not being educated in the same way that their peers are,4749,4842
12,I felt like the structures that were in place were resistant to African American male success,5159,5252
13,Everything was designed to prevent success even in the educational system,5599,5672
14,And community programs are doing great work—but its not enough with an issue like this,6032,6118
15,"In order to successfully address this issue you need a leader in the White House who is familiar with the issue and is willing to tackle these sorts of issues with policy."" ""Its absolutely a big part of why",6388,6594
16,I know that this is an issue that she cares about,6843,6892
17,She has worked on these issues and shes demonstrated that she has a familiarity with these issues that no other candidate has—on the Republican side or the Democratic side,7192,7363
18,I care about these issues because I have seen it first hand,7659,7718
19,I have seen what it does to communities,8072,8111
20,And so has she,8485,8499
21,She has that knowledge,8888,8910
22,When you have a generation of black men that are being incarcerated and are barely making it through school because they are going through the prison system first that is affecting the black families and that is in turn affecting the productivity of this country,9191,9453
23,That is something we need to address immediately,9725,9773
24,"I think she is the best to do it."" n n ? ""I am a first-generation American",10103,10177
25,I am a first-generation college student,10521,10560
26,I am the first person in my family to go to law school,10909,10963
27,Im particularly very interested in voting rights and campaign finance reform,11290,11366
28,These two issues have really framed both why I have wanted to go to law school and why I want to help people after,11660,11774
29,I believe law school is a place where I can impact a lot of change in these areas,12030,12111
30,I dont have to look a certain way to do it,12379,12421
31,I dont have to come from a certain background to do it,12729,12783
32,"I can really achieve my dreams.?"" ""When she acknowledged white privilege towards the end of the speech I was very surprised by that",13077,13208
33,I dont think people would expect something like that from a major presidential candidate,13527,13615
34,I was very satisfied to come out of that speech knowing thats where she was in terms of fully acknowledging both her privilege and white privilege,13915,14061
35,"And not just as something that might exist but something that we have to talk about in our society if we hope to make progress at achieving racial justice.?"" It demonstrated that this is not something she started caring about yesterday",14286,14521
36,This is something that she has been fighting for for years,14804,14862
37,Seeing her here in Harlem talking about white privilege really reiterated for me that this has been part of a decades-long commitment to fighting for racial justice,15209,15373
38,Specifically she speaks with the community and actually listens to find out what the issues are that we care about and hope our president will solve,15661,15809
39,I think that this speech in particular and that moment in acknowledging white privilege was the product of years of listening to the black community hearing our concerns and hopes for America and the visions that we have of a more equal society,16031,16275
40,For me I respect that a lot,16538,16565
41,It shows that she is not just a doer but also a listener,16893,16949
42,Well Ive always supported her but something I love about her which I just recently found out is that when she was very young she worked with Marian Wright Edelman founder of the Childrens Defense Fund,17202,17402
43,So I did some research and I found out that even as a fresh college graduate she was very much involved in doing things for children,17627,17759
44,"When she was just out of undergrad ""separate but equal"" had been outlawed but ""segregation academies"" were still around in the South",18032,18164
45,So in order to investigate these kinds of schools she went to the South and pretended to be a mother who was interested in enrolling her children in a school that didnt allow black children,18426,18615
46,I love that so much,18899,18918
47,That takes a lot of chutzpah to do especially at that age,19265,19322
48,And that shows you her mindset,19677,19707
49,Shes always been like this,20080,20106
50,Shes always wanted to help people,20482,20515
51,"""The inequity that we experience as black Americans especially when it comes to being arrested",20863,20957
52,Iowa has a really high rate of black young men incarcerated,21299,21358
53,We need to do something about that,21725,21759
54,I believe that Hillary will,22135,22162
55,And I believe that she has the right approach to fixing this because it is a complicated issue,22484,22578
56,You cant right this wrong in a year,22889,22924
57,It didnt take a year for this to happen and its going to take some time for us to straighten it out correctly,23214,23323
58,These are complex issues and I like that she is a person who sees all parts of the problem and tries to work on each one,23560,23680
59,"That means a lot to me."" ""So Ive never understood the impulse that makes some people want to be president",23937,24042
60,You couldnt pay me enough,24338,24363
61,It seems like such a thankless job,24694,24728
62,But with her I get it,25058,25079
63,I see her and I see that she wants to get in there and help as many people as humanly possible and she knows that as president she will,25354,25489
64,That selflessness to me it what makes her the most qualified especially when you put it on top of all of her experience,25736,25855
65,"Shes not only ready but she wants the job for the right reasons."" I have! I got to meet her about a week before the caucuses and it was amazing",26096,26239
66,When I met her I told her that she gave a speech that inspired me to run for school board in my district,26460,26564
67,"And she lit up! She squeezed my hand and she asked me ""How did it go?"" I told her ""I won!"" She said ""Im so proud of you thats incredible!"" This woman who is so accomplished and has done so much told me that shes proud of me",26743,26966
68,Thats insane,27210,27222
69,And it was genuine! I know its not the popular opinion—that shes a real person with feelings and emotions—but when I was talking to her I felt like we were the only people in that room,27501,27685
70,During that speech she talked about the importance of electing Democrats on every single level—city state federal all of it—and she was so passionate about democracy and politics really being local and being something that you have to involve yourself in,27882,28136
