,sentence,start,end
0,What I heard in those early days—and every day since—has stuck with me,0,70
1,"""Back in April I began my journey as a presidential candidate with a visit to Iowa",497,579
2,Today—nearly 10 months and 160000 miles of travel later—our campaign has come full circle: Americas first voters are about to begin electing our next president,990,1149
3,From the very beginning I wanted this campaign to be a little different,1474,1545
4,"So instead of kicking things off with a big speech we headed out to talk directly with people—in coffee shops at churches in backyards at community colleges and yes at a Chipotle in Maumee Ohio."" From our very first trip to Iowa of this campaign—listening to Bryce Smith talk about his bowling alley and his student loans",1764,2085
5,I recently made good on my promise to come visit! What I heard in those early days—and every day since—has stuck with me,2281,2401
6,People have shared their hopes and their worries,2745,2793
7,But even as they talked about the challenges their families businesses schools and communities are facing there was a sense of positive possibility,3148,3295
8,A memorable moment at Rancho High School in Nevada: sitting down with a group of young people who are DREAMers in more than name alone,3600,3734
9,"""Those conversations have informed me and helped shape this campaign",4061,4129
10,Theyve made me a better candidate,4502,4535
11,"And I believe that thanks to everyone Ive met I will be a better president—someone who truly understands what we need to do to give our kids and grandkids a better future."" ""Kikis Chicken and Waffles in Columbia South Carolina",4833,5059
12,"Kiki had a hard time getting her business up and running but she stuck it out—and today its thriving."" ""When I started running for president I didnt know that some of the issues Ive been talking about would end up front and center in my campaign",5239,5484
13,I knew Id present my vision for where our economy should be in the 21st century,5710,5789
14,"I knew wed talk about national security about how we can build on and improve the Affordable Care Act and about my proposals to support small businesses raise wages and create good-paying jobs."" At the VFW Historic Post 9211 in Reno Nevada",6035,6274
15,Then there were the issues that simply came up again and again—like substance abuse the rising cost of prescription drugs and the struggle to care for loved ones who are aging or have disabilities,6495,6691
16,"""And of course some topics have come into even sharper focus over the past few months: the threat of global terror the need to take action on gun violence attacks on reproductive health and rights the epidemic of violence facing the transgender community the need to take on systemic racism and stand up to bullies the crisis in Flint",6846,7180
17,"Everywhere Ive been Ive learned more about the concerns that keep families up at night—and what we need to do to solve them."" A moment of reflection and community with faith leaders at Mother Bethel African Methodist Episcopal (AME) Church in Philadelphia",7308,7563
18,On my very first trip to New Hampshire the subject of addiction came up—and it kept coming up wherever I went,7813,7922
19,I met a grandmother who is raising her grandchild because her own daughter is struggling with substance abuse and cant be the parent she should be,8207,8353
20,Ive listened to moms and dads who have lost their children to addiction and Ive heard from doctors and counselors who are doing everything they can to save lives,8632,8793
21,"As one woman told me at a discussion in Keene ""Were not bad people trying to get good; were sick people that deserve to get well."" Those words have stuck with me",9034,9195
22,"""Ive heard from people who work full time as caregivers but struggle to afford care for their own children and parents",9456,9574
23,A woman named Lulu told me that she has spent 42 years doing this backbreaking work and people constantly ask why she doesnt just quit,9857,9991
24,"She says she wouldnt dream of it—she cares too much for her clients some of whom live alone and have no other help or companionship."" Caregivers from around the country shared their stories at a roundtable in Los Angeles",10229,10449
25,"""Keith in New Hampshire told me about his 84-year-old mother who has Alzheimers",10731,10810
26,"She cant be left alone and he cant afford adult day care for her—so he brings her to work with him every day."" ""And on one heartbreaking day in Chicago I sat down with a group of mothers who belong to a club that no parent ever wants to join: All have suffered the loss of a child to gun violence some at the hands of police others at the hands of gangs random shootings or other senseless violence that stalks too many of our young men and women",10935,11381
27,As they handed me pictures of their beloved children they talked about turning their grief into national action that could spare other families the pain theyve endured,11482,11649
28,"After I left I learned that as we spoke a 9-year-old boy was shot and killed just miles away."" ""I met a woman in Iowa named Bethany a single mother of three",11901,12057
29,She is determined to create a better life for her family and so shes juggling a job raising her kids and finishing a degree at the local community college,12280,12434
30,"She doesnt expect anything to come easy but she did ask me what we could do so that things wouldnt be so hard."" ""The answer is theres a lot we can do—if we work together",12656,12825
31,Ive said many times that Im running for president to deal with the big problems but also the problems that often go overlooked in politics,13051,13189
32,"Thats why in addition to a broad economic plan to raise incomes for middle-class Americans Ive introduced specific proposals for creating debt-free public college tuition preventing and treating Alzheimers disease supporting families affected by autism lowering the cost of prescription drugs and curbing the substance abuse epidemic."" Texas has been a special place for me ever since I registered voters in San Antonio and the Rio Grande Valley",13384,13829
33,It was fitting to return to the community and it was such a warm welcome,14020,14092
34,"""The past 10 months have been inspiring and eye opening to say the least",14408,14480
35,We have had rallies with thousands of voters and quiet moments of reflection,14805,14881
36,"Ive laid out my plans on the debate stage and answered more than 500 questions at town halls."" Eight-year-old Fayde from Iowa who comes to every event he can",15180,15337
37,"""Ive been proud to get to know the organizers who are building this campaign across the country",15624,15719
38,"And Im honored by the countless Americans who are lending their creativity and unique talents in support of our campaign."" A weekly team meeting of the Hillary Quilt Project founded by a group of volunteers in Iowa",15997,16211
39,An important campaign briefing from a young expert in Las Vegas Nevada,16510,16580
40,"""The conversations Ive had with people from Manchester New Hampshire to Los Angeles California—and countless communities in between—have left me more convinced of what we have to do to address our challenges as a country."" Signing off after another great day in Memphis Tennessee",16868,17147
41,But first things first,17431,17453
42,We have a lot of work to do to get our message out to voters across this nation—starting in Iowa,17783,17879
43,Talking to voters at an organizing event in Baldwin Iowa,18194,18250
44,"""I got into this race because I want to improve the lives of all Americans—and Im going to continue to work my heart out",18644,18764
45,"I hope youll join me."" Onward to Iowa",19158,19195
