,sentence,start,end
0,"As FBI Director James Comey let Clinton off the hook for her ""extremely careless"" actions the fix was final",0,107
1,The Obama Administrations anointed successor has had an indictment removed from her path and will now be able to glide to the rigged Democrat nomination,561,713
2,"As we move toward November the question now becomes ""what is Hillary hiding?""  ""After his wife became Secretary of State former President Bill Clinton began to collect speaking fees that often doubled or tripled what he had been charging earlier in his post White House years bringing in millions of dollars from groups that included several with interests pending before the State Department an ABC News review of financial disclosure records shows."" (Matthew Mosk and Brian Ross ""Bill Clinton Cashed In When Hillary Became Secretary Of State""   4/23/15)  ""At least 60 companies that lobbied the State Department during her tenure donated a total of more than $26 million to the Clinton Foundation according to a Wall Street Journal analysis of public and foundation disclosures."" (James V",747,1533
3,"Grimaldi and Rebecca Ballhaus ""Hillary Clintons Complex Corporate Ties""   2/19/15)    JAMES PINDELL: ""One question about your email server what safeguards did you put in place to make sure that you werent hacked?"" CLINTON: ""Well I can only tell you there is no evidence that Im aware of that I ever was."" (        Keene NH 10/16/15)  ""Clintons email server permitted remote-access connections directly over the Internet a practice banned by the State Department since 2012",1375,1834
4,This type of software allows users to control another computer from afar and although these programs are usually operated through an encrypted connection … Clintons system appeared to accept commands directly from the internet without such protections,1974,2225
5,Clintons private server has proved vulnerable to attacks and hacking attempts,2572,2649
6,"Two such hacking scans occurred in 2012 from a Serbian computer looking for accessible doors or ports into the server."" (Jack Gillum and Stephen Braun ""Clinton Servers Software Had Hacking Risk""    10/13/15)  ""Mrs",3004,3213
7,Clintons representatives have said she didnt set up her personal server until March 2009,3534,3622
8,She took office as secretary of state in late January 2009,3989,4047
9,Before that she used an AT&T BlackBerry account as well as an account on her personal domain run off an unknown server,4371,4489
10,"As a result of the migration emails from the first eight weeks of her tenure are missing and have been lost her representatives acknowledge."" (Byron Tau ""Bid To Find Early Clinton State Department Emails Unsuccessful Lawyer Says""     10/22/15)  ""Clinton has been unable to obtain some emails from early in her tenure as secretary of state according to a newly-released letter."" (Josh Gerstein ""Lawyer: Clinton Unable To Obtain Emails From First Week As Secretary""     10/22/15)  ""A second source not authorized to speak on the record said the number of accounts involved could be as high as 30 and reflects how the intelligence was broadly shared replied to and copied to individuals using the unsecured server",4540,5240
11,The State Department recently confirmed that the messages in question include the most sensitive kind of intelligence,5290,5407
12,On Jan,5813,5819
13,29 Fox News first reported that some emails on Clintons server were too damaging to release in any form,6215,6318
14,"The State Department subsequently announced that 22 top secret emails were being withheld in full; these were the messages being handled by more than a dozen accounts."" (Catherine Herridge And Pamela Browne ""Official: Top Clinton Aides Also Handled Top Secret Intel On Server""    2/10/16)  ""A Time magazine cover story about the email scandal released last week reported: This review did not involve opening and reading each email",6519,6945
15,Instead Clintons lawyers created a list of names and keywords related to her work and searched for those,7153,7257
16,Slightly more than half the total cache -- 31830 emails -- did not contain any of the search terms according to Clintons staff so they were deemed to be private personal records,7532,7709
17,"(Shushannah Walshe and Liz Kreutz ""Hillary Clintons Deleted Emails Were Individually Reviewed After All Spokesman Says""   3/15/15)  ""Justice Department lawyers are asking for a two-year extension to process emails from Hillary Clintons aides in order to produce correspondence requested by a conservative advocacy organization",7963,8286
18,"Lawyers this week said they were unable to satisfy a Freedom of Information Act request -- the deadline for which is later this month -- as quickly as once anticipated and now need until October 2018 to produce the records for Citizens United.""(Theodore Schleifer ""DOJ Lawyers Ask For 2-Year Extension To Produce Clinton Aides Emails""   7/1/16) ",8516,8858
