,sentence,start,end
0,Tucson Border Patrol Agents have issued a statement to voters ahead of Tuesdays Arizona primary explaining how Donald Trump is the only presidential candidate who has stood with Border Patrol Agents and supported their mission,0,226
1,The statement was issued by Local 2544 of the National Border Patrol Council,673,749
2,Local 2544 representing Tucson Agents is the largest chapter in the Border Patrol Union,1128,1215
3,"The statement posted to their website was released by their chapter President Art Del Cueto:"" ""On March 19th 2016 Donald Trumps campaign reached out to Local 2544 about a potential endorsement",1534,1726
4,I informed Mr,2084,2097
5,Trumps campaign that NBPC had long standing practice of not endorsing Presidential candidates and that as the President of Local 2544 and I would continue to adhere to that practice,2452,2633
6,However the National Border Patrol Council and Local 2544 are pleased to inform voters that Mr,2937,3031
7,Trump is the only candidate that has publicly expressed his support of our mission and our agents,3357,3454
8,He has been an outspoken candidate on the need for a Secure Border and for this we are grateful,3773,3868
9,"""The American public has continually called for a secure border and Donald Trump has promised to make this desire a reality",4173,4296
10,His campaign has expressed an interest in a Border Patrols Agents perspective and a tour of our border that we will gladly provide,4592,4722
11,We do not seek to give tours but if asked we will happily provide a tour that gives a realistic idea of what our agents face on a daily basis,4975,5116
12,"Donald Trump is the only candidate who has expressed this interest."" We are confident that the National Border Patrol Councils longstanding message about the unsecured border and much needed support for our Agents will be received well by Mr",5357,5598
13,Trump,5928,5933
14,"The American public deserves to be secure in their own country and we encourage all voters to consider that candidate that has the political will to make it happen."" ""To view the statement on Local 2544s website please click "" ",6240,6466
15,Mr,6780,6782
16,Trump is deeply grateful for the selfless public service of Border Patrol Agents protecting our nation,7191,7293
17,Mr,7702,7704
18,Trump stands strongly behind all Border Patrol Agents and will completely secure the border enforce all federal immigration laws safeguard U.S,8142,8284
19,communities and finally give our Border Patrol Agents the tools support and resources they need to fulfill their vital mission,8750,8876
