,sentence,start,end
0,The silent majority is back,0,27
1,In 10 days we are going to win the state of Arizona and we are going to win back the White House,439,535
2,A Trump Administration will immediately repeal and replace the disaster known as Obamacare,947,1037
3,"""Its just been announced that the citizens of Arizona are going to experience a 116 percent increase in their Obamacare premiums",1390,1518
4,Elect me and WE WILL STOP THE PREMIUM HIKES FOR GOOD,1876,1928
5,"WE WILL STOP THE MADNESS OF OBAMACARE."" ""Every single one of Arizonas 15 counties is losing insurers next year because of Obamacare",2266,2397
6,In Phoenix there are 8 Obamacare insurers this year,2726,2777
7,Next year there will be only one,3146,3178
8,And it was announced this week that Obamacare premiums in Phoenix will go up 145% next year,3534,3625
9,"One insurer in the state will have a $14000 deductible."" Obamacare is a catastrophe for Arizona and a catastrophe for all of America",3934,4066
10,"Even Bill Clinton admitted Obamacare is ""the craziest thing in the world"" where ""people wind up with their premiums doubled and their coverage cut in half."" In Minnesota where the premium increase will be close to 60 percent the Democratic Governor has said ""the Affordable Care Act is no longer affordable."" Jonathan Gruber the architect of Obamacare admitted it was all a fraud and he said outrageously that it was passed because of the ""stupidity of the American voter."" Hillary Clinton wants to double-down on Obamacare making it even more expensive",4170,4723
11,"""My Contract With the American Voter outlines a plan to repeal and replace Obamacare and Im asking for your vote so we can save healthcare for every family in Arizona."" Real change also means getting rid of the corruption in Washington",4784,5019
12,As you have heard it was just announced yesterday that the FBI is reopening their investigation into the criminal and illegal conduct of Hillary Clinton,5265,5417
13,"""This is the biggest political scandal since Watergate and it is everybodys deepest hope that justice at last can be delivered."" Hillary has nobody but herself to blame for her mounting legal troubles",5705,5905
14,Her criminal action was willful deliberate intentional and purposeful,6251,6320
15,Hillary set-up an illegal server for the obvious purpose of shielding her criminal conduct from public disclosure – and exposure,6702,6830
16,"""She set-up this illegal server knowing full well that her actions put our national security at risk and put the safety and security of your children at risk",7140,7297
17,"But she didnt care – as long as she and Bill got the money the safety of your family didnt matter."" To cover-up her crimes she bleached and deleted 33000 emails after receiving a Congressional Subpoena made 13 phones disappear – some with a hammer lied to Congress under oath lied to the FBI many times and then two boxes of email evidence went mysteriously missing",7432,7797
18,The WikiLeaks revelations have exposed criminal corruption at the highest levels of our government,7993,8091
19,"""Hillary put the office of Secretary of State up for sale and if she ever got the chance shed put the Oval Office up for sale too",8396,8525
20,"Shed put it up for sale to special interests and foreign dictators – whoever offers the highest price."" ""Yet now its reported that the Department of Justice is fighting the FBI – thats because the Department of Justice is trying to protect Hillary Clinton."" ""97% of Department of Justice employees presidential contributions went to Hillary Clinton."" There are those and I happen to be one of them who think Hillary offered Lorretta Lynch a reappointment as Attorney General if she were to become President",8642,9148
21,Perhaps that was what Bill Clinton was arranging when he met with Attorney General Lynch on her airplane on the tarmac right here in Arizona,9260,9400
22,This is what we mean when we say the system is rigged,9695,9748
23,A vote for Hillary is a vote to surrender our government to public corruption graft and cronyism that threatens the survival of our Constitutional system itself,10060,10220
24,"""What makes us exceptional is that we are a nation of laws and that we are all equal under those laws – Hillarys corruption shreds the principle on which our nation was founded."" Government corruption spreads outward like a cancer infecting the whole operation of our government",10446,10724
25,When the outcome is fixed when the system is rigged people lose hope – they stop dreaming they stop trying,10978,11084
26,When the powerful can get away with anything because they have the money and the connections to rig the system then people lose confidence in our laws and in our future,11358,11526
27,"""Hillarys corruption is corrosive to the soul of our nation and it must be stopped."" As FDR once said ""government by organized money is just as dangerous as government by organized mob."" Hillary believes money and power – not truth and justice – should rule the day",11727,11992
28,"""We have one ultimate check on Hillarys corruption and that is the power of voting",12243,12325
29,"The only way to beat the corruption is to show up and vote by the tens of millions including millions of people voting for the first time in their entire lives."" Vote with all of your heart and soul to Make America Great Again",12563,12789
30,Restoring honesty to our government and the rule of law to our society will be my highest priority as President,13022,13133
31,"""Havent we had enough drama with the Clintons? Bill Clinton was impeached for lying and obstructing justice signed the worst trade deal in history NAFTA which emptied our country of its manufacturing jobs and he doesnt even have the right to practice law."" Hillary has brought scandal or destroyed everything she touched",13361,13681
32,Look at Whitewater cattle futures jobs in Upstate New York or look at Syria Iraq Libya and now her emails,13912,14017
33,This will be the year the American people say: enough is enough,14347,14410
34,This will be the year the American people break with the bitter failures of the past and embrace a new and optimistic future,14715,14839
35,My Contract With The American Voter begins with a plan to end government corruption,15162,15245
36,I want the entire corrupt Washington establishment to hear and to heed the words we are all about to say,15551,15655
37,When we win on November 8th We Are Going To Washington D.C,15953,16011
38,And We Are Going To DRAIN THE SWAMP,16338,16373
39,At the core of my contract is my plan to bring back our jobs,16679,16739
40,Right now 70 million American women and children live in poverty or near the brink of poverty,17050,17143
41,"""America has lost one-third of its manufacturing jobs since Bill and Hillarys NAFTA",17490,17573
42,"America has lost 70000 factories since China entered the World Trade Organization."" ""We are living through the greatest jobs theft in the history of the world",17900,18058
43,"Hillarys goal is to send millions and millions more jobs out of our country."" Hillary is going to raise taxes up to 45 percent massively expand regulation shut down American energy and push through terrible trade deals that offshore our jobs for the benefit of her donors",18261,18532
44,Her policies will cause a major recession or even a depression,18805,18867
45,A Trump Administration will stop TPP renegotiate NAFTA and we are going to stand up to China on Currency Manipulation,19205,19322
46,We are going to lower taxes on American business from 35 percent to 15 percent,19643,19721
47,We are going to cut taxes for Middle Class families by hundreds of billions of dollars,20067,20153
48,My infrastructure plan will provide help for projects like the proposed Interstate-11 which would connect Phoenix with Las Vegas and other areas,20479,20623
49,We will also unleash the full power of American energy including shale oil natural gas and clean coal,20946,21047
50,We will become a rich nation once again,21390,21429
51,But to be a rich country we must also be a safe country,21762,21817
52,A Trump Administration will also secure and defend the borders of the United States,22140,22223
53,And yes we will build a wall,22572,22600
54,"""We have the endorsement of Americas ICE and Border Patrol Officers the first time they have ever made an endorsement."" ""When Hillary Clinton was Secretary of State she allowed thousands of the most dangerous criminal aliens in the world to go free inside America because their home countries wouldnt take them back."" These were people guilty of murder assault rape and all manner of violent crime",22828,23225
55,"Hillary has pledged ""open borders"" and supports Sanctuary Cities",23451,23515
56,"""Countless Americans are killed by illegal immigrants because our government wont do its job."" ""These include amazing Americans like Sergeant Brandon Mendoza of Mesa Arizona who was killed by an illegal immigrant with a criminal record who should have been deported – but the government refused to act",23823,24124
57,"Ive spent time with his incredible mother."" 28-year-old Park Ranger Kris Eggle was shot and killed by a drug cartel hit squad responsible for a number of murders",24336,24497
58,Kris died trying to protect our borders from drug and weapon trafficking into the Organ Pipe Cactus National Monument,24813,24930
59,33-year-old Phoenix Police Officer Nick Erfle a young cancer survivor was murdered by a previously- deported illegal immigrant with a felony warrant,25267,25415
60,Nick was shot twice in the back of the head,25773,25816
61,21-year-old Grant Ronnebeck was working at a convenience store in Mesa Arizona when he was shot point blank by an illegal immigrant,26159,26290
62,His illegal immigrant killer despite a criminal record was out on bond roaming free,26603,26686
63,When I become President this crime wave ends,27053,27097
64,We are going to cancel all federal funding for Sanctuary Cities,27485,27548
65,We are going to impose tough prison sentences for illegal immigrants who return after a previous deportation,27914,28022
66,We will end illegal immigration deport every last criminal alien and save American lives,28394,28482
67,We will also repeal the Obama-Clinton defense sequester and rebuild our badly depleted military,28866,28961
68,We have the endorsements of over 200 Admirals and Generals and 22 Medal of Honor Recipients,29316,29407
69,Our Air Force is the smallest and oldest it has ever been and my plan builds the modern advanced fighter aircraft we need – fighters like those that will be stationed at Luke Air Force Base,29678,29867
70,"""Our Army is the smallest it has been since before World War II and we will significantly increase both the size of our Army and the emphasis we place on intelligence – that means supporting the men and women at Fort Huachuca home of the Armys Intelligence Center."" ""Places like Marine Corps Air Station Yuma will have new aircraft – they wont have to get spare parts from museums anymore."" We also need a new foreign policy that puts America First",29959,30407
71,"""Hillarys policies unleashed ISIS empowered Iran and spread death and destruction across the Middle East."" ""Hillary and our failed Washington Establishment have spent $6 trillion on wars in the Middle East and now its in worse shape than ever before."" ""Our failed establishment has betrayed the American worker and family",30457,30778
72,"Theyve dragged us into foreign wars that have made us less safe they have left our borders wide open at home and theyve shipped our jobs and wealth to other countries."" To all Americans I say: it is time for new leadership",30947,31169
73,Just think about what we can accomplish in the first 100 days – We are going to have the biggest tax cut since Ronald Reagan; eliminate every unnecessary job-killing regulation; cancel every illegal Obama executive order; stop the massive inflow of refugees and keep Radical Islamic Terrorist out of our country; rebuild our military and take care of our Vets; reduce surging crime and support the men and women of law enforcement; provide school choice and put an end to Common Core; save the 2nd amendment; and appoint Justices to the Supreme Court who will uphold and defend the Constitution of the United States,31176,31791
74,Americans are tired of being told by politicians that they have to defer their dreams to another day but they really mean another decade,31853,31989
75,"""Hillary has been there for 30 years and she has accomplished nothing – shes just made things worse."" She is the candidate of yesterday",32273,32408
76,We are the movement of the future,32740,32773
77,Our movement represents all Americans from all backgrounds and all walks of life,33160,33240
78,We are asking for the votes of Republicans Democrats Independents and first-time voters,33612,33699
79,We are fighting for every citizen who believes that government should serve the people – not the donors and special interests,34060,34185
80,We are fighting to unlock the potential of every American community and every American family who yearns for a better future,34522,34646
81,"""With your vote we are just 10 days away from the change youve been waiting for your entire life."" Together We Will Make America JUST Again",34965,35104
82,We Will Make America Strong Again,35523,35556
83,We Will Make America Safe Again,35975,36006
84,And We Will Make America Great Again,36425,36461
