,sentence,start,end
0,"""She helped so many people",0,26
1,"I wanted to be able to help her."" Marquis Boston wasnt sure what to put in the ""occupation"" field on his donation form",409,527
2,He was hired as a janitor at the hotel where he worked in Little Rock Arkansas but he always tried to help out wherever he was needed—at the front desk taking items up to guest rooms or filling in for someone so they could take a break,841,1076
3,He didnt want get it wrong though,1331,1364
4,"So he entered ""janitor."" ""Then he clicked submit donating $1000 to Hillary Clintons presidential campaign."" Boston had been saving up for months",1704,1848
5,Instead of going to the barber every week he started going every other week,2175,2250
6,He cut junk food from his grocery list walked instead of driving whenever he could and learned how to change his own oil,2566,2686
7,Boston first became a fan of Hillary in the early ?90s when she pushed for universal health care,2981,3077
8,He remembers being impressed by how much she cared about the well-being of other people,3400,3487
9,"""She was the presidents wife",3837,3865
10,She had health care her daughter had health care,4224,4272
11,They werent going to benefit from this,4622,4660
12,"But the way she fought it was like her own life was on the line and the fact that she was willing to go so far in order to improve the lives of regular people really got to me."" ""He continued to follow Hillarys career through the United States Senate and her first presidential run in 2008",4864,5153
13,"He remembers admiring the way she urged her supporters to rally behind then-Senator Barack Obama and later accepted a position in his presidential cabinet."" ""The president asked her to take one of the hardest jobs in the country and she took it because she knew that she could help millions of people in that job",5269,5581
14,"It was inspiring to watch."" Word of his large donation spread quickly—and eventually the story made its way to Hillary for America headquarters in Brooklyn",5760,5915
15,Before long Boston got a letter inviting him to attend a dinner Hillary was hosting in Little Rock,6222,6320
16,"""He was in shock—and remained in shock all the way up until the actual dinner when he finally found himself face to face with the woman hed admired for more than three decades."" ""I couldnt feel anything I was so overwhelmed",6561,6784
17,"I remember pinching myself—actually physically pinching myself—to make sure it was real and still not being 100 percent sure until my skin turned red."" ""Now Boston is urging others to support Hillarys candidacy."" ""I know that not everybody can give money and I dont want people to get fixated on the amount I donated",6959,7275
18,We all have bills you know? But even though not everyone can donate we can all support the campaign by registering to vote and making sure that we hit the polls when the time comes,7516,7696
19,"Thats more important than anything."" ",8107,8143
