,sentence,start,end
0,"""Thank you – Wow! Well I dont know about you but I could listen to Elizabeth Warren go on all day! It is so great to be back here in New Hampshire! I have a significant unruly group of women I went to Wellesley with back here.n"" ""Oh it is so wonderful to be here on this college campus and to see so many young people here as Maggie and Elizabeth and I were walking up to the stage",-11,370
1,"And a lot of people were hanging out of the windows and were glad that youve got the best view of what were doing here.n"" ""Its also exciting to be here with two weeks left because this is the most consequential election of our lifetime and to see the energy and enthusiasm that this crowd displayed – I saw it yesterday in North Carolina I saw it the day before in Ohio it really does demonstrate that Americans are really looking at whats at stake and are coming to the conclusion that we all have to be involved in the remaining days of the campaign",290,841
2,"And that everyone needs to turn out to vote.n"" ""In New Hampshire you have a lot of reasons to vote – youve got great candidates for Congress Annie Kuster and Carol Shea Porter who deserve your support and youve got a great candidate for governor Colin Van Ostern thank you!n"" ""I know that Maggie and Elizabeth and I have been out here giving the full dose but I hope that you will know what is at stake in the governors race and in sending these two extraordinary women to the House and boy it is exciting to be here with Maggie and Elizabeth because they are people who fight for you every single day",662,1263
3,"I know these women and it is a privilege to be on this stage with them.n"" Now Elizabeth Warren has a track record of making it her mission to stand up against Wall Street",1264,1434
4,"And she is going to make sure that Wall Street never wrecks Main Street again!n ""But you may not know that she was the person behind setting up the agency that protects consumers",1653,1831
5,The Consumer Financial Protection Bureau and it was set up to stand against and to do something about the kinds of fraud and abuse weve seen from Wells Fargo,2079,2236
6,"And they are on the front lines of returning billions of dollars to Americans who have been cheated and defrauded by big companies by banks and others.n"" In fact I think it is fair to say some of the best TV that you can see is on C-SPAN when Elizabeth is going after a bank executive or regulator",2411,2708
7,She is refusing— refusing to let them off the hook and she is not just speaking for herself is she? She is speaking for every single American who is frustrated and fed up,2856,3026
8,"And I am so looking forward to working with her to rewrite the rules of our economy to make sure we both grow it and make it fairer for every single person working hard here in America.n ""I know we are up here without our phones so we cannot check tweets but – I kind of expect if Donald heard what she just said he is tweeting away",3138,3470
9,She gets under his thin skin like nobody else,3645,3690
10,Whether she is calling him out of his mysterious tax returns she exposes him for what he is – temperamentally unfit and totally unqualified to be president of the United States,3990,4166
11,And Maggie is going to be a great United States senator for New Hampshire,4442,4515
12,You do not have to take my word or Elizabeths word,4858,4908
13,Look at what she has already done,5281,5314
14,"Under Maggies leadership New Hampshire has the lowest unemployment rate in the entire country.n"" During her governorship it was ranked as the best state in the country for business and she has done it the New Hampshire way",5601,5823
15,She has brought people together Democrats and Republicans and Independents and I think she has the biggest legislature probably in the world that she has to deal with,6062,6228
16,So she has really honed her skills – listening and trying to work with people and she has taken issues that do keep families up at night,6489,6625
17,From the sky rocketing costs of college and prescription drugs  to helping students to figure out ways to afford to get their education to helping those suffering from addiction or mental health to raising wages for hard working families,6854,7090
18,What I love about Maggie is that she is independent she knows how to find common ground and how to stand her ground,7337,7452
19,"And that is exactly the kind of leader we need in the United States Senate.n ""Because weve got to break through the gridlock and dysfunction that has unfortunately marred Washington",7710,7891
20,We have to get back to listening respectfully,8217,8262
21,We can disagree without being disagreeable,8652,8694
22,"And that is why we need leaders like Maggie and unlike her opponent she has never been afraid to stand up to Donald Trump.n"" She knows he should not be a role model for our kids or anybody else for that matter",8971,9180
23,So I hope in these next 14 days you do everything you can to support her,9396,9468
24,And I want to say a word about Colin who I have also known for a number of years now,9729,9813
25,And Maggie is leaving some big shoes,10097,10133
26,She does not look like it but she is she is leaving some big shoes to fill as governor,10422,10508
27,Colin is the person for that job,10808,10840
28,"You know as a member of Executive Council and I remember this because it took a lot of guts.n ""He helped lead the fight for funding Planned Parenthood in New Hampshire",11132,11299
29,Against his opponent by the way and he has showed that he will stand up for womens health 100 percent of the time not just when it is politically convenient,11531,11687
30,"He also worked with Maggie to cross party lines to help expand Medicaid to more than 50000 granted stators.n"" ""And Colin wants to do more to invest clean energy like wind and solar to hold down energy costs to create more good jobs here in New Hampshire and to protect the beautiful environment of this state",11867,12175
31,And he will fight to put into action the promise of higher education within reach for more families,12372,12471
32,"So please during these next days make sure youre doing everything you can for Colin for Carol and for Annie.n"" ""Now did anybody see the last debate? I stood next to Donald Trump in three debates for four and a half hours proving once again I have the stamina to be president",12693,12967
33,"Ive tried to use the time I had in all three to talk about what people talk to me about starting here in New Hampshire and going across the country because I take it really seriously.n"" I think that the problems that keep you up tonight that stand in the way of your getting ahead and staying ahead of providing the best opportunity of a good middle class job with a rising income for you and your kids those are the problems that someone running for president should actually listen to pay attention to and come up with solutions for.n ""So you know I do have a lot of plans I do",12931,13510
34,And I get criticized for having so many plans,13603,13648
35,Tim Kaine and I have actually written a book – oh theres one copy right there! Its called – oh another copy! Its called Stronger Together and we lay out all of our plans for what we want to do if were so honored as to be president and vice president,13870,14119
36,And you know I do have this old-fashioned idea that if Im here asking for your vote to be your president I should tell you what Im going to do and maybe as I said yesterday in North Carolina maybe its a bit of a womens thing because we make lists,14238,14484
37,We do we make lists and we try to write down what were supposed to do and then cross them off as we go through the day and the week,14642,14773
38,"And so I want you think about our plans are as our lists – our lists as a country.n"" ""We are going to get our economy working for everybody not just those at the top",14965,15130
39,We are going to make college affordable,15400,15439
40,We are going to lower prescription drug costs and were going to do everything we can to keep faith with what we have said were going to do,15733,15871
41,"What a novel idea! Were actually going to try to deliver results for you.n"" ""But I got to tell you",16126,16224
42,During that debate Donald said something,16541,16581
43,Well he said a lot of things that were troubling but he said something truly horrifying,16922,17009
44,He became the first person running for president – Republican or Democrat – who refused to say that he would respect the results of this election,17306,17451
45,Now that is a direct threat to our democracy,17762,17806
46,Im not going to try to call it anything else because thats what it is,18138,18207
47,All this talk about the election being rigged trying to stir up people who are supporting him at his rallies that is a direct threat to our democracy,18475,18624
48,And I got to tell you – as your secretary of state I went to 112 countries and I went to countries where people were jailed for being political opponents where they were exiled where they were killed,18824,19023
49,"I take this really seriously.n"" ""And for me the peaceful transfer of power is one of the things that makes our country great – something that – something we cant lose something we shouldnt even doubt",19239,19438
50,We cannot give in to cynicism and I dont think we are,19695,19748
51,"Ill tell you whats exciting to me is across this country at the very moment Donald Trump is making this unprecedented attack on our fundamental values our institutions millions of people are standing up for democracy registering volunteering voting early.n"" ""So when you get a little discouraged or you get frustrated by what you see in this campaign think of this: we have just reached a historic milestone",19949,20356
52,More than 200 million Americans are now registered to vote,20562,20620
53,And most exciting that includes more than 50 million young people the biggest number ever,20967,21056
54,Now you only see numbers like this when people are standing up for what they believe in and Im proud to see Americans coming together – Democrats Republicans and Independents – to reject hate and division,21345,21549
55,"And were seeing that in New Hampshire too.n"" ""We are more than our disagreements we Americans",21826,21919
56,There is so much more that unites us than divides us,22266,22318
57,Im proud to have the support of more than 150 Republican leaders in this state who put country before party,22635,22742
58,But this energy were seeing is not just because of what were against as important as that is its because what were for,23024,23142
59,"Its about fighting for a future where everyone counts where everyone has a place and no one is left out or left behind.n"" ""Because to me and I hope to you as well this is about more than winning an election its about the kind of country we want for our kids and our grandkids",23330,23605
60,Thats what this has to be about,23821,23852
61,Its about the lessons we want to pass on to our sons and our daughters,24171,24241
