,sentence,start,end
0,And without the Affordable Care Act this could happen again,0,59
1,"""I was walking to class and all of a sudden the left side of my body went numb and I couldnt form words"" she says",458,571
2,"""It was the first time I had ever been sick",954,997
3,"I was so scared."" Aqualyn recovered from her stroke but her health problems persisted",1321,1406
4,A few years later she began experiencing what she thought was horrible stomach pain,1736,1819
5,It turned out that her gallbladder needed to be removed and she ended up spending a week in the hospital,2154,2258
6,"Aqualyn says that even though the issue with her gallbladder was unrelated her insurance company viewed her earlier health problems as a so-called ""pre-existing condition""—which at the time was grounds for taking away her coverage",2549,2779
7,Aqualyn was left without health care and responsible for paying the full bill for her week-long hospital stay,3091,3200
8,She tried to find a different company to cover her but every time Aqualyn applied for coverage she was rejected,3542,3653
9,Nearly half of Americans have pre-existing conditions—something they consulted with a doctor about or were treated for before they got coverage,3987,4130
10,More than 400 diagnoses or medical conditions can be considered pre-existing—from depression to cancer to pregnancy,4505,4620
11,"""Before the Affordable Care Act was signed there were no rules against what Aqualyns insurance company did",4999,5105
12,"And it happened to hundreds of thousands of people."" Insurance companies denied Aqualyn because her pre-existing condition made her too risky to cover",5468,5618
13,This was commonplace at the time: Between 2007 and 2009 the four largest health insurance companies in the country denied health care coverage to more than 600000 people because of pre-existing conditions—and the percentage of applicants being rejected was rising sharply every year,5885,6167
14,Hillary believes that quality affordable health care is a basic human right,6478,6553
15,"""In the 90s she fought hard to bring universal health care to the United States—and took on the insurance companies to do it."" ""When Congress defeated health care reform she refused to give up going on to help create the Childrens Health Insurance Program which now covers more than 8 million children."" ""The Affordable Care Act didnt just bring health care to 18 million Americans: It stopped insurance companies from rejecting people with pre-existing conditions."" ""I felt like a huge burden had been lifted off of my shoulders"" she says",6699,7238
16,"""My care was finally protected",7412,7442
17,"I was so grateful that Secretary Clinton and the president were out there fighting to pass this law and speaking up for people like me"" Aqualyn says",7789,7937
18,But a Republican president would repeal the Affordable Care Act putting the health of millions of Americans in danger,8247,8364
19, Just this week both the House and the Senate voted to repeal the Affordable Care Act and let insurance companies return to rejecting people with pre-existing conditions,8819,8987
