,sentence,start,end
0,"""Donald Trump has business all around the world and while he has failed to disclose full details of his business record what we know is truly disturbing",0,152
1,The idea of a President Trump trying to negotiate with foreign leaders while having his business at stake is simply unacceptable and raises real questions about how he would handle matters of national security,546,755
2,"This is just one more reason why he cannot be president."" xa0 No recent president has had a portfolio of international business interests as extensive as Mr",1016,1172
3,"Trumps—or as great a level of business engagement on his behalf by offspring who have also played a role in his campaign."" His adult children who would run operations if their father becomes president have long dealt with politically connected firms and individuals an overlap of business and politics unseen in the modern White House ""Donald Trumps adult children have spent a decade doing business with politically connected foreign firms—a role that will present potential conflicts of interest whether he wins on Nov",1285,1805
4,"8 or continues to pursue politics if he loses."" ""Those whom Ivanka Trump Donald Trump Jr",1983,2071
5,"and Eric Trump have worked with abroad include: the family of a developer in India who is a ruling-party politician an Azerbaijani government ministers son and a media company that became the Turkish presidents outlet of choice during the July 15 coup attempt."" ""No recent president has had a portfolio of international business interests as extensive as Mr",2297,2654
6,"Trumps—or as great a level of business engagement on his behalf by offspring who have also played a role in his campaign."" U.S",2871,2997
7,law exempts the president and vice president from conflict-of-interest rules that require many federal employees to recuse themselves from decisions involving their financial interests,3334,3518
8,Presidents George W,3928,3947
9,Bush Bill Clinton George H.W,4421,4449
10,Bush and Ronald Reagan voluntarily put most assets in blind trusts,4905,4971
11,Presidential candidate Mitt Romney said that if elected he would have created a federally qualifying blind trust,5381,5493
12,"A President Trump ""would not be involved in the business"" said Trump Organization general counsel Alan Garten",5854,5963
13,"""His focus obviously would be on the office of the presidency and Don Ivanka and Eric would run the company."" Mr",6304,6416
14,Trumps campaign referred questions to Mr,6791,6831
15,Garten,7288,7294
16,The three Trump children didnt respond to requests for comment sent through the campaign and the company,7713,7817
17,"""Trump Organization is the umbrella company operating the familys businesses including real-estate assets and units that manage hotels and condo towers around the world",8168,8336
18,"Much of that is domestic but its new business in recent years has been heavily overseas—the last 10 new real-estate or real-estate branding deals it has announced are all abroad."" ""That business largely consists of licensing deals and in some cases management deals with foreign developers building condo and hotel towers",8556,8877
19,Clients include wealthy business people and politicians who buy Trump-branded condos,9184,9268
20,Mr,9737,9739
21,"Trumps adult children have in recent years taken over day-to-day management of much of the business."" The filial arrangement would raise questions about potential conflicts of interest in a Trump presidency especially in dealings abroad said Aaron Friedberg a national-security adviser to Dick Cheney when he was vice president",10083,10410
22,"""The fact is that his family is involved in business with a list of players—I dont assume we know them all—in all kinds of places in many of which the distinction between politics and business is blurry"" said Mr",10597,10808
23,Friedberg,11113,11122
24,"""Anybody youre dealing with in those places that has a lot of money is involved in politics in some way",11466,11569
25,"How can you insulate it?"" This would also likely come up as an issue for Mr",11870,11945
26,Trump if he stays involved in politics Mr,12257,12298
27,Friedberg said,12652,12666
28,"""It seems to me that a number of questions have been raised that have not been answered"" he said",13015,13111
29,"""Its not going to go away."" Mr",13459,13489
30,Friedberg is among former Republican national-security officials who signed a letter stating they wouldnt vote for Mr,13870,13987
31,Trump because they didnt believe he was qualified from a foreign-policy perspective,14364,14447
32,Mr,14882,14884
33,"Trump called the signatories ""the failed Washington elite"" and released a list of military leaders who support him",15312,15426
34,"""The letter Mr",15838,15852
35,Friedberg signed didnt mention Mr,16309,16342
36,Trumps foreign business ties but he and several other signatories said those ties contributed to their reservations,16760,16875
37,The Trump children would be doing business with companies that might assume they have unique access to the president Mr,17236,17355
38,"Friedberg said and with companies whose interests might differ from the national interests their father would be representing."" Those potential conflicts are similar to those that have arisen from the Clinton Foundations foreign donors said Eric Edelman who directed Defense Department policy under President George W",17627,17944
39,Bush and signed the letter opposing Mr,18259,18297
40,Trump,18774,18779
41,Mr,19278,19280
42,"Trump and others have called those Clinton Foundation donations a ""pay-for-play"" arrangement suggesting foreign contributors to the Clinton family charity may have expected to gain access to Hillary Clinton when she was secretary of state",19655,19893
