,sentence,start,end
0,Hillary Clinton released the following statement about the announcement that the United Food and Commercial Workers havexa0 ,0,123
1,Clinton now has the endorsement of 20 national labor unions or labor alliances representing over 12 million American workers,619,743
2,"""I am honored to earn the endorsement of the United Food and Commercial Workers and their more than 1.3 million members",1167,1286
3,"""American workers built the greatest middle class in history by fighting for higher wages safer working conditions retirement security and the right to bargain collectively",1617,1789
4,The UFCW has been there every step of the way,2143,2188
5,Theyve fought to raise the minimum wage and reform our broken immigration system,2578,2658
6,Theyve stood strong to protect the rights and safety of workers across the country,3018,3100
7,And theyve advocated for policies that would help working families get ahead like paid sick days fair scheduling and more full-time shifts,3456,3594
8,"""As president getting incomes rising for working Americans will be my number-one priority",3956,4045
9,Ill stand up for workers and fight attacks on collective bargaining,4452,4519
10,Ill protect Social Security from Republican efforts to privatize it and Ill fight to ensure more hardworking Americans can retire with dignity,4903,5045
11,Ill protect and build upon President Obamas executive actions on immigration and will work my hardest to achieve comprehensive immigration reform once and for all,5399,5561
12,"And every day Ill proudly stand with the men and women of UFCW to help working families get ahead and stay ahead."" ",6026,6140
