,sentence,start,end
0,Shes pressed the case for U.S,0,29
1,business in Cambodia Singapore Vietnam Indonesia and other countries in Chinas shadow,546,631
2,Shes also taken a leading partin drafting the Trans-Pacific Partnership a free trade pact that would give U.S,1148,1257
3,"companies a leg up on their Chinese competitors."" (Elizabeth Dwoskin andIndira Laksmanan ""How Hillary Clinton Created A U.S",1732,1855
4,"Business-Promotion Machine"" 1/10/13) (Robert E",2322,2368
5,"Scott And Elizabeth Glass ""Trans-Pacific Partnership Currency Manipulation Trade And Jobs""   3/3/16) (Robert E",2834,2942
6,"Scott And Elizabeth Glass ""Trans-Pacific Partnership Currency Manipulation Trade And Jobs""   3/3/16)  ""Hundreds of union workers gathered at a UAW hall Saturday",3364,3521
7,Theyre opposing a potential international trade agreement,3961,4018
8,And two lawmakers are on theirside,4476,4510
9,For Darryl Parker international trade is personal,4961,5010
10,He represents steelworkers from the RG Steel plant,5428,5478
11,He said 1100 workers lost their jobs becauseof free trade agreements,5887,5955
12,And its not just the impact of the American worker,6336,6386
13,Its also the community in which they live because its also themom-and-pop shops where we spend our money,6726,6830
14,Its also the banks that we go and try to borrow money said Parker United Steel Workers Local 1375,7138,7235
15,Parkerspoke Saturday at UAW Local 1112,7634,7672
16,He is against the Trans-Pacific Partnership,8126,8169
17,"Its a proposed trade agreement between the United States and 11 othercountries."" (James Santelli ""Trans-Pacific Partnership: Union Members Gather To Voice Opposition""   4/1/15)  ""Its called the Trans-Pacific Partnership - or TPP - and its putting President Obama and organized labor on opposite sides of the argument over it",8494,8815
18,Localunion leaders met Thursday night to hold a town hall about the trade agreement between the U.S,9066,9165
19,"and 11 other countries that they say will cost Americanjobs in much the same way NAFTA did."" (John Kosich ""Local Union Leaders Gather To Discuss The Impact On Trans-Pacific Partnership Trade Agreement""  4/23/15) ""Ohio chapters of unions such as the United Steelworkers and the AFL-CIO are afraid that upcoming federal trade deals could negatively affect the countrysexport-import balance and ultimately hurt manufacturers who make those goods being sold",9355,9807
20,"The trade-related proposals in question at the moment are theTrade Promotion Authority - or fast track authority as its been called - and the Trans-Pacific Partnership an agreement being negotiated with 11 othercountries."" (Rachel Abbey McCafferty ""Ohio Unions Are Voicing Concern Over Trade Proposals""  5/20/15) ""The Ohio Democratic Party Central Committee officially opposed the Fast Track of the Trans Pacific Partnership (TPP) on Saturday April 11 with aunanimous vote."" (Jason Perlman ""Ohio Democratic Party Officially Opposed #FastTrack Of #TPP""   4/13/15)  (H.R",9808,10372
21,"4444 Signed Into Law 10/10/00) CLINTON: ""I will work to promote economic development and democracy in Africa and Asia Latin America and Central and Eastern Europe",10524,10686
22,And I will certainlywork to ensure that Russia continues to draw down its nuclear arsenal and that Russia (inaudible) to advance democracy and religious freedom and freedomof the press,10986,11170
23,"Had I been in the Senate this year I would have voted for normalizing trade relations with China: I will continue to fight on behalf ofbasic human rights there and around the world."" (Hillary Rodham Clinton  New York NY 10/17/00) (Will Kimball And Robert E",11397,11652
24,"Scott ""China Trade Outsourcing And Jobs""   12/11/14) (Will Kimball And Robert E",11936,12013
25,"Scott ""China Trade Outsourcing And Jobs""   12/11/14)  (  Accessed 5/13/16) ""Tim Burga Ohio AFL-CIO president told the crowd that the union isnt against trade in general - instead its for fair trade",12329,12522
26,"And its clear the uniondoesnt think that will be achieved through these measures as they exist now."" (Rachel Abbey McCafferty ""Ohio Unions Are Voicing Concern Over TradeProposals""  5/20/15) ""You know those were good union paying jobs that unfortunately were closed down and moved outside this country said Gary Kundrat from the CommunicationsWorkers of America."" (John Kosich ""Local Union Leaders Gather To Discuss The Impact On Trans-Pacific Partnership Trade Agreement""  4/23/15)  (Tyrel Linkhorn ""Decades On NAFTA Still Political Flash Point""  3/13/16)  ""State data show Ohio has lost one third of its manufacturing jobs since 2000 and Michigan has lost 31 percent",12574,13236
27,"At least 4350 jobs in northwest Ohio andsoutheast Michigan were shipped to Mexico since 2001 records show including more than 1000 jobs from an LG Philips Displays television tube plant inPutnam County that moved nearly all of its work to Mexico more than a decade ago."" (Tyrel Linkhorn ""Decades On NAFTA Still Political Flash Point""   3/13/16)  ""Similarly at least 900 positions were eliminated over that period by companies deciding to move operations to Canada",13161,13621
28,"Jobs also were lost to PolandFrance Costa Rica Barbados and China."" (Tyrel Linkhorn ""Decades On NAFTA Still Political Flash Point""  3/13/16)  ""One example was the closure of a Dixon Ticonderoga plant in Sandusky that made chalks paints and crayons",13740,13985
29,Not only did the companymove the plants work to Mexico officials had the soon-to-be displaced workers training their foreign replacements,14274,14411
30,"When the plant closed in 2002 therewere about 115 employees there though employment had previously been as high as 200."" (Tyrel Linkhorn ""Decades On NAFTA Still Political Flash Point""   3/13/16)  ""The Eaton Corp",14729,14937
31,has decided to shut down its Berea factory that manufacturers quick-connect couplings for hydraulic lines,15272,15377
32,More than 100 will lose theirjobs,15753,15786
33,In a Feb,16197,16205
34,9 letter filed with the city and the state Eaton said the first layoffs will begin April 9 and the plant will be closed by December,16554,16685
35,"Eatonplans to buy the couplings from another manufacturer and ship them to a plant it owns in Mexico where workers will assemble them."" (John Funk ""Eaton ToClose Berea Plant Lay Off 102 Outsource Jobs""   2/17/16)  ""Appleton plans to let go of 330 workers and cease making paper at the West Alex Bell Road plant following a 15-year deal with Domtar Corp",16865,17214
36,based inMontreal,17479,17495
