,sentence,start,end
0,"""Good evening",0,13
1,Thank you very much,443,462
2,I speak to you today as a lifelong supporter and true friend of Israel,892,962
3,"Im a newcomer to politics but not to backing the Jewish state."" In 2001 weeks after the attacks on New York City and on Washington and frankly the attacks on all of us attacks that perpetrated and they were perpetrated by the Islamic fundamentalists Mayor Rudy Giuliani visited Israel to show solidarity with terror victims",1343,1666
4,I sent my plane because I backed the mission for Israel 100 percent,1920,1987
5,"""In spring of 2004 at the height of the violence in the Gaza Strip I was the grand marshal of the 40th Salute to Israel parade the largest single gathering in support of the Jewish state",2254,2440
6,It was a very dangerous time for Israel and frankly for anyone supporting Israel,2712,2792
7,Many people turned down this honor; I did not,3127,3172
8,"I took the risk and Im glad I did."" ""But I didnt come here tonight to pander to you about Israel",3480,3576
9,Thats what politicians do all talk no action believe me,3878,3933
10,"I came here to speak to you about where I stand on the future of American relations with our strategic ally our unbreakable friendship and our cultural brother the only democracy in the Middle East the State of Israel."" Thank you",4210,4439
11,My number one priority is to dismantle the disastrous deal with Iran,4719,4787
12,Thank you,5155,5164
13,I have been in business a long time I know deal making and let me tell you this deal is catastrophic for America for Israel and for the whole of the Middle East,5460,5620
14,"""The problem here is fundamental",5923,5955
15,Weve rewarded the worlds leading state sponsor of terror with 150 billion dollars and we received absolutely nothing in return,6309,6435
16,Ive studied this issue in great detail,6780,6818
17,"I would say actually greater by far than anybody else believe me oh believe me."" ""And its a bad deal",7161,7261
18,The biggest concern with the deal is not necessarily that Iran is going to violate it because already as you know it has,7541,7661
19,The bigger problem is that they can keep the terms and still get the bomb by simply running out the clock,7930,8035
20,"And of course theyll keep the billions and billions of dollars that we so stupidly and foolishly gave them."" ""The deal doesnt even require Iran to dismantle its military nuclear capability",8303,8491
21,Yes it places limits on its military nuclear program for only a certain number of years but when those restrictions expire Iran will have an industrial-sized military nuclear capability ready to go and with zero provision for delay no matter how bad Irans behavior is,8722,8989
22,"Terrible terrible situation that we are all placed in and especially Israel."" ""When Im president I will adopt a strategy that focuses on three things when it comes to Iran",9222,9393
23,"First we will stand up to Irans aggressive push to destabilize and dominate the region."" ""Iran is a very big problem and will continue to be but if Im not elected president I know how to deal with trouble and believe me thats why Im going to be elected president folks",9577,9845
24,"And we are leading in every poll remember that please."" ""Iran is a problem in Iraq a problem in Syria a problem in Lebanon a problem in Yemen and will be a very very major problem for Saudi Arabia",10005,10201
25,"Literally every day Iran provides more and better weapons to support their puppet states Hezbollah Lebanon received and Ill tell you what it has received sophisticated anti-ship weapons anti-aircraft weapons and GPS systems and rockets like very few people anywhere in the world and certainly very few countries have."" ""Now theyre in Syria trying to establish another front against Israel from the Syrian side of the Golan Heights",10339,10769
26,In Gaza Iran is supporting Hamas and Islamic Jihad,10978,11028
27,"And in the West Bank theyre openly offering Palestinians 7000 dollars per terror attack and 30000 dollars for every Palestinian terrorist home thats been destroyed a deplorable deplorable situation."" ""Iran is financing military forces throughout the Middle East and its absolutely incredible that we handed them over 150 billion dollars to do even more toward the many horrible acts of terror."" ""Secondly we will totally dismantle Irans global terror network which is big and powerful but not powerful like us."" ""Iran has seeded terror groups all over the world",11222,11783
28,During the last five years Iran has perpetuated terror attacks in 25 different countries on five continents,11920,12027
