,sentence,start,end
0," - Stephen Miller Senior Policy Advisor  ""Shes pressed the case for U.S",0,69
1,business in Cambodia Singapore Vietnam Indonesia and other countries in Chinas shadow,565,650
2,Shes also taken a leadingpart in drafting the Trans-Pacific Partnership a free trade pact that would give U.S,1146,1255
3,"companies a leg up on their Chinese competitors."" (Elizabeth Dwoskinand Indira Laksmanan ""How Hillary Clinton Created A U.S",1669,1792
4,"Business-Promotion Machine"" 1/10/13)  ""The U.S",2195,2240
5,trade deficit with the 11 other TPP countries eliminated 2 million jobs as shown in Table 2 which reports the number of direct indirect andrespending jobs lost (aggregated over all industries),2620,2812
6,The trade deficit between the United States and the 11 other TPP member countries in 2015 directlyeliminated 418900 jobs,3123,3243
7,In addition to the direct jobs lost the U.S,3651,3694
8,trade deficit with the TPP country group eliminated an additional 847200 indirectjobs in supplier industries including jobs in manufacturing commodity and service industries,4087,4260
9,Finally wages lost because of direct and indirect jobcuts from the trade deficits with the TPP member countries would have supported an additional 759700 respending jobs,4609,4778
10,The direct indirect and respendingjobs displaced by the U.S,5161,5220
11,"trade deficit with TPP member countries totals 2025800 jobs lost."" (Robert E",5658,5734
12,"Scott and Elizabeth Glass ""Trans-PacificPartnership Currency Manipulation Trade And Jobs""  3/3/16) ""At the 1998 World Economic Forum in Davos Switzerland she praised corporations for mounting a very effective business effort in the U.S",6099,6333
13,on behalf ofNAFTA,6693,6710
14,"She added: It is certainly clear that we have not by any means finished the job that has begun."" (Kristin Jensen and Mark Drajem ""Clinton BreaksWith Husbands Legacy On NAFTA Pact China Trade""  3/30/07)  ""NAFTA led to a flood of outsourcing and foreign direct investment in Mexico",7011,7288
15,U.S,7610,7613
16,imports from Mexico grew much more rapidly than exports leading togrowing trade deficits as shown in the Figure,8012,8123
17,Jobs making cars electronics and apparel and other goods moved to Mexico and job losses piled up in theUnited States especially in the Midwest where those products used to be made,8430,8609
18,By 2010trade deficits with Mexico had eliminated 682900 good U.S,8956,9020
19,"jobsmost (60.8 percent) in manufacturing."" (Robert E",9432,9484
20,"Scott ""NAFTAs Legacy""  12/17/13) CLINTON: ""Had I been in the Senate this year I would have voted for normalizing trade relations with China."" (Hillary Clinton  New York NY 10/17/00)  (""Trade In Goods With China""   Accessed 6/1/16) ""Growth in the U.S",9812,10056
21,goods trade deficit with China between 2001 and 2013 eliminated or displaced 3.2 million U.S,10344,10436
22,jobs 2.4 million (three-fourths) ofwhich were in manufacturing,10866,10928
23,These lost manufacturing jobs account for about two-thirdsof all U.S,11373,11441
24,"manufacturing jobs lost or displaced betweenDecember 2001 and December 2013."" (Will Kimball and Robert E",11855,11959
25,"Scott ""China Trade Outsourcing And Jobs""  12/11/14) ""Between 2001 when China came into the WTO and 2013 the U.S",12344,12454
26,trade deficit with China increased $240 billion,12853,12900
27,These growing trade deficits eliminated 3.2million U.S,13329,13383
28,jobs,13829,13833
29,"China became the third largest recipient of FDI in the world which fueled the growth of thousands of new manufacturing plants thatgenerated exports to the United States and other markets."" (Robert E",14192,14390
30,"Scott ""Fast Track To Lost Jobs And Lower Wages""  4/13/15)  CLINTON: ""I am pleased to report that KORUS is currently ready for review by the United States Congress",14659,14819
31,This is a high if not a top -- I think it isprobably one of my top priorities for the next months,15070,15167
32,We are determined to get it done and I believe we will,15448,15502
33,We will need your help,15864,15886
34,"It will beimportant to keep making the case to both of our respective legislative bodies."" (Secretary Hillary Clinton  Seoul South Korea 4/17/11) CLINTON: ""Today the U.S.-Korea Free Trade Agreement (KORUS) enters into force marking an historic milestone that will lead to even more trade andinvestment between our two countries",16178,16504
35,KORUS will provide new market access opportunities in Koreas dynamic trillion dollar economy for U.S,16801,16901
