,sentence,start,end
0,"Hello Dade City! ""I am so excited about being here",0,50
1,Thank you all for this really warm wonderful welcome,442,494
2,And I thank on behalf of all of us I want to thank Alicia Machado for that introduction and for sharing her story with us,886,1007
3,Alicia will be voting for the very first time in this election and I am very grateful for her support,1313,1414
4,"Im also delighted that were joined today by your great senator Bill Nelson and his wife Grace."" I also want to thank Representative Amanda Hickman from the Florida State House Michael Cox chairman of the Greater Pasco Chamber of Commerce Michael Ledbetter who is the Pasco County Democratic executive committee chair and his wife Beverly",1624,1961
5,And thanks to retired Colonel Wilson Elton   for his pledge of allegiance,2219,2290
6,And thanks to all the elected officials here,2650,2694
7,"And I especially want to thank all of you for not just joining us but helping us to get out the vote in this last week! ""Its almost hard to believe isnt it? There are only seven days left in this election."" So are you ready to vote? Are you ready to volunteer these last seven days? ""I hope too that you ready to elect Patrick Murphy to the United States Senate! Patrick whos been in Congress will be an independent voice for Florida families",2827,3269
8,"And I am so excited to think about what he could do because unlike his opponent hes never been afraid to stand up to Donald Trump."" ""Now somebody asked me the other day Why do you keep coming back to Florida? Just look around folks",3326,3557
9,I mean it is a beautiful and I have lots of friends but its also really important in this election,3765,3863
10,Florida can decide who our next president is which will affect the nation and the world,4155,4242
11,And I want to make sure that every voter in Florida spends these next seven days thinking about whats at stake in this election,4546,4673
12,"Because honestly I believe this may be the most important election of our lifetimes."" ""One week from today we will be choosing our next president and commander-in-chief of the United States",4942,5131
13,I dont think the choice could be any clearer,5453,5497
14,I have spent my career fighting for children and families,5872,5929
15,I have served in the United States Senate served on the Senate Armed Services Committee,6285,6372
16,I was in the Situation Room when we brought Osama Bin Laden to justice,6714,6784
17,I represented you as your secretary of state going to 112 countries negotiating with friend and foe alike,7099,7204
18,"I am ready to serve if you give me the great honor of being your president."" Now I do have to say that I think that stands in contrast to my opponent",7454,7603
19,And maybe for you if you think about all of the issues that separate Donald Trump from me it could be his dangerous statements about nuclear weapons,7824,7972
