,sentence,start,end
0,"""This is predatory pricing",0,26
1,It is unjustified,438,455
2,"It is wrong."" Ellen Mayberry has been taking a drug that helps her cope with crippling migraines for more than 30 years",867,986
3,Over the past decade the retail price of that drug has increased—not just a little bit but by thousands of dollars,1389,1503
4,When Hillary Clinton came to Iowa Ellen saw a chance to share her story with someone who might actually be able to help,1783,1902
5,She handed Hillary a letter before her speech and hoped that Hillary would have a chance to read it at some point,2186,2299
6,"""To Ellens surprise Hillary began reading the letter right then and there.?"" ""After reading Ellens letter Hilary was shocked—and angry",2597,2731
7,"So she got up on stage and read Ellens letter to the crowd and explained what she was going to do about it."" ""This isnt Hillarys first time going toe-to-toe with pharmaceutical companies",3008,3194
8,She took them on in the 1990s during the fight for health care reform and she has called out price-gouging CEOs on the campaign trail,3462,3595
9,"As president shell do more to bring down out-of-pocket health care costs—and stand up to anyone who tries to stand in the way of hardworking Americans and the care they need."" Watch the video:? Predatory pharmaceutical companies take note.? ",3954,4194
