,sentence,start,end
0,Thank you so much wow it is great to be here.n And thank you,0,60
1,I am so honored to be introduced by Mae Wiggins and someone who made such a contribution throughout her life as a nurse to so many people and who as you can tell just feels still the pain of being rejected on the basis of her race.n It took a lot of courage to come here Mae,395,669
2,Thank you,876,885
3,"Thank you for being with us.n ""I also want to thank a long-time friend of mine a great activist extraordinary advocate in Congress and thats U.S",1208,1352
4,Representative Eleanor Holmes Norton,1677,1713
5,I want to thank Mayor Allen Thomas for welcoming me here,2067,2123
6,"And either youre all related to him or you think hes doing a good job.n"" Well I told him I want to be a good partner with mayors like him",2414,2551
7,And work to help communities like Greenville that are growing and striving and attracting young people,2817,2919
8,He told me that the average age in the residents here in Greenville was 26 years old.n I also want to acknowledge Josh Stein candidate for North Carolina attorney general,3220,3390
9,Patsy Keever chair of the North Carolina Democratic Party,3712,3769
10,And State Senator Don Davis.n And I saved the best for last someone who Ive gotten to know over the years; someone who I really look forward to working with,4086,4242
11,"First thing that Congressman Butterfield said to me is ""I have to talk to you about our farmers."" Very first thing he said",4496,4618
12,Proceeded to tell me that he was out on a 200-acre sweet potato farm earlier today,4921,5003
13,We talked about the damage that Hurricane Matthew has done; the lives lost; the homes lost; and also the agricultural damage with all the flooding,5301,5447
14,And my heart goes out to everyone who has been affected,5759,5814
15,Weve got to be really focused on what were going to do with this extreme weather,6133,6213
16,Were getting more of it in more places,6551,6589
17,And Im going to make that a priority for my presidency to make sure communities are well prepared,6906,7003
18,Theyre resilient,7353,7369
19,"But that we also work to try to limit the damage by taking on the challenge of climate change and changing weather patterns.n ""And nobody knows more about weather than our farmers",7686,7865
20,And I am very committed to supporting farms of all sizes but particularly small farms,8149,8234
21,You know I think you said the farm you went to this morning G.K,8574,8637
22,was 200 acres,8991,9004
23,You know thats a lot of land but thats not a gigantic multi-thousand-acre farm,9358,9436
24,"And sometimes I think that we spend too much time and money looking after the big giant farms and not enough taking care of the smaller farms the family-owned farms farms that have been in peoples families for generations.n"" ""And I will do my very best working with G.K",9677,9946
25,and Eleanor and others in Congress to focus federal attention and resources on places that need it,10194,10292
26,And eastern North Carolina is a place that needs it,10621,10672
27,There are still too many people who feel like they have been left out and left behind,11002,11087
28,"And so weve got to spend time thinking about how we bring everybody along.n"" ""That is my goal as your president",11377,11488
29,I want to knock down the barriers that stand in the way of people and places getting ahead,11764,11854
30,Now also on a personal note I was in Arizona last night and had a great rally there,12136,12219
31,I dont know -- 15000 16000 people,12535,12568
32,It was just extraordinary,12921,12946
33,"But I was a little anxious during my speech because the Cubs were playing in the World Series.n"" ""And you know Ive been a fan all my life; started watching baseball with my dad; went to Wrigley Field",13224,13423
34,And you know its been a long time 108 years to win a championship and make history,13667,13749
35,And I only wish that my late father and the great Ernie Banks Mr,14044,14108
36,Cub could have seen it happen,14420,14449
37,So last night was very special on lots of fronts,14772,14820
38,And who knows? Maybe well see even more history made in a few days,15119,15185
39,You know the last time the Cubs won women couldnt vote,15488,15542
40,"And I think women are making up for that in this election.n"" So thank you",15842,15915
41,Thank you so much for being here,16234,16266
42,"Are you ready to vote? How many -- how many folks have already voted?  n ""Well thats really impressive",16583,16684
43,Are you ready to volunteer these last few days? Are you ready to elect Ray Cooper your governor? Have a governor who puts families first and your needs,16959,17110
44,"I know hell do a terrific job.n"" ""Are you ready to elect Deborah Ross to the United States Senate? She will be the independent voice that North Carolina families deserve",17345,17514
45,And unlike her opponent shes never been afraid to stand up to Donald Trump,17796,17870
46,"And then are you ready to elect our next president and commander in chief?n"" You know did any of you -- any of you see those debates? Well you know I spent four-and-a-half hours standing next to Donald Trump proving conclusively I have the stamina to be the next president and commander in chief.n But you know he kept saying things like ""Well you know what have you done for 30 years?"" Well we know what hes done for 30 years starting with discriminating against African Americans and denying them housing back in the 1970s.n I chose a different path",17951,18502
47,I have spent my career fighting for kids and families,18618,18671
48,And I helped to create the Childrens Health Insurance Program as first lady,19027,19102
49,That now provides healthcare to 8 million children a year,19427,19484
50,And I have to tell you I know it doesnt make headlines,19816,19870
51,"Its not going to you know get a big Twitter war going but when I travel around and shake hands like Ill do after my remarks and somebody says to me ""The Childrens Health Insurance Program saved my sons life."" I met a woman here in North Carolina whose daughter was born deaf",20070,20344
52,"And the doctor said ""You know shes never ever going to be able to talk; shes not ever going to be able to hear."" Her mother who is determined began doing investigations; she found out that there were some possible treatments",20487,20711
53,But they were expensive,20988,21011
54,She didnt know what she was going to do,21389,21428
55,"And she took her daughter to the doctor and the doctor said ""I just heard about this new program the childrens health insurance program",21766,21901
56,"Maybe you can qualify for that.""n ""Because its really for families that arent poor but dont have much money and a lot of families isnt it",22173,22310
57,"And families that dont have an employer that provides health insurance self employed independent contractors.n"" ""So the mom found out about this thing call the childrens health program and low and behold they did qualify and they started the treatments for their daughter",22547,22818
58,I met that young woman and she said hello to me and she talked to me,23063,23131
59,She just graduated from college right here in North Carolina,23449,23509
60,So dont let anybody tell you it doesnt matter what you stand for what you fight for and who you are trying to help,23794,23908
61,"When you make your decision about who to vote for in this election.n"" As a Senator from New York I worked to rebuild New York City after the 9/11 attacks and to provide healthcare to the brave first responders who ran toward danger not away from it",24099,24347
62,"And many of them—n   n "" Where you there? God bless you",24582,24635
63,Thats another thing I meet people all over who were there and who worked there and I meet people who got sick because they worked there,24917,25052
64,"And as your Secretary of State I traveled to 112 countries negotiated cease fires reduced the threat of nuclear weapons stood up for human rights and womens right and LGBT rights around the world.n"" And everything Ive done its because Ive been listening to people and again I know thats not very exciting",25249,25553
65,I plead to that,25812,25827
66,"You spend time listening not talking you know what are the poor journalists going to say ""Uh there Hillary Clinton was listening again"" right?n ""But Ill tell you it is what motivates me to hear peoples stories to hear the tribulations and triumphs",26104,26351
67,You get good ideas,26649,26667
68,Bring people together; find common ground even with people we disagree with,27035,27110
69,I disagree with people on lots of issues but I believe the only way we can get things done is to actually listen and respect each other and try to find common that common ground,27388,27565
70,And that will enable us to get results for people,27823,27872
