,sentence,start,end
0,"18 months ago my son Eric Garner died at the hands of men who were supposed to protect him.?Eric was unarmed when a police officer choked him to death.? ""We repeated those words when we marched for justice for my son—justice were still waiting on.?Along with too many others Erics death has forced our country to confront the effects of police brutality",0,353
1,"Weve got to do something about the violence in our communities—especially gun violence—and the racial and economic injustice thats connected to it.?"" ""Hillary seems to be the only candidate right now whos talking about how we can be strategic in trying to solve this problem",536,810
2,"Thats why Im endorsing her for president."" Most people remember my sons death but I remember his life",1055,1156
3,I like to look back on Eric as a child at Christmastime—he was a lover of the Christmas season,1452,1546
4,"One year he and his brother wanted Big Wheels (you remember those cars? they were the thing) and when they saw them Christmas morning their eyes lit up: ""Oh baby! Oh wow!"" Eric turned to his brother and said ""Now I know we are rich."" ""We werent rich",1772,2021
5,We lived in public housing,2261,2287
6,But that day it felt like we were,2603,2636
7,Eric was a joy to me to his wife and to his own children,2916,2972
8,"It hurt so much to lose him."" ""I think all of us need to make the time to be involved in this election",3233,3335
9,With all the violence and injustice thats upon us today we need a candidate who can move us forward—thats Hillary,3598,3711
10,We need to elect her not just for us but for our children our grandchildren and their children,4042,4136
11,"We have to bring forth a legacy that will outlive us."" Stand up today and be a part of that.? ",4519,4612
