,sentence,start,end
0,Thank you everybody,0,19
1,"This is a big big crowd you know?  n ""Ill tell you the same thing however the only people that will be shown on television wont be the 15000 people itll be this group right over here",388,569
2,""" n ""So the good news is you have better seats or standing room only but you have better but theyre going to be more famous right? Theyre going to be more famous",845,1006
3,""" n Look we want to have the cameras circle around and show this crowd will you do that cameras?  n Go ahead cameras",1239,1354
4," n ""They never do it",1637,1656
5,They never do it so we wont waste our time its just the dishonest media,1956,2027
6,Look,2334,2338
7,""" n ""We love being here I love being with you",2645,2690
8,I love this state as you know Im here all the time,2967,3017
9,""" n ""In 27 days were going to win Florida "" n ""and were going to win back the White House",3289,3378
10,""" n ""And thats whats happening folks thats whats happening",3665,3723
11,""" n ""Were going to bring back our jobs were going to end illegal immigration were going to renegotiate our totally disastrous I mean these deals aye yai yai the trade deals the worst",4002,4184
12,Were going to renegotiate those trade deals reduce surging crime,4480,4544
13,You saw what happened the other day murders in the United States the highest level in 45 years,4869,4963
14,You dont hear that from the press,5292,5325
15,""" n ""Were going to cut taxes big league",5684,5723
16,Crooked Hillary is going to raise taxes,6068,6107
17,Were going to cut taxes and regulations,6461,6500
18,Were going to reduce the costs of education,6851,6894
19,By the way were going end the Common Core and were bringing our education local,7235,7314
20,""" n ""Were going to lift the restrictions on American Energy and deliver real change for our great American people; its time",7625,7748
21,""" n ""And when it comes to international government to massive trade deals and to Americas borders were going to defend the freedom and sovereignty of the United States of America like never before",8019,8215
22,""" n And we are going to once again put America first",8499,8551
23," n ""The deadline for voter register who is not registered? Is there anybody in here not registered? If youre not registered get the hell out of here OK? "" n ""Theres a nice looking young guy hey listen leave right now and go and register",8787,9022
24,""" n ""They just extended it for a little while so right after you raise your right hand",9231,9317
25,Do you promise youre going to register after this? If you like what I say OK if you like what I say,9578,9677
26,""" n ""Seriously Im curious who is not registered in this room? OK all young people",9953,10034
27,Believe me the young people like me better than Bernie Im telling you,10328,10397
28,""" n ""Because with me when you graduate from college youre going to come out and youre going to have a vast array of jobs",10674,10794
29,"OK right? "" n ""So go out and register and were going to have an awfully big Ill tell you what honestly were going to have a big four years eight years were going to have a big great future for our country",10989,11193
30,""" n Also you can request an absentee ballot and you can vote by mail if necessary",11410,11491
31,So register request a ballot.n Thank you,11821,11861
32,I love you,12223,12233
33,"I love you too.n ""The Hillary Clinton documents have you been seeing this whats going on? Released by WikiLeaks make more clear than ever just how much is at stake in November and how unattractive and dishonest our country has become.n"" ""The election of Hillary Clinton would lead in my opinion to the almost total destruction of our country as we know it",12465,12820
34,She would be the most dishonest and the most corrupt person ever elected to high office,13025,13112
35,"And I dont think it would be close.n"" The WikiLeaks e-mails show the Department of Justice fed information did you see this? to the Clinton campaign.n So think of this",13390,13557
36,The Department of Justice you remember that whole deal with Wild Bill getting on the back of an airplane just happened to be in Arizona.n He was gonna play golf,13810,13970
37,It was 110 degrees.n But he gets on the back of the airplane to meet with the Attorney General to talk about his golf game and to talk about his grandkids,14191,14345
38,He was there for 39 minutes,14628,14655
39, n I think most of us know what happened,15013,15052
40, n So fed information Department of Justice fed information think of this to the Clinton campaign about the e-mail investigation so that the campaign could be prepared to cover up her crimes,15347,15536
41,"Now did you ever hear  n Did you ever hear anything like this?  n ""And and by the way these dishonest people mainstream media they dont talk about this",15768,15917
42,They dont talk about this,16208,16233
43,Now if I sneeze if Donald Trump sneezes today its a major story,16574,16637
44,""" n Here you have Department of Justice coming to see them to brief them prior to their interview",16960,17057
45,"Folks this is out of control.n ""And the FBI unbelievable people",17364,17427
46,You have incredible people in the FBI,17768,17805
47,"I would be willing to be that they are so ashamed of whats happened at the upper level.n"" ""I would be willing to bet that they dont even sleep at night.n"" ""These are great people",18096,18274
48,These are great Americans,18574,18599
49,"And they cant believe whats going on.n"" This corruption and collision is just one more reason why I will ask my Attorney General to appoint a special prosecutor",18924,19084
50," n ""Our country has never been so low",19394,19430
51,"In addition to a special prosecutor to look into what happened and all of the corruption and all of the well say so called crime.n"" But look when somebody deletes 33000 e-mails after getting a subpoena",19714,19915
52,But we have to also remember this remember this,20201,20248
53,This is maybe in a sense even more important.n We have to investigate the investigation,20605,20692
54, n We have to investigate the investigation,21055,21097
55," n ""Weve never had a case like this",21470,21504
56,"And even Congress you know is sort of theyve never had this before because theres no event like this that ever took place.n"" Normally Congress you know she lied to Congress",21818,21990
57,She lied to the FBI,22284,22303
58,And remember he said she was negligent,22655,22693
59,"She was all the things you needed to be but she lied to Congress she lied to the FBI she lied to everybody she even lied in the debates about the gold standard right.n ""Remember she said I never said gold standard",22942,23155
60,And remember when I said line in the sand? She said I wasnt secretary of state,23393,23471
61,"I said I think you were but lets see even the press said she was secretary of state so she lied about that.n"" ""But think of this",23735,23863
62,Think of this,24163,24176
63,Theres never been a time like this in our country,24509,24558
64,And Congress in all fairness and Im so disappointed in them,24886,24945
65,I am so disappointed in Congress,25283,25315
66,I am so disappointed,25667,25687
67,""" n ""And I mean both sides",26039,26065
68,Im not talking Republican Dem Im talking everybody,26410,26460
69,To allow a thing like this to go this is crime at the highest level,26782,26849
70,She shouldnt be allowed to run for president,27172,27216
71,You know that,27562,27575
72,""" n ""Other peoples lives have been ruined destroyed for doing a tiny fraction of what she did",27900,27993
73,You saw the man with the book he had to give back all the royalties and went through hell,28273,28362
74,You saw the man with the picture of the submarine his mother goes around shes devastated devastated,28657,28756
75,Took pictures of a submarine,29103,29131
76,"And you take a look at this.n"" ""So we have to investigate the investigation and Congress but I speak to Congressmen",29479,29594
77,They dont know what to do,29933,29958
78,Because normally they vote and they hand it over to the FBI and the Justice Department,30287,30373
79,But the FBI and the Justice Department wont do anything so they dont know what to do,30662,30746
80,""" n Now they do make laws",31050,31075
81,Maybe they have to make up a law for a case like this,31396,31449
82,"But they take these criminal acts in my opinion criminal acts hand them over to the FBI the FBI actually acknowledge that even frankly could have gone that speech could have been 10 times longer.n ""But all of these things yes she did this yes she did this yes she did that yes she did that but were not going to do anything right but what do you do when you hand them over to the FBI and the Justice Department and thats the end of it? We have never been in a position like this.n"" ""Im so embarrassed by whats taken place and Im very very disappointed in Congress because our people our politicians I dont know do they make a deal where everybody protects each other in Washington? Maybe thats it",31461,32157
83,I really believe it,32195,32214
84,I really believe it,32587,32606
85,I almost say listen were going to leave you alone but when its our turn you have to leave them alone,32933,33033
86,"Do they make deals like this?n"" ""This is the most heinous the most serious thing that Ive ever seen involving justice in the United States in the history of the United States",33281,33455
87,We have a person that has committed crimes that is now running for the presidency and she has the Justice Department where she essentially told the AG in the speech or a talk that shed appoint her AG again,33673,33878
88,"And this is the person thats supposed to be ruling?n"" ""Folks whether I win lose or draw Im ashamed of whats happened to our country and so are you",34090,34236
89,""" n Hillary Clinton bleached and deleted 33000 e-mails",34528,34582
90,"And did you see two days ago boxes of e-mails and other things were missing? They were missing.n ""So she deleted 33000 e-mails and bleached them",34892,35036
91,By the way nobody bleaches; nobody I have people that are sophisticated in this world,35337,35422
92,They never even heard of it,35777,35804
93,They called it acid wash meaning you can never retrieve them although I have a feeling that the NSA has them,36124,36232
94,They dont want them,36541,36560
95,They dont want to get them,36905,36931
96,I have a feeling,37274,37290
97,""" n So then she did this after not before",37627,37668
98,Before would be bad,37993,38012
99,"She did this after getting a congressional subpoena.n ""Now if your friend is suing you in a regular lawsuit and you do that you go to jail",38313,38451
100,Heres the United States Congress subpoenas her e-mails and other things and she deletes the e-mails saying there are 33000 e-mails remember? for the wedding and for yoga classes 33000 e-mails,38713,38904
101,""" n ""And then and then after all of that now theyre missing two boxes of perhaps the most important of the group.n"" ""And what about her law firm? You know what? Shes using a phenomenal law firm",39124,39317
102,I know the firm,39598,39613
103,Phenomenal law firm,39985,40004
104,Theyre the ones that did all this stuff,40366,40405
105,Remember they said we made a ruling they were work-related,40737,40795
106,You cant do that,41135,41151
107,If theyre work- related what you do is you show them you show them and you get them,41486,41569
108,Its a law firm nobody ever mentions,41893,41928
109,The law firm is unbelievable,42281,42309
110,Its very powerful,42669,42686
111,"OK?n"" ""Obviously theyve done a great job",43032,43072
112,But that law firm should be implicated in this crime,43398,43450
113,"OK? "" n Theyre the ones they got rid of all this stuff",43778,43832
114,The law firm got rid of all this stuff,44152,44190
115,And they should be implicated because they have committed a crime,44500,44565
116,"They are not supposed to say ""Oh we got rid of most of it."" That law firm that I know very well as I said total professionals total insiders they got rid of 33000 and much more than that",44817,45003
117,It is one of the great miscarriages of justice.n So then she destroyed her phones some with a hammer to cover up her crimes,45225,45348
118,Now how many of you people have gotten rid of cell phones and you start whacking them with a hammer? Has any please raise your hand? Please,45600,45739
119,One,46056,46059
120,"What business are you in?n ""I see two hands",46415,46458
121,We have 15000,46815,46828
122,Two hands,47203,47212
123,Anybody else? It is so disgraceful,47570,47604
124,Its so embarrassing,47972,47991
125,And by the way were going to go over some of the WikiLeaks stuff,48340,48404
126,The press hardly reports it,48756,48783
127,They hardly report it,49168,49189
128,She did a big number of Catholics horrible number on Catholics,49558,49620
129,"She did a horrible number on evangelicals through her people.n"" And they hardly report it",49972,50061
130,While she was secretary of state she lost or disappeared almost $6 billion,50407,50481
131,Does anyone know that? No,50887,50912
132,"How do you lose $6 billion? Even Chelsea Clinton in the WikiLeaks emails expressed quote ""serious concerns about conflicts of interest at the Clinton Foundation and the State Department.""n ""Americans have had it with the years and decades of Clinton corruption",51229,51489
133,Its corruption Whitewater cattle,51819,51851
134,""" n ""Never is with these people",52274,52305
135,Remember years ago most of you are too young to remember,52692,52748
136,Remember the cattle? She bought some cattle and she had the greatest return like almost in the history of cattle deals? And some of these professional cattlemen and cattle women they say boy shes really good at this stuff,53025,53246
137,Theyd been doing it all their lives they had never had a return like that,53512,53585
138,Its corruption folks,53957,53977
139,"Its corruption.n"" ""They understood that by the way",54365,54415
140,"Theyre smart they got it very quickly.n"" ""This will finally be the year the American people say enough is enough",54742,54854
141,During a recent trip to Florida I had a chance to spend some time with the incredible residents of Little Haiti and you see whats going on in Haiti its a horrible thing,55111,55279
142,And you see whats going on with Clinton its a horrible thing,55542,55602
143,These are not fans of Clinton,55951,55980
144,"That I can tell you.n"" ""They despise the Clintons for what they did to the Haitian people",56317,56406
145,New e-mails revealed by ABC News just yesterday show that during the deadly earthquake in Haiti which killed over 150000 people the Clintons couldnt stop cashing in,56708,56872
146,"They kept cashing in.n"" As people were dying in Haiti Clinton insiders were separating out requests from friends of Bill or William Jefferson Clinton VIPs so that their business interests or contracts would receive very special treatment while those who were not special friends would be put permanently on the sidelines.n ""And remember this",57086,57427
147,Hillarys brother running a gold mine put on the gold Tony you saw Tony,57673,57743
148,Tony,58107,58111
149,Anybody want to hire Tony? Hes put on the board of a big gold mine company having to do with Haiti,58447,58545
