,sentence,start,end
0,"""I am so excited to be here and I want to thank you",0,51
1,And you know I am really sorry and I know there are a lot of people outdoors who cant get in—so I want to give a big shout out to the overflow outside,386,536
2,Im here with a lot of great people who are working so hard on this campaign,804,879
3,I want to thank Ken Evans,1228,1253
4,Thank you so much Ken,1632,1653
5,I want to thank three members of Congress: Congresswoman Debbie Wasserman Schultz; Congressman Alcee Hastings; and your Congresswoman Lois Frankel,2004,2150
6,I also want to thank Sheriff Israel for being here,2483,2533
7,And Mayor Resnick just gave me a key to the city of Wilton Manors,2896,2961
8,And I want to thank my longtime friend and such a great leader Chad Griffin Human Rights Campaign president,3265,3372
9,I know that Chad told me there are a bunch of Human Rights Campaign organizers,3668,3746
10,"And as Ive said many times HRC for HRC sounds good to me.n"" ""Well my friends just nine days left until November the 8th",4048,4167
11,Nine days that really will determine the outcome of the most important election of our lifetimes,4471,4567
12,And we cannot take anyone or anything for granted,4894,4943
13,Its great to be here at the Manor Complex a place that means so much to so many,5261,5340
14,And there have been ups and downs in all that weve gone through over the years and even in this campaign but I want you to know I am focused on one thing: you – your lives your futures,5551,5735
15,The problems that keep you up at night,5984,6022
16,"Thats what Im interested in and thats what Im going to be talking about here today and throughout the next nine days.n"" ""Thats really what this election is about",6309,6470
17,Theres a lot of noise and distraction but it really comes down to what kind of future we want and who as our president can help us get there,6710,6850
18,So I want you to know – now I just have to say I know Im preaching to the choir,7074,7153
19,But I also through you want to talk to people who are still making up their minds believe it or not right? Because weve got a choice between a president who will bring us together keep our country safe get the economy working for everyone not just those at the top – or someone whos temperamentally unfit and totally unqualified for the job,7318,7658
20,You know Donald Trump is doing his best to confuse mislead and discourage the American people,7860,7953
21,I mean hes such a downer right? And its time for him to stop fear mongering stop distracting from whats really at stake and frankly stop disgracing our democracy,8252,8413
22,"We cant let him get away with this.n"" ""But heres the good news",8703,8765
23,Yes America is great and we can make it greater if we work together and we set some goals,9103,9192
24,But we are seeing Americans coming together – Democrats Republicans independents – to reject Donald Trumps dark and divisive vision of our country,9488,9634
25,And its going to be really important that we make it clear to everyone in these last nine days whats at stake,9932,10041
26,Because I really believe the vast majority of Americans agree with us,10348,10417
27,We dont want a president who demeans women,10763,10805
28,We dont want a president who has plans to break up and deport immigrant families,11151,11231
29,We dont want a president who perpetrated the lie that President Obama wasnt born in America,11571,11662
30,We dont want a president who would appoint Supreme Court justices to overturn marriage equality,11990,12085
31,But I want you to know the energy were now seeing out in the campaign is not just about what were against its also about what were for,12375,12509
32,Because we also share a common vision,12834,12871
33,"Beyond partisanship and politics its a hopeful inclusive America where everyone counts and everyone has a place right?n"" ""And thats exactly what Im going to be fighting for in these last nine days",13186,13382
34,Were going to honor people not insult them,13708,13750
35,Donald Trump has insulted more than half of our population,14117,14175
36,African Americans Latinos immigrants Muslims POWs women,14534,14589
37,And by what he has said so many others who believe that you have a positive future,14933,15015
38,I agree with that: you do,15352,15377
39,"And I promise you this: Im going to keep working every single day for you and for the vision of America that we share.n"" Now I will tell you my mom taught me to never ever quit and what does that mean? Well that means –""n  ""Rise up.""n  ""You got it",15597,15842
40,You got it,16073,16083
41,And it also means when youre knocked down what matters is whether you get up again,16410,16492
42,I have been fighting for families and underdogs my entire life,16811,16873
43,Im not stopping now,17220,17239
44,Were just getting warmed up right? And we wont be distracted no matter what our opponents throw at us,17579,17680
45,Were not going to be knocked off course,18004,18043
46,We know how much this election matters and we know how many people are counting on us,18370,18455
47,"So were going to take to heart the words of our wonderful First Lady Michelle Obama: When they go low we go high.n ""Were going to keep our foot on the gas because Donald Trumps strategy is real simple",18693,18893
48,Theyve even said it in his campaign,19166,19201
49,Heres his strategy about how hes going to win: Get women to stay home,19522,19591
50,Get young people to stay home,19918,19947
51,Get people of color to stay home,20302,20334
52,Get the LGBT committee to say home,20678,20712
53,Its all part of his scorched earth campaign and it goes against everything we stand for,21031,21118
54,"So you know how were going to stop him? By showing up with the biggest turnout in American history.n"" ""We need everybody to turn out and vote – women young people people of color the LGBT community Latinos African Americans Americans from all walks of life",21349,21605
55,Lets break every single record,21889,21919
56,Lets make that the story of this election,22303,22344
57,And heres some really good news,22714,22745
58,This is amazing,23135,23150
59,More than 20 million people have already voted in this election most of those votes in the last few days 3 million of those votes from right here in Florida,23459,23615
60,Now you only see numbers like that when people are standing up for what they really believe in,23871,23965
61,"So if all of you vote if your friends your family your coworkers vote if everyone you talk to between now and Election Day votes we are going to make some really big history on November the 8th.n"" ""And I want you not only coming out for me",24178,24417
62,I want you to reelect our members of Congress,24656,24701
63,And please elect Patrick Murphy to the Senate,25047,25092
64,And if there are still people who have doubts about the stakes in the election listen to this,25410,25503
65,Weve heard some outrageous things in this campaign,25820,25870
66,Im sure well hear more in the next nine days,26220,26264
67,"But I got to tell you I was beginning to think that nothing we learned about Donald Trump could surprise me anymore.n"" ""But yesterday the Washington Post published a report that was truly stunning",26551,26747
68,It starts with the story of a ribbon-cutting back in 1996 for a nursery school serving children living with HIV and AIDS in New York,27019,27151
69,Now let me say this is important in part to remember,27445,27497
70,This is a story about children with HIV and AIDS,27838,27886
71,So there was a big celebration honoring the donors who had supported the nursery school and all the kids and their families for whom this was the most important thing you can imagine,28164,28346
72,Because you know back in the 90s some of you remember,28652,28705
73,"Right? Children werent welcomed in school.n"" ""And then unannounced and uninvited guess who barges in? Donald Trump",29034,29148
74,He walks right up to the stage,29494,29524
75,He sat down in the seat that was being saved for a local developer who had made a generous donation,29855,29954
76,None of the people working for the charity knew why he was there,30237,30301
77,He wasnt a donor at all,30612,30635
78,He had never given a single dollar to help build the school,30964,31023
79,He just wanted people to think he had,31341,31378
80,So he sat on the stage through the program even posed for photographs and when it was over he got up and walked out,31667,31782
81,No explanation,32093,32107
82,No donation,32474,32485
83,"Now really who does that? What kind of person does that? Really? I mean who pretends to help kids with HIV and AIDS in order to make themselves look good? Well Ill tell you: The same kind of person who would pull a bait and switch on a high school chess team.n"" Back in 1997 he was principal for a day at a public school",32700,33020
84,That was a program we used to have in New York,33195,33241
85,The chess team was holding a bake sale to raise money to travel to a tournament,33537,33616
86,They were $5000 short,33933,33954
87,He walked up to them and handed them a fake million dollar bill,34277,34340
88,At first the kids and their parents were excited,34663,34711
89,Then they were devastated to learn it was a joke,35042,35090
90,So he gave them 200 bucks and drove away in his limousine,35419,35476
91,Now this story does have a happy ending because a woman read the story about Donald Trumps behavior called the school and donated the $5000,35780,35919
92,"And the coach remembers this woman saying ""I am ashamed to be the same species as this man.""n ""Now I got to say any of you see the debates? Well you know I stood next to Donald Trump in three debates for four and a half hours proving conclusively I have the stamina to do this job",36095,36375
93,Right? But a lot of what weve heard him say is part of a lifelong pattern,36566,36639
94,And heres what the Washington Post concludes,36959,37003
95,For as long as he has been rich and famous he has wanted people to believe he is generous,37328,37417
96,He spent years constructing an image as a philanthropist by appearing at charity events and by making very public even nationally televised promises to give his own money away,37709,37884
97,It was in large part a façade,38219,38248
98,"And a months-long investigation by the Washington Post found that Trump had sought credit for charity he had not given or had claimed other peoples giving as his own.n"" ""Now of course because hes refused to release his tax returns we dont even know if hes ever given anything",38502,38777
99,But heres what we do know,39028,39053
100,With Donald its always Donald Trump first and everyone else last,39404,39468
101,He abuses his power,39826,39845
102,"He games the system and he doesnt care whos left holding the bag.n"" ""And heres what else we know",40185,40281
103,Donald Trump has a terrible record on LGBT rights,40613,40662
104,And this election will determine whether we continue the progress weve made or let it be ripped away,41010,41110
105,We know Trump has promised hell appoint Supreme Court justices who will overturn marriage equality and that he will repeal President Obamas executive actions to protect LGBT people from discrimination,41415,41615
106,And just this week a new story came out that tells us a lot about how he treats LGBT employees,41904,41998
